duns,line_item,year,value
752673926,Current Assets,2024,
752673926,Current Assets,2023,
752673926,Current Assets,2022,
752673926,Current Assets,2021,
752673926,Current Assets,2020,-
752673926,Current Assets,2019,-
752673926,Current Assets,2018,-
752673926,Current Assets,2017,-
752673926,Current Assets,2016,-
752673926,Current Assets,2015,-
752673926,Cash and cash equivalents ($000s),2024,$827
752673926,Cash and cash equivalents ($000s),2023,"$3,135"
752673926,Cash and cash equivalents ($000s),2022,-
752673926,Cash and cash equivalents ($000s),2021,-
752673926,Cash and cash equivalents ($000s),2020,"$5,026"
752673926,Cash and cash equivalents ($000s),2019,"$10,948"
752673926,Cash and cash equivalents ($000s),2018,"$12,493"
752673926,Cash and cash equivalents ($000s),2017,"$10,975"
752673926,Cash and cash equivalents ($000s),2016,"$11,692"
752673926,Cash and cash equivalents ($000s),2015,"$11,008"
752673926,Growth,2024,(73.62%)
752673926,Growth,2023,-
752673926,Growth,2022,-
752673926,Growth,2021,-
752673926,Growth,2020,(54.09%)
752673926,Growth,2019,(12.37%)
752673926,Growth,2018,13.83%
752673926,Growth,2017,(6.13%)
752673926,Growth,2016,6.21%
752673926,Growth,2015,-
752673926,Trade receivables ($000s),2024,-
752673926,Trade receivables ($000s),2023,-
752673926,Trade receivables ($000s),2022,-
752673926,Trade receivables ($000s),2021,-
752673926,Trade receivables ($000s),2020,$63
752673926,Trade receivables ($000s),2019,$318
752673926,Trade receivables ($000s),2018,$216
752673926,Trade receivables ($000s),2017,$38
752673926,Trade receivables ($000s),2016,$236
752673926,Trade receivables ($000s),2015,$213
752673926,Other receivables ($000s),2024,"$4,764"
752673926,Other receivables ($000s),2023,"$10,425"
752673926,Other receivables ($000s),2022,-
752673926,Other receivables ($000s),2021,-
752673926,Other receivables ($000s),2020,"$19,263"
752673926,Other receivables ($000s),2019,"$23,709"
752673926,Other receivables ($000s),2018,"$17,768"
752673926,Other receivables ($000s),2017,"$3,153"
752673926,Other receivables ($000s),2016,"$15,571"
752673926,Other receivables ($000s),2015,$779
752673926,Raw materials ($000s),2024,$0
752673926,Raw materials ($000s),2023,$0
752673926,Raw materials ($000s),2022,-
752673926,Raw materials ($000s),2021,-
752673926,Raw materials ($000s),2020,$0
752673926,Raw materials ($000s),2019,$0
752673926,Raw materials ($000s),2018,$0
752673926,Raw materials ($000s),2017,$0
752673926,Raw materials ($000s),2016,$0
752673926,Raw materials ($000s),2015,$0
752673926,Work-in-progress ($000s),2024,
752673926,Work-in-progress ($000s),2023,
752673926,Work-in-progress ($000s),2022,
752673926,Work-in-progress ($000s),2021,
752673926,Work-in-progress ($000s),2020,-
752673926,Work-in-progress ($000s),2019,-
752673926,Work-in-progress ($000s),2018,-
752673926,Work-in-progress ($000s),2017,-
752673926,Work-in-progress ($000s),2016,-
752673926,Work-in-progress ($000s),2015,-
752673926,Finished goods ($000s),2024,$0
752673926,Finished goods ($000s),2023,$0
752673926,Finished goods ($000s),2022,-
