duns,line_item,year,value
744879597,Current Assets,2024,
744879597,Current Assets,2023,
744879597,Current Assets,2022,
744879597,Current Assets,2021,
744879597,Current Assets,2020,-
744879597,Current Assets,2019,-
744879597,Current Assets,2018,-
744879597,Current Assets,2017,-
744879597,Current Assets,2016,-
744879597,Current Assets,2015,-
744879597,Cash and cash equivalents ($000s),2024,"$78,492"
744879597,Cash and cash equivalents ($000s),2023,"$112,518"
744879597,Cash and cash equivalents ($000s),2022,"$108,340"
744879597,Cash and cash equivalents ($000s),2021,"$106,382"
744879597,Cash and cash equivalents ($000s),2020,"$8,447"
744879597,Cash and cash equivalents ($000s),2019,"$16,853"
744879597,Cash and cash equivalents ($000s),2018,-
744879597,Cash and cash equivalents ($000s),2017,-
744879597,Cash and cash equivalents ($000s),2016,-
744879597,Cash and cash equivalents ($000s),2015,-
744879597,Growth,2024,(30.24%)
744879597,Growth,2023,3.86%
744879597,Growth,2022,1.84%
744879597,Growth,2021,"1,159.41%"
744879597,Growth,2020,(49.88%)
744879597,Growth,2019,-
744879597,Growth,2018,-
744879597,Growth,2017,-
744879597,Growth,2016,-
744879597,Growth,2015,-
744879597,Trade receivables ($000s),2024,
744879597,Trade receivables ($000s),2023,
744879597,Trade receivables ($000s),2022,
744879597,Trade receivables ($000s),2021,
744879597,Trade receivables ($000s),2020,-
744879597,Trade receivables ($000s),2019,-
744879597,Trade receivables ($000s),2018,-
744879597,Trade receivables ($000s),2017,-
744879597,Trade receivables ($000s),2016,-
744879597,Trade receivables ($000s),2015,-
744879597,Other receivables ($000s),2024,"$11,694"
744879597,Other receivables ($000s),2023,"$1,567"
744879597,Other receivables ($000s),2022,"$1,333"
744879597,Other receivables ($000s),2021,"$2,728"
744879597,Other receivables ($000s),2020,"$20,126"
744879597,Other receivables ($000s),2019,$763
744879597,Other receivables ($000s),2018,-
744879597,Other receivables ($000s),2017,-
744879597,Other receivables ($000s),2016,-
744879597,Other receivables ($000s),2015,-
744879597,Raw materials ($000s),2024,$0
744879597,Raw materials ($000s),2023,$0
744879597,Raw materials ($000s),2022,$0
744879597,Raw materials ($000s),2021,$0
744879597,Raw materials ($000s),2020,$0
744879597,Raw materials ($000s),2019,$0
744879597,Raw materials ($000s),2018,-
744879597,Raw materials ($000s),2017,-
744879597,Raw materials ($000s),2016,-
744879597,Raw materials ($000s),2015,-
744879597,Work-in-progress ($000s),2024,
744879597,Work-in-progress ($000s),2023,
744879597,Work-in-progress ($000s),2022,
744879597,Work-in-progress ($000s),2021,
744879597,Work-in-progress ($000s),2020,-
744879597,Work-in-progress ($000s),2019,-
744879597,Work-in-progress ($000s),2018,-
744879597,Work-in-progress ($000s),2017,-
744879597,Work-in-progress ($000s),2016,-
744879597,Work-in-progress ($000s),2015,-
744879597,Finished goods ($000s),2024,"$80,484"
744879597,Finished goods ($000s),2023,"$10,435"
744879597,Finished goods ($000s),2022,$0
744879597,Finished goods ($000s),2021,$0
744879597,Finished goods ($000s),2020,$0
744879597,Finished goods ($000s),2019,$0
744879597,Finished goods ($000s),2018,-
744879597,Finished goods ($000s),2017,-
744879597,Finished goods ($000s),2016,-
744879597,Finished goods ($000s),2015,-
744879597,Total inventories ($000s),2024,"$80,484"
744879597,Total inventories ($000s),2023,"$10,435"
744879597,Total inventories ($000s),2022,$0
744879597,Total inventories ($000s),2021,$0
744879597,Total inventories ($000s),2020,$0
744879597,Total inventories ($000s),2019,$0
744879597,Total inventories ($000s),2018,-
744879597,Total inventories ($000s),2017,-
744879597,Total inventories ($000s),2016,-
744879597,Total inventories ($000s),2015,-
744879597,Prepayments ($000s),2024,"$1,167"
744879597,Prepayments ($000s),2023,"$1,161"
744879597,Prepayments ($000s),2022,"$6,825"
744879597,Prepayments ($000s),2021,"$12,097"
744879597,Prepayments ($000s),2020,$21
744879597,Prepayments ($000s),2019,$23
744879597,Prepayments ($000s),2018,-
744879597,Prepayments ($000s),2017,-
744879597,Prepayments ($000s),2016,-
744879597,Prepayments ($000s),2015,-
744879597,Derivative financial instruments ($000s),2024,
744879597,Derivative financial instruments ($000s),2023,
744879597,Derivative financial instruments ($000s),2022,
744879597,Derivative financial instruments ($000s),2021,
744879597,Derivative financial instruments ($000s),2020,-
744879597,Derivative financial instruments ($000s),2019,-
744879597,Derivative financial instruments ($000s),2018,-
744879597,Derivative financial instruments ($000s),2017,-
744879597,Derivative financial instruments ($000s),2016,-
744879597,Derivative financial instruments ($000s),2015,-
744879597,Other current assets ($000s),2024,"$1,763"
744879597,Other current assets ($000s),2023,"$3,315"
744879597,Other current assets ($000s),2022,"$2,539"
744879597,Other current assets ($000s),2021,"$3,112"
744879597,Other current assets ($000s),2020,$209
744879597,Other current assets ($000s),2019,$384
744879597,Other current assets ($000s),2018,-
744879597,Other current assets ($000s),2017,-
744879597,Other current assets ($000s),2016,-
744879597,Other current assets ($000s),2015,-
744879597,Total current assets for continuing operations ($000s),2024,"$173,600"
744879597,Total current assets for continuing operations ($000s),2023,"$128,996"
744879597,Total current assets for continuing operations ($000s),2022,"$119,037"
744879597,Total current assets for continuing operations ($000s),2021,"$124,319"
744879597,Total current assets for continuing operations ($000s),2020,"$28,803"
744879597,Total current assets for continuing operations ($000s),2019,"$18,022"
744879597,Total current assets for continuing operations ($000s),2018,-
744879597,Total current assets for continuing operations ($000s),2017,-
744879597,Total current assets for continuing operations ($000s),2016,-
744879597,Total current assets for continuing operations ($000s),2015,-
744879597,Assets held for sale ($000s),2024,
744879597,Assets held for sale ($000s),2023,
