duns,line_item,year,value
751274713,Current Assets,2024,
751274713,Current Assets,2023,
751274713,Current Assets,2022,
751274713,Current Assets,2021,
751274713,Current Assets,2020,-
751274713,Current Assets,2019,-
751274713,Current Assets,2018,-
751274713,Current Assets,2017,-
751274713,Current Assets,2016,-
751274713,Current Assets,2015,-
751274713,Cash and cash equivalents ($000s),2024,
751274713,Cash and cash equivalents ($000s),2023,
751274713,Cash and cash equivalents ($000s),2022,
751274713,Cash and cash equivalents ($000s),2021,
751274713,Cash and cash equivalents ($000s),2020,-
751274713,Cash and cash equivalents ($000s),2019,-
751274713,Cash and cash equivalents ($000s),2018,-
751274713,Cash and cash equivalents ($000s),2017,-
751274713,Cash and cash equivalents ($000s),2016,-
751274713,Cash and cash equivalents ($000s),2015,-
751274713,Growth,2024,-
751274713,Growth,2023,-
751274713,Growth,2022,-
751274713,Growth,2021,-
751274713,Growth,2020,-
751274713,Growth,2019,-
751274713,Growth,2018,-
751274713,Growth,2017,-
751274713,Growth,2016,-
751274713,Growth,2015,-
751274713,Trade receivables ($000s),2024,
751274713,Trade receivables ($000s),2023,
751274713,Trade receivables ($000s),2022,
751274713,Trade receivables ($000s),2021,
751274713,Trade receivables ($000s),2020,-
751274713,Trade receivables ($000s),2019,-
751274713,Trade receivables ($000s),2018,-
751274713,Trade receivables ($000s),2017,-
751274713,Trade receivables ($000s),2016,-
751274713,Trade receivables ($000s),2015,-
751274713,Other receivables ($000s),2024,-
751274713,Other receivables ($000s),2023,$500
751274713,Other receivables ($000s),2022,$500
751274713,Other receivables ($000s),2021,$500
751274713,Other receivables ($000s),2020,-
751274713,Other receivables ($000s),2019,-
751274713,Other receivables ($000s),2018,-
751274713,Other receivables ($000s),2017,-
751274713,Other receivables ($000s),2016,-
751274713,Other receivables ($000s),2015,-
751274713,Raw materials ($000s),2024,$0
751274713,Raw materials ($000s),2023,$0
751274713,Raw materials ($000s),2022,$0
751274713,Raw materials ($000s),2021,$0
751274713,Raw materials ($000s),2020,$0
751274713,Raw materials ($000s),2019,$0
751274713,Raw materials ($000s),2018,$0
751274713,Raw materials ($000s),2017,$0
751274713,Raw materials ($000s),2016,$0
751274713,Raw materials ($000s),2015,$0
751274713,Work-in-progress ($000s),2024,
751274713,Work-in-progress ($000s),2023,
751274713,Work-in-progress ($000s),2022,
751274713,Work-in-progress ($000s),2021,
751274713,Work-in-progress ($000s),2020,-
751274713,Work-in-progress ($000s),2019,-
751274713,Work-in-progress ($000s),2018,-
751274713,Work-in-progress ($000s),2017,-
751274713,Work-in-progress ($000s),2016,-
751274713,Work-in-progress ($000s),2015,-
751274713,Finished goods ($000s),2024,$0
751274713,Finished goods ($000s),2023,$0
751274713,Finished goods ($000s),2022,$0
751274713,Finished goods ($000s),2021,$0
751274713,Finished goods ($000s),2020,$0
751274713,Finished goods ($000s),2019,$0
751274713,Finished goods ($000s),2018,$0
751274713,Finished goods ($000s),2017,$0
751274713,Finished goods ($000s),2016,$0
751274713,Finished goods ($000s),2015,$0
751274713,Total inventories ($000s),2024,$0
751274713,Total inventories ($000s),2023,$0
751274713,Total inventories ($000s),2022,$0
751274713,Total inventories ($000s),2021,$0
751274713,Total inventories ($000s),2020,$0
751274713,Total inventories ($000s),2019,$0
751274713,Total inventories ($000s),2018,$0
751274713,Total inventories ($000s),2017,$0
751274713,Total inventories ($000s),2016,$0
751274713,Total inventories ($000s),2015,$0
751274713,Prepayments ($000s),2024,
751274713,Prepayments ($000s),2023,
751274713,Prepayments ($000s),2022,
751274713,Prepayments ($000s),2021,
751274713,Prepayments ($000s),2020,-
751274713,Prepayments ($000s),2019,-
751274713,Prepayments ($000s),2018,-
751274713,Prepayments ($000s),2017,-
751274713,Prepayments ($000s),2016,-
751274713,Prepayments ($000s),2015,-
