duns,line_item,year,value
755890209,Current Assets,2024,
755890209,Current Assets,2023,
755890209,Current Assets,2022,
755890209,Current Assets,2021,
755890209,Current Assets,2020,-
755890209,Current Assets,2019,-
755890209,Current Assets,2018,-
755890209,Current Assets,2017,-
755890209,Current Assets,2016,-
755890209,Current Assets,2015,-
755890209,Cash and cash equivalents ($000s),2024,
755890209,Cash and cash equivalents ($000s),2023,
755890209,Cash and cash equivalents ($000s),2022,
755890209,Cash and cash equivalents ($000s),2021,
755890209,Cash and cash equivalents ($000s),2020,-
755890209,Cash and cash equivalents ($000s),2019,-
755890209,Cash and cash equivalents ($000s),2018,-
755890209,Cash and cash equivalents ($000s),2017,-
755890209,Cash and cash equivalents ($000s),2016,-
755890209,Cash and cash equivalents ($000s),2015,-
755890209,Growth,2024,-
755890209,Growth,2023,-
755890209,Growth,2022,-
755890209,Growth,2021,-
755890209,Growth,2020,-
755890209,Growth,2019,-
755890209,Growth,2018,-
755890209,Growth,2017,-
755890209,Growth,2016,-
755890209,Growth,2015,-
755890209,Trade receivables ($000s),2024,-
755890209,Trade receivables ($000s),2023,-
755890209,Trade receivables ($000s),2022,"$9,919"
755890209,Trade receivables ($000s),2021,"$10,024"
755890209,Trade receivables ($000s),2020,"$8,021"
755890209,Trade receivables ($000s),2019,"$6,419"
755890209,Trade receivables ($000s),2018,"$7,533"
755890209,Trade receivables ($000s),2017,"$11,432"
755890209,Trade receivables ($000s),2016,"$9,161"
755890209,Trade receivables ($000s),2015,"$7,413"
755890209,Other receivables ($000s),2024,"$6,009"
755890209,Other receivables ($000s),2023,-
755890209,Other receivables ($000s),2022,-
755890209,Other receivables ($000s),2021,-
755890209,Other receivables ($000s),2020,-
755890209,Other receivables ($000s),2019,-
755890209,Other receivables ($000s),2018,-
755890209,Other receivables ($000s),2017,"$4,276"
755890209,Other receivables ($000s),2016,"$2,920"
755890209,Other receivables ($000s),2015,-
755890209,Raw materials ($000s),2024,$0
755890209,Raw materials ($000s),2023,-
755890209,Raw materials ($000s),2022,$0
755890209,Raw materials ($000s),2021,$0
755890209,Raw materials ($000s),2020,$0
755890209,Raw materials ($000s),2019,$0
755890209,Raw materials ($000s),2018,$0
755890209,Raw materials ($000s),2017,$0
755890209,Raw materials ($000s),2016,$0
755890209,Raw materials ($000s),2015,$0
755890209,Work-in-progress ($000s),2024,
755890209,Work-in-progress ($000s),2023,
755890209,Work-in-progress ($000s),2022,
755890209,Work-in-progress ($000s),2021,
755890209,Work-in-progress ($000s),2020,-
755890209,Work-in-progress ($000s),2019,-
755890209,Work-in-progress ($000s),2018,-
755890209,Work-in-progress ($000s),2017,-
755890209,Work-in-progress ($000s),2016,-
755890209,Work-in-progress ($000s),2015,-
755890209,Finished goods ($000s),2024,"$7,123"
755890209,Finished goods ($000s),2023,-
755890209,Finished goods ($000s),2022,"$9,582"
755890209,Finished goods ($000s),2021,"$8,345"
755890209,Finished goods ($000s),2020,"$4,564"
755890209,Finished goods ($000s),2019,"$4,737"
755890209,Finished goods ($000s),2018,"$5,833"
755890209,Finished goods ($000s),2017,"$7,657"
755890209,Finished goods ($000s),2016,"$7,078"
755890209,Finished goods ($000s),2015,"$6,718"
755890209,Total inventories ($000s),2024,"$7,123"
755890209,Total inventories ($000s),2023,-
755890209,Total inventories ($000s),2022,"$9,582"
755890209,Total inventories ($000s),2021,"$8,345"
755890209,Total inventories ($000s),2020,"$4,564"
755890209,Total inventories ($000s),2019,"$4,737"
755890209,Total inventories ($000s),2018,"$5,833"
755890209,Total inventories ($000s),2017,"$7,657"
755890209,Total inventories ($000s),2016,"$7,078"
755890209,Total inventories ($000s),2015,"$6,718"
755890209,Prepayments ($000s),2024,$54
755890209,Prepayments ($000s),2023,-
755890209,Prepayments ($000s),2022,$25
755890209,Prepayments ($000s),2021,$34
755890209,Prepayments ($000s),2020,$26
755890209,Prepayments ($000s),2019,$61
755890209,Prepayments ($000s),2018,$42
755890209,Prepayments ($000s),2017,$207
755890209,Prepayments ($000s),2016,$274
755890209,Prepayments ($000s),2015,$14
755890209,Derivative financial instruments ($000s),2024,
755890209,Derivative financial instruments ($000s),2023,
755890209,Derivative financial instruments ($000s),2022,
755890209,Derivative financial instruments ($000s),2021,
755890209,Derivative financial instruments ($000s),2020,-
755890209,Derivative financial instruments ($000s),2019,-
755890209,Derivative financial instruments ($000s),2018,-
755890209,Derivative financial instruments ($000s),2017,-
755890209,Derivative financial instruments ($000s),2016,-
755890209,Derivative financial instruments ($000s),2015,-
755890209,Other current assets ($000s),2024,"$3,621"
755890209,Other current assets ($000s),2023,-
755890209,Other current assets ($000s),2022,"$1,217"
755890209,Other current assets ($000s),2021,$254
755890209,Other current assets ($000s),2020,$73
755890209,Other current assets ($000s),2019,"$3,743"
755890209,Other current assets ($000s),2018,"$4,699"
755890209,Other current assets ($000s),2017,$406
755890209,Other current assets ($000s),2016,$0
755890209,Other current assets ($000s),2015,"$4,758"
755890209,Total current assets for continuing operations ($000s),2024,"$16,807"
755890209,Total current assets for continuing operations ($000s),2023,-
755890209,Total current assets for continuing operations ($000s),2022,"$20,743"
755890209,Total current assets for continuing operations ($000s),2021,"$18,657"
755890209,Total current assets for continuing operations ($000s),2020,"$12,684"
755890209,Total current assets for continuing operations ($000s),2019,"$14,960"
755890209,Total current assets for continuing operations ($000s),2018,"$18,107"
755890209,Total current assets for continuing operations ($000s),2017,"$23,978"
755890209,Total current assets for continuing operations ($000s),2016,"$19,433"
755890209,Total current assets for continuing operations ($000s),2015,"$18,903"
755890209,Assets held for sale ($000s),2024,
755890209,Assets held for sale ($000s),2023,
755890209,Assets held for sale ($000s),2022,
755890209,Assets held for sale ($000s),2021,
755890209,Assets held for sale ($000s),2020,-
755890209,Assets held for sale ($000s),2019,-
755890209,Assets held for sale ($000s),2018,-
755890209,Assets held for sale ($000s),2017,-
755890209,Assets held for sale ($000s),2016,-
755890209,Assets held for sale ($000s),2015,-
755890209,Total current assets ($000s),2024,"$16,807"
755890209,Total current assets ($000s),2023,-
755890209,Total current assets ($000s),2022,"$20,743"
755890209,Total current assets ($000s),2021,"$18,657"
755890209,Total current assets ($000s),2020,"$12,684"
755890209,Total current assets ($000s),2019,"$14,960"
755890209,Total current assets ($000s),2018,"$18,107"
755890209,Total current assets ($000s),2017,"$23,978"
755890209,Total current assets ($000s),2016,"$19,433"
755890209,Total current assets ($000s),2015,"$18,903"
755890209,Non-current assets,2024,
755890209,Non-current assets,2023,
755890209,Non-current assets,2022,
755890209,Non-current assets,2021,
755890209,Non-current assets,2020,-
755890209,Non-current assets,2019,-
755890209,Non-current assets,2018,-
755890209,Non-current assets,2017,-
755890209,Non-current assets,2016,-
755890209,Non-current assets,2015,-
755890209,Receivables ($000s),2024,
755890209,Receivables ($000s),2023,
755890209,Receivables ($000s),2022,
755890209,Receivables ($000s),2021,
755890209,Receivables ($000s),2020,-
755890209,Receivables ($000s),2019,-
755890209,Receivables ($000s),2018,-
755890209,Receivables ($000s),2017,-
755890209,Receivables ($000s),2016,-
755890209,Receivables ($000s),2015,-
755890209,Investments in associates ($000s),2024,$0
755890209,Investments in associates ($000s),2023,-
755890209,Investments in associates ($000s),2022,$0
755890209,Investments in associates ($000s),2021,$0
755890209,Investments in associates ($000s),2020,$0
755890209,Investments in associates ($000s),2019,$0
755890209,Investments in associates ($000s),2018,$0
755890209,Investments in associates ($000s),2017,$0
755890209,Investments in associates ($000s),2016,$0
755890209,Investments in associates ($000s),2015,$0
755890209,Investments in subsidiaries ($000s),2024,
755890209,Investments in subsidiaries ($000s),2023,
755890209,Investments in subsidiaries ($000s),2022,
755890209,Investments in subsidiaries ($000s),2021,
755890209,Investments in subsidiaries ($000s),2020,-
755890209,Investments in subsidiaries ($000s),2019,-
755890209,Investments in subsidiaries ($000s),2018,-
755890209,Investments in subsidiaries ($000s),2017,-
755890209,Investments in subsidiaries ($000s),2016,-
755890209,Investments in subsidiaries ($000s),2015,-
755890209,Available for sale financial assets ($000s),2024,$0
755890209,Available for sale financial assets ($000s),2023,-
755890209,Available for sale financial assets ($000s),2022,$0
755890209,Available for sale financial assets ($000s),2021,$0
755890209,Available for sale financial assets ($000s),2020,$0
755890209,Available for sale financial assets ($000s),2019,$0
755890209,Available for sale financial assets ($000s),2018,$0
755890209,Available for sale financial assets ($000s),2017,$0
755890209,Available for sale financial assets ($000s),2016,$0
755890209,Available for sale financial assets ($000s),2015,$0
755890209,"Property, plant and equipment ($000s)",2024,$57
755890209,"Property, plant and equipment ($000s)",2023,-
755890209,"Property, plant and equipment ($000s)",2022,$103
755890209,"Property, plant and equipment ($000s)",2021,$146
755890209,"Property, plant and equipment ($000s)",2020,$177
755890209,"Property, plant and equipment ($000s)",2019,$230
755890209,"Property, plant and equipment ($000s)",2018,$281
755890209,"Property, plant and equipment ($000s)",2017,$53
755890209,"Property, plant and equipment ($000s)",2016,$58
755890209,"Property, plant and equipment ($000s)",2015,$69
755890209,Intangible assets and goodwill ($000s),2024,$0
755890209,Intangible assets and goodwill ($000s),2023,-
755890209,Intangible assets and goodwill ($000s),2022,$0
755890209,Intangible assets and goodwill ($000s),2021,$0
755890209,Intangible assets and goodwill ($000s),2020,$0
755890209,Intangible assets and goodwill ($000s),2019,$201
755890209,Intangible assets and goodwill ($000s),2018,$0
755890209,Intangible assets and goodwill ($000s),2017,$0
755890209,Intangible assets and goodwill ($000s),2016,$0
755890209,Intangible assets and goodwill ($000s),2015,$0
755890209,Deferred tax assets ($000s),2024,$171
755890209,Deferred tax assets ($000s),2023,-
755890209,Deferred tax assets ($000s),2022,$165
755890209,Deferred tax assets ($000s),2021,$379
755890209,Deferred tax assets ($000s),2020,$189
755890209,Deferred tax assets ($000s),2019,$303
755890209,Deferred tax assets ($000s),2018,$387
755890209,Deferred tax assets ($000s),2017,$416
755890209,Deferred tax assets ($000s),2016,$434
755890209,Deferred tax assets ($000s),2015,$635
755890209,Other non-current assets ($000s),2024,$102
755890209,Other non-current assets ($000s),2023,-
755890209,Other non-current assets ($000s),2022,$109
755890209,Other non-current assets ($000s),2021,$240
755890209,Other non-current assets ($000s),2020,$184
755890209,Other non-current assets ($000s),2019,$0
755890209,Other non-current assets ($000s),2018,$0
755890209,Other non-current assets ($000s),2017,$0
755890209,Other non-current assets ($000s),2016,$0
755890209,Other non-current assets ($000s),2015,$0
755890209,Total non-current assets ($000s),2024,$330
755890209,Total non-current assets ($000s),2023,-
755890209,Total non-current assets ($000s),2022,$377
755890209,Total non-current assets ($000s),2021,$765
755890209,Total non-current assets ($000s),2020,$550
755890209,Total non-current assets ($000s),2019,$734
755890209,Total non-current assets ($000s),2018,$668
755890209,Total non-current assets ($000s),2017,$469
755890209,Total non-current assets ($000s),2016,$492
755890209,Total non-current assets ($000s),2015,$704
755890209,TOTAL ASSETS ($000s),2024,"$17,137"
755890209,TOTAL ASSETS ($000s),2023,-
755890209,TOTAL ASSETS ($000s),2022,"$21,120"
755890209,TOTAL ASSETS ($000s),2021,"$19,422"
755890209,TOTAL ASSETS ($000s),2020,"$13,234"
