duns,line_item,year,value
759689201,Current Assets,2024,
759689201,Current Assets,2023,
759689201,Current Assets,2022,
759689201,Current Assets,2021,
759689201,Current Assets,2020,-
759689201,Current Assets,2019,-
759689201,Current Assets,2018,-
759689201,Current Assets,2017,-
759689201,Current Assets,2016,-
759689201,Current Assets,2015,-
759689201,Cash and cash equivalents ($000s),2024,$113
759689201,Cash and cash equivalents ($000s),2023,"$2,756"
759689201,Cash and cash equivalents ($000s),2022,$392
759689201,Cash and cash equivalents ($000s),2021,$716
759689201,Cash and cash equivalents ($000s),2020,"$1,296"
759689201,Cash and cash equivalents ($000s),2019,$707
759689201,Cash and cash equivalents ($000s),2018,-
759689201,Cash and cash equivalents ($000s),2017,-
759689201,Cash and cash equivalents ($000s),2016,-
759689201,Cash and cash equivalents ($000s),2015,-
759689201,Growth,2024,(95.90%)
759689201,Growth,2023,603.06%
759689201,Growth,2022,(45.25%)
759689201,Growth,2021,(44.75%)
759689201,Growth,2020,83.31%
759689201,Growth,2019,-
759689201,Growth,2018,-
759689201,Growth,2017,-
759689201,Growth,2016,-
759689201,Growth,2015,-
759689201,Trade receivables ($000s),2024,"$1,915"
759689201,Trade receivables ($000s),2023,"$2,012"
759689201,Trade receivables ($000s),2022,"$4,566"
759689201,Trade receivables ($000s),2021,$468
759689201,Trade receivables ($000s),2020,$190
759689201,Trade receivables ($000s),2019,$542
759689201,Trade receivables ($000s),2018,-
759689201,Trade receivables ($000s),2017,-
759689201,Trade receivables ($000s),2016,-
759689201,Trade receivables ($000s),2015,-
759689201,Other receivables ($000s),2024,$798
759689201,Other receivables ($000s),2023,$303
759689201,Other receivables ($000s),2022,$228
759689201,Other receivables ($000s),2021,$79
759689201,Other receivables ($000s),2020,$36
759689201,Other receivables ($000s),2019,$264
759689201,Other receivables ($000s),2018,-
759689201,Other receivables ($000s),2017,-
759689201,Other receivables ($000s),2016,-
759689201,Other receivables ($000s),2015,-
759689201,Raw materials ($000s),2024,$0
759689201,Raw materials ($000s),2023,$0
759689201,Raw materials ($000s),2022,$0
759689201,Raw materials ($000s),2021,$0
759689201,Raw materials ($000s),2020,$0
759689201,Raw materials ($000s),2019,$0
759689201,Raw materials ($000s),2018,-
759689201,Raw materials ($000s),2017,-
759689201,Raw materials ($000s),2016,-
759689201,Raw materials ($000s),2015,-
759689201,Work-in-progress ($000s),2024,
759689201,Work-in-progress ($000s),2023,
759689201,Work-in-progress ($000s),2022,
759689201,Work-in-progress ($000s),2021,
759689201,Work-in-progress ($000s),2020,-
759689201,Work-in-progress ($000s),2019,-
759689201,Work-in-progress ($000s),2018,-
759689201,Work-in-progress ($000s),2017,-
759689201,Work-in-progress ($000s),2016,-
759689201,Work-in-progress ($000s),2015,-
759689201,Finished goods ($000s),2024,"$3,469"
759689201,Finished goods ($000s),2023,"$3,246"
759689201,Finished goods ($000s),2022,"$2,077"
759689201,Finished goods ($000s),2021,"$2,170"
759689201,Finished goods ($000s),2020,$0
759689201,Finished goods ($000s),2019,$0
759689201,Finished goods ($000s),2018,-
759689201,Finished goods ($000s),2017,-
759689201,Finished goods ($000s),2016,-
759689201,Finished goods ($000s),2015,-
759689201,Total inventories ($000s),2024,"$3,469"
759689201,Total inventories ($000s),2023,"$3,246"
759689201,Total inventories ($000s),2022,"$2,077"
759689201,Total inventories ($000s),2021,"$2,170"
759689201,Total inventories ($000s),2020,$0
759689201,Total inventories ($000s),2019,$0
759689201,Total inventories ($000s),2018,-
759689201,Total inventories ($000s),2017,-
759689201,Total inventories ($000s),2016,-
759689201,Total inventories ($000s),2015,-
