duns,line_item,year,value
754942001,Current Assets,2024,
754942001,Current Assets,2023,
754942001,Current Assets,2022,
754942001,Current Assets,2021,
754942001,Current Assets,2020,-
754942001,Current Assets,2019,-
754942001,Current Assets,2018,-
754942001,Current Assets,2017,-
754942001,Current Assets,2016,-
754942001,Current Assets,2015,-
754942001,Cash and cash equivalents ($000s),2024,"$1,548"
754942001,Cash and cash equivalents ($000s),2023,$909
754942001,Cash and cash equivalents ($000s),2022,"$1,898"
754942001,Cash and cash equivalents ($000s),2021,"$11,597"
754942001,Cash and cash equivalents ($000s),2020,"$5,177"
754942001,Cash and cash equivalents ($000s),2019,"$2,511"
754942001,Cash and cash equivalents ($000s),2018,"$12,525"
754942001,Cash and cash equivalents ($000s),2017,"$16,358"
754942001,Cash and cash equivalents ($000s),2016,"$15,773"
754942001,Cash and cash equivalents ($000s),2015,"$7,627"
754942001,Growth,2024,70.30%
754942001,Growth,2023,(52.11%)
754942001,Growth,2022,(83.63%)
754942001,Growth,2021,124.01%
754942001,Growth,2020,106.17%
754942001,Growth,2019,(79.95%)
754942001,Growth,2018,(23.43%)
754942001,Growth,2017,3.71%
754942001,Growth,2016,106.80%
754942001,Growth,2015,-
754942001,Trade receivables ($000s),2024,"$3,328"
754942001,Trade receivables ($000s),2023,"$2,965"
754942001,Trade receivables ($000s),2022,"$4,410"
754942001,Trade receivables ($000s),2021,"$3,934"
754942001,Trade receivables ($000s),2020,"$7,639"
754942001,Trade receivables ($000s),2019,"$6,097"
754942001,Trade receivables ($000s),2018,"$7,155"
754942001,Trade receivables ($000s),2017,"$6,907"
754942001,Trade receivables ($000s),2016,"$5,142"
754942001,Trade receivables ($000s),2015,"$5,796"
754942001,Other receivables ($000s),2024,$409
754942001,Other receivables ($000s),2023,$592
754942001,Other receivables ($000s),2022,$397
754942001,Other receivables ($000s),2021,"$6,017"
754942001,Other receivables ($000s),2020,$844
754942001,Other receivables ($000s),2019,$222
754942001,Other receivables ($000s),2018,$571
754942001,Other receivables ($000s),2017,$278
754942001,Other receivables ($000s),2016,"$3,023"
754942001,Other receivables ($000s),2015,"$1,669"
754942001,Raw materials ($000s),2024,$0
754942001,Raw materials ($000s),2023,$0
754942001,Raw materials ($000s),2022,$0
754942001,Raw materials ($000s),2021,$0
