duns,line_item,year,value
753568091,Current Assets,2024,
753568091,Current Assets,2023,
753568091,Current Assets,2022,
753568091,Current Assets,2021,
753568091,Current Assets,2020,-
753568091,Current Assets,2019,-
753568091,Current Assets,2018,-
753568091,Current Assets,2017,-
753568091,Current Assets,2016,-
753568091,Current Assets,2015,-
753568091,Cash and cash equivalents ($000s),2024,"$91,462"
753568091,Cash and cash equivalents ($000s),2023,"$79,954"
753568091,Cash and cash equivalents ($000s),2022,"$66,986"
753568091,Cash and cash equivalents ($000s),2021,"$59,494"
753568091,Cash and cash equivalents ($000s),2020,"$52,592"
753568091,Cash and cash equivalents ($000s),2019,"$47,733"
753568091,Cash and cash equivalents ($000s),2018,"$42,437"
753568091,Cash and cash equivalents ($000s),2017,"$35,831"
753568091,Cash and cash equivalents ($000s),2016,"$32,985"
753568091,Cash and cash equivalents ($000s),2015,"$30,916"
753568091,Growth,2024,14.39%
753568091,Growth,2023,19.36%
753568091,Growth,2022,12.59%
753568091,Growth,2021,13.12%
753568091,Growth,2020,10.18%
753568091,Growth,2019,12.48%
753568091,Growth,2018,18.44%
753568091,Growth,2017,8.63%
753568091,Growth,2016,6.69%
753568091,Growth,2015,-
753568091,Trade receivables ($000s),2024,"$7,247"
753568091,Trade receivables ($000s),2023,"$2,620"
753568091,Trade receivables ($000s),2022,"$3,835"
753568091,Trade receivables ($000s),2021,"$3,720"
753568091,Trade receivables ($000s),2020,"$4,293"
753568091,Trade receivables ($000s),2019,"$4,384"
753568091,Trade receivables ($000s),2018,"$4,033"
753568091,Trade receivables ($000s),2017,"$4,537"
753568091,Trade receivables ($000s),2016,"$3,002"
753568091,Trade receivables ($000s),2015,"$2,386"
753568091,Other receivables ($000s),2024,$79
753568091,Other receivables ($000s),2023,-
753568091,Other receivables ($000s),2022,$126
753568091,Other receivables ($000s),2021,$182
753568091,Other receivables ($000s),2020,$31
753568091,Other receivables ($000s),2019,$165
753568091,Other receivables ($000s),2018,$511
753568091,Other receivables ($000s),2017,$461
753568091,Other receivables ($000s),2016,$177
753568091,Other receivables ($000s),2015,$491
753568091,Raw materials ($000s),2024,$0
753568091,Raw materials ($000s),2023,$0
753568091,Raw materials ($000s),2022,$0
753568091,Raw materials ($000s),2021,$0
753568091,Raw materials ($000s),2020,$0
753568091,Raw materials ($000s),2019,$0
753568091,Raw materials ($000s),2018,$0
753568091,Raw materials ($000s),2017,$0
753568091,Raw materials ($000s),2016,$0
753568091,Raw materials ($000s),2015,$0
753568091,Work-in-progress ($000s),2024,
753568091,Work-in-progress ($000s),2023,
753568091,Work-in-progress ($000s),2022,
753568091,Work-in-progress ($000s),2021,
753568091,Work-in-progress ($000s),2020,-
753568091,Work-in-progress ($000s),2019,-
753568091,Work-in-progress ($000s),2018,-
753568091,Work-in-progress ($000s),2017,-
753568091,Work-in-progress ($000s),2016,-
753568091,Work-in-progress ($000s),2015,-
753568091,Finished goods ($000s),2024,$0
753568091,Finished goods ($000s),2023,$0
753568091,Finished goods ($000s),2022,$0
753568091,Finished goods ($000s),2021,$0
753568091,Finished goods ($000s),2020,$0
753568091,Finished goods ($000s),2019,$0
753568091,Finished goods ($000s),2018,$0
753568091,Finished goods ($000s),2017,$0
753568091,Finished goods ($000s),2016,$0
753568091,Finished goods ($000s),2015,$0
753568091,Total inventories ($000s),2024,$0
753568091,Total inventories ($000s),2023,$0
