duns,line_item,year,value
750552361,Current Assets,2024,
750552361,Current Assets,2023,
750552361,Current Assets,2022,
750552361,Current Assets,2021,
750552361,Current Assets,2020,-
750552361,Current Assets,2019,-
750552361,Current Assets,2018,-
750552361,Current Assets,2017,-
750552361,Current Assets,2016,-
750552361,Cash and cash equivalents ($000s),2024,"$28,215"
750552361,Cash and cash equivalents ($000s),2023,"$17,451"
750552361,Cash and cash equivalents ($000s),2022,"$12,623"
750552361,Cash and cash equivalents ($000s),2021,"$11,051"
750552361,Cash and cash equivalents ($000s),2020,"$7,685"
750552361,Cash and cash equivalents ($000s),2019,"$2,090"
750552361,Cash and cash equivalents ($000s),2018,"$4,375"
750552361,Cash and cash equivalents ($000s),2017,"$2,794"
750552361,Cash and cash equivalents ($000s),2016,"$2,481"
750552361,Growth,2024,61.68%
750552361,Growth,2023,38.25%
750552361,Growth,2022,14.22%
750552361,Growth,2021,43.80%
750552361,Growth,2020,267.70%
750552361,Growth,2019,(52.23%)
750552361,Growth,2018,56.59%
750552361,Growth,2017,12.62%
750552361,Growth,2016,-
750552361,Trade receivables ($000s),2024,"$2,068"
750552361,Trade receivables ($000s),2023,"$1,132"
750552361,Trade receivables ($000s),2022,"$1,022"
750552361,Trade receivables ($000s),2021,"$3,397"
750552361,Trade receivables ($000s),2020,"$3,105"
750552361,Trade receivables ($000s),2019,"$3,263"
750552361,Trade receivables ($000s),2018,"$2,789"
750552361,Trade receivables ($000s),2017,"$1,362"
750552361,Trade receivables ($000s),2016,"$1,199"
750552361,Other receivables ($000s),2024,-
750552361,Other receivables ($000s),2023,"$1,458"
750552361,Other receivables ($000s),2022,-
750552361,Other receivables ($000s),2021,-
750552361,Other receivables ($000s),2020,-
750552361,Other receivables ($000s),2019,-
750552361,Other receivables ($000s),2018,$0
750552361,Other receivables ($000s),2017,-
750552361,Other receivables ($000s),2016,$22
750552361,Raw materials ($000s),2024,$0
750552361,Raw materials ($000s),2023,$0
750552361,Raw materials ($000s),2022,$0
750552361,Raw materials ($000s),2021,$0
750552361,Raw materials ($000s),2020,$0
750552361,Raw materials ($000s),2019,$0
750552361,Raw materials ($000s),2018,$0
750552361,Raw materials ($000s),2017,$0
750552361,Raw materials ($000s),2016,$0
750552361,Work-in-progress ($000s),2024,-
750552361,Work-in-progress ($000s),2023,-
750552361,Work-in-progress ($000s),2022,-
750552361,Work-in-progress ($000s),2021,-
750552361,Work-in-progress ($000s),2020,-
750552361,Work-in-progress ($000s),2019,"$1,997"
750552361,Work-in-progress ($000s),2018,"$1,934"
750552361,Work-in-progress ($000s),2017,"$4,243"
750552361,Work-in-progress ($000s),2016,"$1,441"
750552361,Finished goods ($000s),2024,$165
750552361,Finished goods ($000s),2023,$463
750552361,Finished goods ($000s),2022,$239
750552361,Finished goods ($000s),2021,$102
750552361,Finished goods ($000s),2020,$263
750552361,Finished goods ($000s),2019,$245
750552361,Finished goods ($000s),2018,$304
750552361,Finished goods ($000s),2017,$242
750552361,Finished goods ($000s),2016,$215
750552361,Total inventories ($000s),2024,$165
750552361,Total inventories ($000s),2023,$463
750552361,Total inventories ($000s),2022,$239
750552361,Total inventories ($000s),2021,$102
750552361,Total inventories ($000s),2020,$263
750552361,Total inventories ($000s),2019,"$2,242"
750552361,Total inventories ($000s),2018,"$2,238"
750552361,Total inventories ($000s),2017,"$4,485"
750552361,Total inventories ($000s),2016,"$1,656"
750552361,Prepayments ($000s),2024,$638
750552361,Prepayments ($000s),2023,$578
750552361,Prepayments ($000s),2022,$443
750552361,Prepayments ($000s),2021,$345
750552361,Prepayments ($000s),2020,$332
750552361,Prepayments ($000s),2019,$362
750552361,Prepayments ($000s),2018,$223
750552361,Prepayments ($000s),2017,$233
750552361,Prepayments ($000s),2016,$278
750552361,Derivative financial instruments ($000s),2024,
750552361,Derivative financial instruments ($000s),2023,
750552361,Derivative financial instruments ($000s),2022,
750552361,Derivative financial instruments ($000s),2021,
750552361,Derivative financial instruments ($000s),2020,-
750552361,Derivative financial instruments ($000s),2019,-
750552361,Derivative financial instruments ($000s),2018,-
750552361,Derivative financial instruments ($000s),2017,-
750552361,Derivative financial instruments ($000s),2016,-
750552361,Other current assets ($000s),2024,"$1,180"
750552361,Other current assets ($000s),2023,$61
750552361,Other current assets ($000s),2022,"$1,762"
750552361,Other current assets ($000s),2021,"$1,200"
750552361,Other current assets ($000s),2020,$857
750552361,Other current assets ($000s),2019,$0
750552361,Other current assets ($000s),2018,$0
750552361,Other current assets ($000s),2017,$0
750552361,Other current assets ($000s),2016,$0
750552361,Total current assets for continuing operations ($000s),2024,"$32,265"
750552361,Total current assets for continuing operations ($000s),2023,"$21,144"
750552361,Total current assets for continuing operations ($000s),2022,"$16,090"
750552361,Total current assets for continuing operations ($000s),2021,"$16,095"
750552361,Total current assets for continuing operations ($000s),2020,"$12,243"
750552361,Total current assets for continuing operations ($000s),2019,"$7,957"
750552361,Total current assets for continuing operations ($000s),2018,"$9,625"
750552361,Total current assets for continuing operations ($000s),2017,"$8,874"
750552361,Total current assets for continuing operations ($000s),2016,"$5,636"
750552361,Assets held for sale ($000s),2024,
750552361,Assets held for sale ($000s),2023,
750552361,Assets held for sale ($000s),2022,
750552361,Assets held for sale ($000s),2021,
750552361,Assets held for sale ($000s),2020,-
750552361,Assets held for sale ($000s),2019,-
750552361,Assets held for sale ($000s),2018,-
750552361,Assets held for sale ($000s),2017,-
750552361,Assets held for sale ($000s),2016,-
750552361,Total current assets ($000s),2024,"$32,265"
750552361,Total current assets ($000s),2023,"$21,144"
750552361,Total current assets ($000s),2022,"$16,090"
750552361,Total current assets ($000s),2021,"$16,095"
750552361,Total current assets ($000s),2020,"$12,243"
750552361,Total current assets ($000s),2019,"$7,957"
750552361,Total current assets ($000s),2018,"$9,625"
750552361,Total current assets ($000s),2017,"$8,874"
750552361,Total current assets ($000s),2016,"$5,636"
750552361,Non-current assets,2024,
750552361,Non-current assets,2023,
750552361,Non-current assets,2022,
750552361,Non-current assets,2021,
750552361,Non-current assets,2020,-
750552361,Non-current assets,2019,-
750552361,Non-current assets,2018,-
750552361,Non-current assets,2017,-
750552361,Non-current assets,2016,-
750552361,Receivables ($000s),2024,
750552361,Receivables ($000s),2023,
750552361,Receivables ($000s),2022,
750552361,Receivables ($000s),2021,
750552361,Receivables ($000s),2020,-
750552361,Receivables ($000s),2019,-
750552361,Receivables ($000s),2018,-
750552361,Receivables ($000s),2017,-
750552361,Receivables ($000s),2016,-
750552361,Investments in associates ($000s),2024,$0
750552361,Investments in associates ($000s),2023,$0
750552361,Investments in associates ($000s),2022,$0
750552361,Investments in associates ($000s),2021,$0
750552361,Investments in associates ($000s),2020,$0
750552361,Investments in associates ($000s),2019,$0
750552361,Investments in associates ($000s),2018,$0
750552361,Investments in associates ($000s),2017,$0
750552361,Investments in associates ($000s),2016,$0
750552361,Investments in subsidiaries ($000s),2024,
750552361,Investments in subsidiaries ($000s),2023,
750552361,Investments in subsidiaries ($000s),2022,
750552361,Investments in subsidiaries ($000s),2021,
750552361,Investments in subsidiaries ($000s),2020,-
750552361,Investments in subsidiaries ($000s),2019,-
750552361,Investments in subsidiaries ($000s),2018,-
750552361,Investments in subsidiaries ($000s),2017,-
750552361,Investments in subsidiaries ($000s),2016,-
750552361,Available for sale financial assets ($000s),2024,$0
750552361,Available for sale financial assets ($000s),2023,$0
750552361,Available for sale financial assets ($000s),2022,$0
750552361,Available for sale financial assets ($000s),2021,$0
750552361,Available for sale financial assets ($000s),2020,$0
750552361,Available for sale financial assets ($000s),2019,$0
750552361,Available for sale financial assets ($000s),2018,$0
750552361,Available for sale financial assets ($000s),2017,$0
750552361,Available for sale financial assets ($000s),2016,$0
750552361,"Property, plant and equipment ($000s)",2024,$725
750552361,"Property, plant and equipment ($000s)",2023,$808
750552361,"Property, plant and equipment ($000s)",2022,$768
750552361,"Property, plant and equipment ($000s)",2021,$662
750552361,"Property, plant and equipment ($000s)",2020,$604
750552361,"Property, plant and equipment ($000s)",2019,$662
750552361,"Property, plant and equipment ($000s)",2018,$816
750552361,"Property, plant and equipment ($000s)",2017,$814
750552361,"Property, plant and equipment ($000s)",2016,$859
750552361,Intangible assets and goodwill ($000s),2024,"$6,968"
750552361,Intangible assets and goodwill ($000s),2023,"$4,881"
750552361,Intangible assets and goodwill ($000s),2022,"$3,959"
750552361,Intangible assets and goodwill ($000s),2021,"$3,959"
750552361,Intangible assets and goodwill ($000s),2020,"$4,141"
750552361,Intangible assets and goodwill ($000s),2019,"$4,027"
750552361,Intangible assets and goodwill ($000s),2018,"$4,516"
750552361,Intangible assets and goodwill ($000s),2017,"$3,974"
750552361,Intangible assets and goodwill ($000s),2016,"$3,671"
750552361,Deferred tax assets ($000s),2024,"$3,652"
750552361,Deferred tax assets ($000s),2023,"$1,259"
