duns,line_item,year,value
752869839,Current Assets,2024,
752869839,Current Assets,2023,
752869839,Current Assets,2022,
752869839,Current Assets,2021,
752869839,Current Assets,2020,-
752869839,Current Assets,2019,-
752869839,Current Assets,2018,-
752869839,Current Assets,2017,-
752869839,Current Assets,2016,-
752869839,Current Assets,2015,-
752869839,Cash and cash equivalents ($000s),2024,"$12,688"
752869839,Cash and cash equivalents ($000s),2023,-
752869839,Cash and cash equivalents ($000s),2022,"$8,112"
752869839,Cash and cash equivalents ($000s),2021,"$17,804"
752869839,Cash and cash equivalents ($000s),2020,"$13,311"
752869839,Cash and cash equivalents ($000s),2019,"$10,224"
752869839,Cash and cash equivalents ($000s),2018,"$11,658"
752869839,Cash and cash equivalents ($000s),2017,"$15,803"
752869839,Cash and cash equivalents ($000s),2016,"$22,499"
752869839,Cash and cash equivalents ($000s),2015,"$18,658"
752869839,Growth,2024,-
752869839,Growth,2023,-
752869839,Growth,2022,(54.44%)
752869839,Growth,2021,33.75%
752869839,Growth,2020,30.19%
752869839,Growth,2019,(12.30%)
752869839,Growth,2018,(26.23%)
752869839,Growth,2017,(29.76%)
752869839,Growth,2016,20.59%
752869839,Growth,2015,-
752869839,Trade receivables ($000s),2024,
752869839,Trade receivables ($000s),2023,
752869839,Trade receivables ($000s),2022,
752869839,Trade receivables ($000s),2021,
752869839,Trade receivables ($000s),2020,-
752869839,Trade receivables ($000s),2019,-
752869839,Trade receivables ($000s),2018,-
752869839,Trade receivables ($000s),2017,-
752869839,Trade receivables ($000s),2016,-
752869839,Trade receivables ($000s),2015,-
752869839,Other receivables ($000s),2024,$13
752869839,Other receivables ($000s),2023,-
752869839,Other receivables ($000s),2022,$5
752869839,Other receivables ($000s),2021,-
752869839,Other receivables ($000s),2020,$1
752869839,Other receivables ($000s),2019,-
752869839,Other receivables ($000s),2018,$275
752869839,Other receivables ($000s),2017,-
752869839,Other receivables ($000s),2016,$10
752869839,Other receivables ($000s),2015,-
752869839,Raw materials ($000s),2024,$0
752869839,Raw materials ($000s),2023,-
752869839,Raw materials ($000s),2022,$0
752869839,Raw materials ($000s),2021,$0
752869839,Raw materials ($000s),2020,$0
752869839,Raw materials ($000s),2019,$0
752869839,Raw materials ($000s),2018,$0
752869839,Raw materials ($000s),2017,$0
752869839,Raw materials ($000s),2016,$0
752869839,Raw materials ($000s),2015,$0
752869839,Work-in-progress ($000s),2024,
752869839,Work-in-progress ($000s),2023,
752869839,Work-in-progress ($000s),2022,
752869839,Work-in-progress ($000s),2021,
752869839,Work-in-progress ($000s),2020,-
752869839,Work-in-progress ($000s),2019,-
752869839,Work-in-progress ($000s),2018,-
752869839,Work-in-progress ($000s),2017,-
752869839,Work-in-progress ($000s),2016,-
752869839,Work-in-progress ($000s),2015,-
752869839,Finished goods ($000s),2024,$0
752869839,Finished goods ($000s),2023,-
752869839,Finished goods ($000s),2022,$0
752869839,Finished goods ($000s),2021,$0
752869839,Finished goods ($000s),2020,$0
752869839,Finished goods ($000s),2019,$0
752869839,Finished goods ($000s),2018,$0
752869839,Finished goods ($000s),2017,$0
752869839,Finished goods ($000s),2016,$0
752869839,Finished goods ($000s),2015,$0
752869839,Total inventories ($000s),2024,$0
752869839,Total inventories ($000s),2023,-
752869839,Total inventories ($000s),2022,$0
752869839,Total inventories ($000s),2021,$0
752869839,Total inventories ($000s),2020,$0
752869839,Total inventories ($000s),2019,$0
752869839,Total inventories ($000s),2018,$0
752869839,Total inventories ($000s),2017,$0
752869839,Total inventories ($000s),2016,$0
752869839,Total inventories ($000s),2015,$0
752869839,Prepayments ($000s),2024,$162
752869839,Prepayments ($000s),2023,-
752869839,Prepayments ($000s),2022,$118
752869839,Prepayments ($000s),2021,$67
752869839,Prepayments ($000s),2020,$73
752869839,Prepayments ($000s),2019,$72
752869839,Prepayments ($000s),2018,$60
752869839,Prepayments ($000s),2017,$32
752869839,Prepayments ($000s),2016,$16
752869839,Prepayments ($000s),2015,-
