duns,line_item,year,value
758394035,Current Assets,2025,
758394035,Current Assets,2024,
758394035,Current Assets,2023,
758394035,Current Assets,2022,
758394035,Current Assets,2021,-
758394035,Current Assets,2020,-
758394035,Current Assets,2019,-
758394035,Current Assets,2018,-
758394035,Current Assets,2017,-
758394035,Current Assets,2016,-
758394035,Cash and cash equivalents ($000s),2025,"$10,075"
758394035,Cash and cash equivalents ($000s),2024,"$130,197"
758394035,Cash and cash equivalents ($000s),2023,-
758394035,Cash and cash equivalents ($000s),2022,"$64,556"
758394035,Cash and cash equivalents ($000s),2021,"$125,653"
758394035,Cash and cash equivalents ($000s),2020,"$112,148"
758394035,Cash and cash equivalents ($000s),2019,"$83,983"
758394035,Cash and cash equivalents ($000s),2018,"$92,983"
758394035,Cash and cash equivalents ($000s),2017,"$99,132"
758394035,Cash and cash equivalents ($000s),2016,"$93,372"
758394035,Growth,2025,(92.26%)
758394035,Growth,2024,-
758394035,Growth,2023,-
758394035,Growth,2022,(48.62%)
758394035,Growth,2021,12.04%
758394035,Growth,2020,33.54%
758394035,Growth,2019,(9.68%)
758394035,Growth,2018,(6.20%)
758394035,Growth,2017,6.17%
758394035,Growth,2016,-
758394035,Trade receivables ($000s),2025,
758394035,Trade receivables ($000s),2024,
758394035,Trade receivables ($000s),2023,
758394035,Trade receivables ($000s),2022,
758394035,Trade receivables ($000s),2021,-
758394035,Trade receivables ($000s),2020,-
758394035,Trade receivables ($000s),2019,-
758394035,Trade receivables ($000s),2018,-
758394035,Trade receivables ($000s),2017,-
758394035,Trade receivables ($000s),2016,-
758394035,Other receivables ($000s),2025,$959
758394035,Other receivables ($000s),2024,"$8,863"
758394035,Other receivables ($000s),2023,-
758394035,Other receivables ($000s),2022,"$10,881"
758394035,Other receivables ($000s),2021,"$1,908"
758394035,Other receivables ($000s),2020,"$5,851"
758394035,Other receivables ($000s),2019,$313
758394035,Other receivables ($000s),2018,$451
758394035,Other receivables ($000s),2017,$399
758394035,Other receivables ($000s),2016,$579
758394035,Raw materials ($000s),2025,$0
758394035,Raw materials ($000s),2024,$0
758394035,Raw materials ($000s),2023,-
758394035,Raw materials ($000s),2022,$0
758394035,Raw materials ($000s),2021,$0
758394035,Raw materials ($000s),2020,$0
758394035,Raw materials ($000s),2019,$0
758394035,Raw materials ($000s),2018,$0
