duns,line_item,year,value
759564748,Current Assets,2023,
759564748,Current Assets,2022,
759564748,Current Assets,2021,
759564748,Current Assets,2020,
759564748,Current Assets,2019,-
759564748,Current Assets,2018,-
759564748,Current Assets,2017,-
759564748,Current Assets,2016,-
759564748,Current Assets,2015,-
759564748,Current Assets,2014,-
759564748,Cash and cash equivalents ($000s),2023,"$15,312"
759564748,Cash and cash equivalents ($000s),2022,"$15,787"
759564748,Cash and cash equivalents ($000s),2021,"$17,065"
759564748,Cash and cash equivalents ($000s),2020,"$14,329"
759564748,Cash and cash equivalents ($000s),2019,"$21,804"
759564748,Cash and cash equivalents ($000s),2018,"$2,678"
759564748,Cash and cash equivalents ($000s),2017,"$2,114"
759564748,Cash and cash equivalents ($000s),2016,"$1,582"
759564748,Cash and cash equivalents ($000s),2015,"$4,032"
759564748,Cash and cash equivalents ($000s),2014,"$1,100"
759564748,Growth,2023,(3.01%)
759564748,Growth,2022,(7.49%)
759564748,Growth,2021,19.09%
759564748,Growth,2020,(34.28%)
759564748,Growth,2019,714.19%
759564748,Growth,2018,26.68%
759564748,Growth,2017,33.63%
759564748,Growth,2016,(60.76%)
759564748,Growth,2015,266.55%
759564748,Growth,2014,-
759564748,Trade receivables ($000s),2023,
759564748,Trade receivables ($000s),2022,
759564748,Trade receivables ($000s),2021,
759564748,Trade receivables ($000s),2020,
759564748,Trade receivables ($000s),2019,-
759564748,Trade receivables ($000s),2018,-
759564748,Trade receivables ($000s),2017,-
759564748,Trade receivables ($000s),2016,-
759564748,Trade receivables ($000s),2015,-
759564748,Trade receivables ($000s),2014,-
759564748,Other receivables ($000s),2023,"$16,133"
759564748,Other receivables ($000s),2022,"$4,424"
759564748,Other receivables ($000s),2021,$734
759564748,Other receivables ($000s),2020,$64
759564748,Other receivables ($000s),2019,$149
759564748,Other receivables ($000s),2018,"$11,783"
759564748,Other receivables ($000s),2017,$4
759564748,Other receivables ($000s),2016,-
759564748,Other receivables ($000s),2015,-
759564748,Other receivables ($000s),2014,-
759564748,Raw materials ($000s),2023,$0
759564748,Raw materials ($000s),2022,$0
759564748,Raw materials ($000s),2021,$0
759564748,Raw materials ($000s),2020,$0
759564748,Raw materials ($000s),2019,$0
759564748,Raw materials ($000s),2018,$0
759564748,Raw materials ($000s),2017,$0
759564748,Raw materials ($000s),2016,$0
759564748,Raw materials ($000s),2015,$0
759564748,Raw materials ($000s),2014,$0
759564748,Work-in-progress ($000s),2023,
759564748,Work-in-progress ($000s),2022,
759564748,Work-in-progress ($000s),2021,
759564748,Work-in-progress ($000s),2020,
759564748,Work-in-progress ($000s),2019,-
759564748,Work-in-progress ($000s),2018,-
759564748,Work-in-progress ($000s),2017,-
759564748,Work-in-progress ($000s),2016,-
759564748,Work-in-progress ($000s),2015,-
759564748,Work-in-progress ($000s),2014,-
759564748,Finished goods ($000s),2023,$0
759564748,Finished goods ($000s),2022,$0
759564748,Finished goods ($000s),2021,$0
759564748,Finished goods ($000s),2020,$0
759564748,Finished goods ($000s),2019,$0
759564748,Finished goods ($000s),2018,$0
759564748,Finished goods ($000s),2017,$0
759564748,Finished goods ($000s),2016,$0
759564748,Finished goods ($000s),2015,$0
759564748,Finished goods ($000s),2014,$0
759564748,Total inventories ($000s),2023,$0
759564748,Total inventories ($000s),2022,$0
759564748,Total inventories ($000s),2021,$0
759564748,Total inventories ($000s),2020,$0
759564748,Total inventories ($000s),2019,$0
759564748,Total inventories ($000s),2018,$0
759564748,Total inventories ($000s),2017,$0
759564748,Total inventories ($000s),2016,$0
759564748,Total inventories ($000s),2015,$0
759564748,Total inventories ($000s),2014,$0
759564748,Prepayments ($000s),2023,$288
759564748,Prepayments ($000s),2022,$177
759564748,Prepayments ($000s),2021,$59
759564748,Prepayments ($000s),2020,$125
759564748,Prepayments ($000s),2019,-
759564748,Prepayments ($000s),2018,$107
759564748,Prepayments ($000s),2017,$99
759564748,Prepayments ($000s),2016,-
759564748,Prepayments ($000s),2015,-
759564748,Prepayments ($000s),2014,-
759564748,Derivative financial instruments ($000s),2023,
759564748,Derivative financial instruments ($000s),2022,
759564748,Derivative financial instruments ($000s),2021,
759564748,Derivative financial instruments ($000s),2020,
759564748,Derivative financial instruments ($000s),2019,-
759564748,Derivative financial instruments ($000s),2018,-
759564748,Derivative financial instruments ($000s),2017,-
759564748,Derivative financial instruments ($000s),2016,-
759564748,Derivative financial instruments ($000s),2015,-
759564748,Derivative financial instruments ($000s),2014,-
759564748,Other current assets ($000s),2023,$0
759564748,Other current assets ($000s),2022,$0
759564748,Other current assets ($000s),2021,$0
759564748,Other current assets ($000s),2020,$0
759564748,Other current assets ($000s),2019,$182
759564748,Other current assets ($000s),2018,$98
759564748,Other current assets ($000s),2017,"$11,658"
759564748,Other current assets ($000s),2016,"$6,942"
759564748,Other current assets ($000s),2015,"$3,102"
759564748,Other current assets ($000s),2014,"$1,541"
759564748,Total current assets for continuing operations ($000s),2023,"$31,734"
759564748,Total current assets for continuing operations ($000s),2022,"$20,388"
759564748,Total current assets for continuing operations ($000s),2021,"$17,858"
759564748,Total current assets for continuing operations ($000s),2020,"$14,519"
759564748,Total current assets for continuing operations ($000s),2019,"$22,135"
759564748,Total current assets for continuing operations ($000s),2018,"$14,666"
759564748,Total current assets for continuing operations ($000s),2017,"$13,875"
759564748,Total current assets for continuing operations ($000s),2016,"$8,524"
759564748,Total current assets for continuing operations ($000s),2015,"$7,134"
759564748,Total current assets for continuing operations ($000s),2014,"$2,641"
759564748,Assets held for sale ($000s),2023,
759564748,Assets held for sale ($000s),2022,
759564748,Assets held for sale ($000s),2021,
759564748,Assets held for sale ($000s),2020,
759564748,Assets held for sale ($000s),2019,-
759564748,Assets held for sale ($000s),2018,-
759564748,Assets held for sale ($000s),2017,-
759564748,Assets held for sale ($000s),2016,-
759564748,Assets held for sale ($000s),2015,-
759564748,Assets held for sale ($000s),2014,-
759564748,Total current assets ($000s),2023,"$31,734"
759564748,Total current assets ($000s),2022,"$20,388"
759564748,Total current assets ($000s),2021,"$17,858"
759564748,Total current assets ($000s),2020,"$14,519"
759564748,Total current assets ($000s),2019,"$22,135"
759564748,Total current assets ($000s),2018,"$14,666"
759564748,Total current assets ($000s),2017,"$13,875"
759564748,Total current assets ($000s),2016,"$8,524"
759564748,Total current assets ($000s),2015,"$7,134"
759564748,Total current assets ($000s),2014,"$2,641"
759564748,Non-current assets,2023,
759564748,Non-current assets,2022,
759564748,Non-current assets,2021,
759564748,Non-current assets,2020,
759564748,Non-current assets,2019,-
759564748,Non-current assets,2018,-
759564748,Non-current assets,2017,-
759564748,Non-current assets,2016,-
759564748,Non-current assets,2015,-
759564748,Non-current assets,2014,-
759564748,Receivables ($000s),2023,
759564748,Receivables ($000s),2022,
759564748,Receivables ($000s),2021,
759564748,Receivables ($000s),2020,
759564748,Receivables ($000s),2019,-
759564748,Receivables ($000s),2018,-
759564748,Receivables ($000s),2017,-
759564748,Receivables ($000s),2016,-
759564748,Receivables ($000s),2015,-
759564748,Receivables ($000s),2014,-
759564748,Investments in associates ($000s),2023,$0
759564748,Investments in associates ($000s),2022,$0
759564748,Investments in associates ($000s),2021,$0
759564748,Investments in associates ($000s),2020,$0
759564748,Investments in associates ($000s),2019,$0
759564748,Investments in associates ($000s),2018,$0
759564748,Investments in associates ($000s),2017,$0
759564748,Investments in associates ($000s),2016,$0
759564748,Investments in associates ($000s),2015,$0
759564748,Investments in associates ($000s),2014,$0
759564748,Investments in subsidiaries ($000s),2023,
759564748,Investments in subsidiaries ($000s),2022,
759564748,Investments in subsidiaries ($000s),2021,
759564748,Investments in subsidiaries ($000s),2020,
759564748,Investments in subsidiaries ($000s),2019,-
759564748,Investments in subsidiaries ($000s),2018,-
759564748,Investments in subsidiaries ($000s),2017,-
759564748,Investments in subsidiaries ($000s),2016,-
759564748,Investments in subsidiaries ($000s),2015,-
759564748,Investments in subsidiaries ($000s),2014,-
759564748,Available for sale financial assets ($000s),2023,$0
759564748,Available for sale financial assets ($000s),2022,$0
759564748,Available for sale financial assets ($000s),2021,$0
759564748,Available for sale financial assets ($000s),2020,$0
759564748,Available for sale financial assets ($000s),2019,$0
759564748,Available for sale financial assets ($000s),2018,$0
759564748,Available for sale financial assets ($000s),2017,$0
759564748,Available for sale financial assets ($000s),2016,$0
759564748,Available for sale financial assets ($000s),2015,$0
759564748,Available for sale financial assets ($000s),2014,$0
759564748,"Property, plant and equipment ($000s)",2023,"$1,571"
759564748,"Property, plant and equipment ($000s)",2022,$50
759564748,"Property, plant and equipment ($000s)",2021,$106
759564748,"Property, plant and equipment ($000s)",2020,$152
759564748,"Property, plant and equipment ($000s)",2019,$195
759564748,"Property, plant and equipment ($000s)",2018,$244
759564748,"Property, plant and equipment ($000s)",2017,$339
759564748,"Property, plant and equipment ($000s)",2016,$460
759564748,"Property, plant and equipment ($000s)",2015,$194
759564748,"Property, plant and equipment ($000s)",2014,$71
759564748,Intangible assets and goodwill ($000s),2023,$0
759564748,Intangible assets and goodwill ($000s),2022,$0
759564748,Intangible assets and goodwill ($000s),2021,$0
759564748,Intangible assets and goodwill ($000s),2020,$0
759564748,Intangible assets and goodwill ($000s),2019,"$1,023"
759564748,Intangible assets and goodwill ($000s),2018,$0
759564748,Intangible assets and goodwill ($000s),2017,$0
759564748,Intangible assets and goodwill ($000s),2016,$0
759564748,Intangible assets and goodwill ($000s),2015,$0
759564748,Intangible assets and goodwill ($000s),2014,$0
759564748,Deferred tax assets ($000s),2023,-
759564748,Deferred tax assets ($000s),2022,-
759564748,Deferred tax assets ($000s),2021,-
759564748,Deferred tax assets ($000s),2020,-
759564748,Deferred tax assets ($000s),2019,-
759564748,Deferred tax assets ($000s),2018,$111
759564748,Deferred tax assets ($000s),2017,$122
759564748,Deferred tax assets ($000s),2016,$75
759564748,Deferred tax assets ($000s),2015,$5
759564748,Deferred tax assets ($000s),2014,$4
759564748,Other non-current assets ($000s),2023,"$9,368"
759564748,Other non-current assets ($000s),2022,$205
759564748,Other non-current assets ($000s),2021,$515
759564748,Other non-current assets ($000s),2020,$829
759564748,Other non-current assets ($000s),2019,$0
759564748,Other non-current assets ($000s),2018,$0
759564748,Other non-current assets ($000s),2017,$0
759564748,Other non-current assets ($000s),2016,$0
759564748,Other non-current assets ($000s),2015,$0
759564748,Other non-current assets ($000s),2014,$0
759564748,Total non-current assets ($000s),2023,"$10,939"
759564748,Total non-current assets ($000s),2022,$255
759564748,Total non-current assets ($000s),2021,$621
759564748,Total non-current assets ($000s),2020,$982
759564748,Total non-current assets ($000s),2019,"$1,218"
759564748,Total non-current assets ($000s),2018,$355
759564748,Total non-current assets ($000s),2017,$461
759564748,Total non-current assets ($000s),2016,$534
759564748,Total non-current assets ($000s),2015,$199
759564748,Total non-current assets ($000s),2014,$75
759564748,TOTAL ASSETS ($000s),2023,"$42,673"
759564748,TOTAL ASSETS ($000s),2022,"$20,642"
759564748,TOTAL ASSETS ($000s),2021,"$18,479"
759564748,TOTAL ASSETS ($000s),2020,"$15,500"
759564748,TOTAL ASSETS ($000s),2019,"$23,353"
759564748,TOTAL ASSETS ($000s),2018,"$15,021"
759564748,TOTAL ASSETS ($000s),2017,"$14,335"
759564748,TOTAL ASSETS ($000s),2016,"$9,059"
759564748,TOTAL ASSETS ($000s),2015,"$7,333"
759564748,TOTAL ASSETS ($000s),2014,"$2,716"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2023,"$20,642"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2022,"$18,479"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2021,"$15,500"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2020,"$23,353"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2019,"$15,021"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2018,"$14,335"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2017,"$9,059"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2016,"$7,333"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2015,"$2,716"
759564748,TOTAL ASSETS FOR PREVIOUS YEAR ($000s),2014,"$4,234"
759564748,Current liabilities,2023,
759564748,Current liabilities,2022,
759564748,Current liabilities,2021,
759564748,Current liabilities,2020,
759564748,Current liabilities,2019,-
759564748,Current liabilities,2018,-
759564748,Current liabilities,2017,-
759564748,Current liabilities,2016,-
759564748,Current liabilities,2015,-
759564748,Current liabilities,2014,-
759564748,Trade payables ($000s),2023,$13
