duns,line_item,year,value
750320210,Current Assets,2024,
750320210,Current Assets,2023,
750320210,Current Assets,2022,
750320210,Current Assets,2021,
750320210,Current Assets,2020,-
750320210,Current Assets,2019,-
750320210,Current Assets,2018,-
750320210,Current Assets,2017,-
750320210,Current Assets,2016,-
750320210,Current Assets,2015,-
750320210,Cash and cash equivalents ($000s),2024,"$9,148"
750320210,Cash and cash equivalents ($000s),2023,"$11,543"
750320210,Cash and cash equivalents ($000s),2022,"$10,075"
750320210,Cash and cash equivalents ($000s),2021,"$7,667"
750320210,Cash and cash equivalents ($000s),2020,"$3,913"
750320210,Cash and cash equivalents ($000s),2019,"$5,038"
750320210,Cash and cash equivalents ($000s),2018,"$5,646"
750320210,Cash and cash equivalents ($000s),2017,"$6,745"
750320210,Cash and cash equivalents ($000s),2016,"$4,165"
750320210,Cash and cash equivalents ($000s),2015,"$3,002"
750320210,Growth,2024,(20.75%)
750320210,Growth,2023,14.57%
750320210,Growth,2022,31.41%
750320210,Growth,2021,95.94%
750320210,Growth,2020,(22.33%)
750320210,Growth,2019,(10.77%)
750320210,Growth,2018,(16.29%)
750320210,Growth,2017,61.94%
750320210,Growth,2016,38.74%
750320210,Growth,2015,-
750320210,Trade receivables ($000s),2024,"$4,882"
750320210,Trade receivables ($000s),2023,"$5,936"
750320210,Trade receivables ($000s),2022,"$4,679"
750320210,Trade receivables ($000s),2021,"$3,851"
750320210,Trade receivables ($000s),2020,"$4,437"
750320210,Trade receivables ($000s),2019,"$5,192"
750320210,Trade receivables ($000s),2018,"$4,152"
750320210,Trade receivables ($000s),2017,"$4,765"
750320210,Trade receivables ($000s),2016,"$3,924"
750320210,Trade receivables ($000s),2015,"$2,766"
750320210,Other receivables ($000s),2024,$330
750320210,Other receivables ($000s),2023,$417
750320210,Other receivables ($000s),2022,$282
750320210,Other receivables ($000s),2021,$288
750320210,Other receivables ($000s),2020,$273
750320210,Other receivables ($000s),2019,$285
750320210,Other receivables ($000s),2018,$235
750320210,Other receivables ($000s),2017,$362
750320210,Other receivables ($000s),2016,$231
750320210,Other receivables ($000s),2015,$228
750320210,Raw materials ($000s),2024,$0
750320210,Raw materials ($000s),2023,$0
750320210,Raw materials ($000s),2022,$0
750320210,Raw materials ($000s),2021,$0
750320210,Raw materials ($000s),2020,$0
750320210,Raw materials ($000s),2019,$0
750320210,Raw materials ($000s),2018,$0
750320210,Raw materials ($000s),2017,$0
750320210,Raw materials ($000s),2016,$0
750320210,Raw materials ($000s),2015,$0
750320210,Work-in-progress ($000s),2024,
750320210,Work-in-progress ($000s),2023,
750320210,Work-in-progress ($000s),2022,
750320210,Work-in-progress ($000s),2021,
750320210,Work-in-progress ($000s),2020,-
750320210,Work-in-progress ($000s),2019,-
750320210,Work-in-progress ($000s),2018,-
750320210,Work-in-progress ($000s),2017,-
750320210,Work-in-progress ($000s),2016,-
750320210,Work-in-progress ($000s),2015,-
750320210,Finished goods ($000s),2024,"$15,448"
750320210,Finished goods ($000s),2023,"$13,646"
750320210,Finished goods ($000s),2022,"$11,691"
750320210,Finished goods ($000s),2021,"$9,528"
750320210,Finished goods ($000s),2020,"$10,085"
750320210,Finished goods ($000s),2019,"$7,942"
750320210,Finished goods ($000s),2018,"$7,096"
750320210,Finished goods ($000s),2017,"$6,835"
750320210,Finished goods ($000s),2016,"$7,212"
750320210,Finished goods ($000s),2015,"$10,403"
750320210,Total inventories ($000s),2024,"$15,448"
