duns,line_item,year,value
755521192,Current Assets,2024,
755521192,Current Assets,2023,
755521192,Current Assets,2022,
755521192,Current Assets,2021,
755521192,Current Assets,2020,-
755521192,Current Assets,2019,-
755521192,Current Assets,2018,-
755521192,Current Assets,2017,-
755521192,Current Assets,2016,-
755521192,Current Assets,2015,-
755521192,Cash and cash equivalents ($000s),2024,"$4,643"
755521192,Cash and cash equivalents ($000s),2023,$199
755521192,Cash and cash equivalents ($000s),2022,-
755521192,Cash and cash equivalents ($000s),2021,-
755521192,Cash and cash equivalents ($000s),2020,-
755521192,Cash and cash equivalents ($000s),2019,-
755521192,Cash and cash equivalents ($000s),2018,-
755521192,Cash and cash equivalents ($000s),2017,-
755521192,Cash and cash equivalents ($000s),2016,-
755521192,Cash and cash equivalents ($000s),2015,-
755521192,Growth,2024,"2,233.17%"
755521192,Growth,2023,-
755521192,Growth,2022,-
755521192,Growth,2021,-
755521192,Growth,2020,-
755521192,Growth,2019,-
755521192,Growth,2018,-
755521192,Growth,2017,-
755521192,Growth,2016,-
755521192,Growth,2015,-
755521192,Trade receivables ($000s),2024,"$3,191"
755521192,Trade receivables ($000s),2023,"$4,637"
755521192,Trade receivables ($000s),2022,-
755521192,Trade receivables ($000s),2021,-
755521192,Trade receivables ($000s),2020,-
755521192,Trade receivables ($000s),2019,-
755521192,Trade receivables ($000s),2018,-
755521192,Trade receivables ($000s),2017,-
755521192,Trade receivables ($000s),2016,-
755521192,Trade receivables ($000s),2015,-
755521192,Other receivables ($000s),2024,$470
755521192,Other receivables ($000s),2023,$253
755521192,Other receivables ($000s),2022,-
755521192,Other receivables ($000s),2021,-
755521192,Other receivables ($000s),2020,-
755521192,Other receivables ($000s),2019,-
755521192,Other receivables ($000s),2018,-
755521192,Other receivables ($000s),2017,-
755521192,Other receivables ($000s),2016,-
755521192,Other receivables ($000s),2015,-
755521192,Raw materials ($000s),2024,$0
755521192,Raw materials ($000s),2023,$0
755521192,Raw materials ($000s),2022,-
755521192,Raw materials ($000s),2021,-
755521192,Raw materials ($000s),2020,-
755521192,Raw materials ($000s),2019,-
755521192,Raw materials ($000s),2018,-
755521192,Raw materials ($000s),2017,-
755521192,Raw materials ($000s),2016,-
755521192,Raw materials ($000s),2015,-
755521192,Work-in-progress ($000s),2024,-
755521192,Work-in-progress ($000s),2023,$251
755521192,Work-in-progress ($000s),2022,-
755521192,Work-in-progress ($000s),2021,-
755521192,Work-in-progress ($000s),2020,-
755521192,Work-in-progress ($000s),2019,-
755521192,Work-in-progress ($000s),2018,-
755521192,Work-in-progress ($000s),2017,-
755521192,Work-in-progress ($000s),2016,-
755521192,Work-in-progress ($000s),2015,-
755521192,Finished goods ($000s),2024,$951
755521192,Finished goods ($000s),2023,"$1,160"
755521192,Finished goods ($000s),2022,-
755521192,Finished goods ($000s),2021,-
755521192,Finished goods ($000s),2020,-
755521192,Finished goods ($000s),2019,-
755521192,Finished goods ($000s),2018,-
755521192,Finished goods ($000s),2017,-
755521192,Finished goods ($000s),2016,-
755521192,Finished goods ($000s),2015,-
755521192,Total inventories ($000s),2024,$951
755521192,Total inventories ($000s),2023,"$1,411"
755521192,Total inventories ($000s),2022,-
755521192,Total inventories ($000s),2021,-
755521192,Total inventories ($000s),2020,-
755521192,Total inventories ($000s),2019,-
755521192,Total inventories ($000s),2018,-
755521192,Total inventories ($000s),2017,-
755521192,Total inventories ($000s),2016,-
