duns,line_item,year,value
753317684,Current Assets,2024,
753317684,Current Assets,2023,
753317684,Current Assets,2022,
753317684,Current Assets,2021,
753317684,Current Assets,2020,-
753317684,Current Assets,2019,-
753317684,Current Assets,2018,-
753317684,Current Assets,2017,-
753317684,Current Assets,2016,-
753317684,Current Assets,2015,-
753317684,Cash and cash equivalents ($000s),2024,$852
753317684,Cash and cash equivalents ($000s),2023,$958
753317684,Cash and cash equivalents ($000s),2022,$350
753317684,Cash and cash equivalents ($000s),2021,-
753317684,Cash and cash equivalents ($000s),2020,-
753317684,Cash and cash equivalents ($000s),2019,-
753317684,Cash and cash equivalents ($000s),2018,-
753317684,Cash and cash equivalents ($000s),2017,-
753317684,Cash and cash equivalents ($000s),2016,-
753317684,Cash and cash equivalents ($000s),2015,-
753317684,Growth,2024,(11.06%)
753317684,Growth,2023,173.71%
753317684,Growth,2022,-
753317684,Growth,2021,-
753317684,Growth,2020,-
753317684,Growth,2019,-
753317684,Growth,2018,-
753317684,Growth,2017,-
753317684,Growth,2016,-
753317684,Growth,2015,-
753317684,Trade receivables ($000s),2024,"$3,118"
753317684,Trade receivables ($000s),2023,"$2,447"
753317684,Trade receivables ($000s),2022,"$2,903"
753317684,Trade receivables ($000s),2021,-
753317684,Trade receivables ($000s),2020,-
753317684,Trade receivables ($000s),2019,-
753317684,Trade receivables ($000s),2018,-
753317684,Trade receivables ($000s),2017,-
753317684,Trade receivables ($000s),2016,-
753317684,Trade receivables ($000s),2015,-
753317684,Other receivables ($000s),2024,"$1,526"
753317684,Other receivables ($000s),2023,"$1,530"
753317684,Other receivables ($000s),2022,"$1,122"
753317684,Other receivables ($000s),2021,-
753317684,Other receivables ($000s),2020,-
753317684,Other receivables ($000s),2019,-
753317684,Other receivables ($000s),2018,-
753317684,Other receivables ($000s),2017,-
753317684,Other receivables ($000s),2016,-
753317684,Other receivables ($000s),2015,-
753317684,Raw materials ($000s),2024,$0
753317684,Raw materials ($000s),2023,$0
753317684,Raw materials ($000s),2022,$0
753317684,Raw materials ($000s),2021,-
