duns,industry_code,industry_description,is_primary
754987498,,6282,1
754987498,6282,Investment Advice,1
754987498,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
754987498,6722,"Management Investment Offices, Open-End",0
