duns,industry_code,industry_description,is_primary
758221308,,6282,1
758221308,6282,Investment Advice,0
758221308,6552,"Land Subdividers and Developers, Except Cemeteries",1
758221308,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
