duns,industry_code,industry_description,is_primary
744157890,,0172,1
744157890,0172,Grapes,1
744157890,5148,Fresh Fruits and Vegetables,0
744157890,5921,Liquor Stores,0
744157890,5961,Catalogue and Mail-Order Houses,0
744157890,7011,Hotels and Motels,0
