duns,industry_code,industry_description,is_primary
750320210,,5063,1
750320210,5063,"Electrical Apparatus and Equipment, Wiring Supplies and Construction Materials",0
750320210,5072,Hardware,0
750320210,5085,Industrial Supplies,1
750320210,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
