duns,industry_code,industry_description,is_primary
758057806,,1011,1
758057806,1011,Iron Ores,1
758057806,1221,Bituminous Coal and Lignite Surface Mining,0
758057806,1222,Bituminous Coal Underground Mining,0
758057806,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
