duns,industry_code,industry_description,is_primary
754183242,,3568,1
754183242,3568,"Mechanical Power Transmission Equipment, Not Elsewhere Classified",0
754183242,3629,"Electrical Industrial Apparatus, Not Elsewhere Classified",0
754183242,3644,Noncurrent-Carrying Wiring Devices,0
754183242,3651,Household Audio and Video Equipment,1
754183242,5063,"Electrical Apparatus and Equipment, Wiring Supplies and Construction Materials",0
754183242,5084,Industrial Machinery and Equipment,0
