duns,industry_code,industry_description,is_primary
744559881,,5611,1
744559881,5611,Men's and Boys' Clothing and Accessory Stores,0
744559881,5621,Women's Clothing Stores,1
744559881,5632,Women's Accessory and Specialty Stores,0
744559881,5661,Shoe Stores,0
