duns,industry_code,industry_description,is_primary
754674190,,6719,1
754674190,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
754674190,7371,Computer Programming Services,0
754674190,7372,Prepackaged Software,1
754674190,7373,Computer Integrated Systems Design,0
754674190,7379,"Computer Related Services, Not Elsewhere Classified",0
