duns,industry_code,industry_description,is_primary
745241267,,3731,1
745241267,3731,Ship Building and Repairing,0
745241267,4491,Marine Cargo Handling,1
745241267,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
745241267,8742,Management Consulting Services,0
