duns,industry_code,industry_description,is_primary
751266990,,6552,1
751266990,6552,"Land Subdividers and Developers, Except Cemeteries",1
751266990,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
751266990,6798,Real Estate Investment Trusts,0
