duns,industry_code,industry_description,is_primary
755354685,,6719,1
755354685,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
755354685,6726,"Unit Investment Trusts, Face-Amount Certificate Offices and Closed-End Management Investment Offices",1
