duns,industry_code,industry_description,is_primary
759912306,,6719,1
759912306,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
759912306,6726,"Unit Investment Trusts, Face-Amount Certificate Offices and Closed-End Management Investment Offices",1
759912306,6733,"Trusts, Except Educational, Religious and Charitable",0
