duns,industry_code,industry_description,is_primary
752707463,,6726,1
752707463,6726,"Unit Investment Trusts, Face-Amount Certificate Offices and Closed-End Management Investment Offices",1
752707463,6799,"Investors, Not Elsewhere Classified",0
752707463,8741,Management Services,0
752707463,8742,Management Consulting Services,0
