duns,industry_code,industry_description,is_primary
759820603,,5099,1
759820603,5099,"Durable Goods, Not Elsewhere Classified",0
759820603,5139,Footwear,1
759820603,5632,Women's Accessory and Specialty Stores,0
759820603,5661,Shoe Stores,0
759820603,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
