duns,industry_code,industry_description,is_primary
750310703,,0722,1
750310703,0722,"Crop Harvesting, Primarily by Machine",0
750310703,0811,Timber Tracts,1
750310703,0851,Forestry Services,0
750310703,4789,"Transportation Services, Not Elsewhere Classified",0
