duns,industry_code,industry_description,is_primary
752408435,,6733,1
752408435,6733,"Trusts, Except Educational, Religious and Charitable",0
752408435,7812,Motion Picture and Video Tape Production,1
752408435,7822,Motion Picture and Video Tape Distribution,0
752408435,7829,Services Allied to Motion Picture Distribution,0
