duns,industry_code,industry_description,is_primary
741319888,,6719,1
741319888,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
741319888,6722,"Management Investment Offices, Open-End",0
741319888,6726,"Unit Investment Trusts, Face-Amount Certificate Offices and Closed-End Management Investment Offices",1
741319888,6798,Real Estate Investment Trusts,0
