duns,industry_code,industry_description,is_primary
890526015,,2851,1
890526015,2851,"Paints, Varnishes, Lacquers, Enamels and Allied Products",1
890526015,5198,"Paints, Varnishes and Supplies",0
890526015,5231,"Paint, Glass, and Wallpaper Stores",0
