duns,industry_code,industry_description,is_primary
754394427,,3261,1
754394427,3261,Vitreous China Plumbing Fixtures and China and Earthenware Fittings and Bathroom Accessories,1
754394427,5023,Homefurnishings,0
754394427,6719,"Offices of Holding Companies, Not Elsewhere Classified",0
