duns,line_item,year,value
743571734,Revenue from continuing operations ($000s),2024,"$37,061"
743571734,Revenue from continuing operations ($000s),2023,"$38,272"
743571734,Revenue from continuing operations ($000s),2022,"$42,142"
743571734,Revenue from continuing operations ($000s),2021,"$40,261"
743571734,Revenue from continuing operations ($000s),2020,"$39,218"
743571734,Revenue from continuing operations ($000s),2019,"$33,944"
743571734,Revenue from continuing operations ($000s),2018,"$31,248"
743571734,Revenue from continuing operations ($000s),2017,"$29,563"
743571734,Revenue from continuing operations ($000s),2016,"$18,676"
743571734,Growth,2024,(3.16%)
743571734,Growth,2023,(9.18%)
743571734,Growth,2022,4.67%
743571734,Growth,2021,2.66%
743571734,Growth,2020,15.54%
743571734,Growth,2019,8.63%
743571734,Growth,2018,5.70%
743571734,Growth,2017,58.29%
743571734,Growth,2016,-
743571734,Cost of sales ($000s),2024,$0
743571734,Cost of sales ($000s),2023,$0
743571734,Cost of sales ($000s),2022,$0
743571734,Cost of sales ($000s),2021,$0
743571734,Cost of sales ($000s),2020,$0
743571734,Cost of sales ($000s),2019,$0
743571734,Cost of sales ($000s),2018,$0
743571734,Cost of sales ($000s),2017,$0
743571734,Cost of sales ($000s),2016,$0
743571734,Gross profit ($000s),2024,
743571734,Gross profit ($000s),2023,
743571734,Gross profit ($000s),2022,
743571734,Gross profit ($000s),2021,
743571734,Gross profit ($000s),2020,-
743571734,Gross profit ($000s),2019,-
743571734,Gross profit ($000s),2018,-
743571734,Gross profit ($000s),2017,-
743571734,Gross profit ($000s),2016,-
743571734,Other income ($000s),2024,
743571734,Other income ($000s),2023,
743571734,Other income ($000s),2022,
743571734,Other income ($000s),2021,
743571734,Other income ($000s),2020,-
743571734,Other income ($000s),2019,-
743571734,Other income ($000s),2018,-
743571734,Other income ($000s),2017,-
743571734,Other income ($000s),2016,-
743571734,Administrative expenses ($000s),2024,"($4,156)"
743571734,Administrative expenses ($000s),2023,"($3,594)"
743571734,Administrative expenses ($000s),2022,"($4,219)"
743571734,Administrative expenses ($000s),2021,"($18,972)"
743571734,Administrative expenses ($000s),2020,"($18,824)"
743571734,Administrative expenses ($000s),2019,"($17,630)"
743571734,Administrative expenses ($000s),2018,"($21,742)"
743571734,Administrative expenses ($000s),2017,"($19,426)"
743571734,Administrative expenses ($000s),2016,"($12,671)"
743571734,Finance costs ($000s),2024,($253)
743571734,Finance costs ($000s),2023,($380)
743571734,Finance costs ($000s),2022,($68)
743571734,Finance costs ($000s),2021,($77)
743571734,Finance costs ($000s),2020,$0
743571734,Finance costs ($000s),2019,$0
743571734,Finance costs ($000s),2018,$0
743571734,Finance costs ($000s),2017,($621)
743571734,Finance costs ($000s),2016,($344)
743571734,Share of associate profits/(losses) ($000s),2024,
743571734,Share of associate profits/(losses) ($000s),2023,
743571734,Share of associate profits/(losses) ($000s),2022,
743571734,Share of associate profits/(losses) ($000s),2021,
743571734,Share of associate profits/(losses) ($000s),2020,-
743571734,Share of associate profits/(losses) ($000s),2019,-
743571734,Share of associate profits/(losses) ($000s),2018,-
743571734,Share of associate profits/(losses) ($000s),2017,-
743571734,Share of associate profits/(losses) ($000s),2016,-
743571734,Profit/(loss) from continuing operations before income tax ($000s),2024,"$2,956"
743571734,Profit/(loss) from continuing operations before income tax ($000s),2023,($129)
743571734,Profit/(loss) from continuing operations before income tax ($000s),2022,($16)
743571734,Profit/(loss) from continuing operations before income tax ($000s),2021,($161)
743571734,Profit/(loss) from continuing operations before income tax ($000s),2020,$240
743571734,Profit/(loss) from continuing operations before income tax ($000s),2019,($38)
743571734,Profit/(loss) from continuing operations before income tax ($000s),2018,($911)
743571734,Profit/(loss) from continuing operations before income tax ($000s),2017,$583
743571734,Profit/(loss) from continuing operations before income tax ($000s),2016,$165
743571734,Income tax expense ($000s),2024,"($1,047)"
743571734,Income tax expense ($000s),2023,$42
743571734,Income tax expense ($000s),2022,($163)
743571734,Income tax expense ($000s),2021,$132
743571734,Income tax expense ($000s),2020,($99)
743571734,Income tax expense ($000s),2019,$95
743571734,Income tax expense ($000s),2018,($19)
743571734,Income tax expense ($000s),2017,($247)
743571734,Income tax expense ($000s),2016,($90)
743571734,Profit from continuing operations after income tax ($000s),2024,"$1,909"
743571734,Profit from continuing operations after income tax ($000s),2023,($87)
743571734,Profit from continuing operations after income tax ($000s),2022,($179)
743571734,Profit from continuing operations after income tax ($000s),2021,($29)
743571734,Profit from continuing operations after income tax ($000s),2020,$141
743571734,Profit from continuing operations after income tax ($000s),2019,$57
743571734,Profit from continuing operations after income tax ($000s),2018,($930)
743571734,Profit from continuing operations after income tax ($000s),2017,$336
743571734,Profit from continuing operations after income tax ($000s),2016,$75
743571734,Profit/(loss) from discontinued operations after tax ($000s),2024,
743571734,Profit/(loss) from discontinued operations after tax ($000s),2023,
743571734,Profit/(loss) from discontinued operations after tax ($000s),2022,
743571734,Profit/(loss) from discontinued operations after tax ($000s),2021,
743571734,Profit/(loss) from discontinued operations after tax ($000s),2020,-
743571734,Profit/(loss) from discontinued operations after tax ($000s),2019,-
743571734,Profit/(loss) from discontinued operations after tax ($000s),2018,-
743571734,Profit/(loss) from discontinued operations after tax ($000s),2017,-
743571734,Profit/(loss) from discontinued operations after tax ($000s),2016,-
743571734,Profit/(loss) from restructuring activites after tax ($000s),2024,
743571734,Profit/(loss) from restructuring activites after tax ($000s),2023,
743571734,Profit/(loss) from restructuring activites after tax ($000s),2022,
743571734,Profit/(loss) from restructuring activites after tax ($000s),2021,
743571734,Profit/(loss) from restructuring activites after tax ($000s),2020,-
743571734,Profit/(loss) from restructuring activites after tax ($000s),2019,-
743571734,Profit/(loss) from restructuring activites after tax ($000s),2018,-
743571734,Profit/(loss) from restructuring activites after tax ($000s),2017,-
743571734,Profit/(loss) from restructuring activites after tax ($000s),2016,-
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
743571734,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
743571734,Profit/(loss) from disposals of investments after tax ($000s),2024,
743571734,Profit/(loss) from disposals of investments after tax ($000s),2023,
743571734,Profit/(loss) from disposals of investments after tax ($000s),2022,
743571734,Profit/(loss) from disposals of investments after tax ($000s),2021,
743571734,Profit/(loss) from disposals of investments after tax ($000s),2020,-
743571734,Profit/(loss) from disposals of investments after tax ($000s),2019,-
743571734,Profit/(loss) from disposals of investments after tax ($000s),2018,-
743571734,Profit/(loss) from disposals of investments after tax ($000s),2017,-
743571734,Profit/(loss) from disposals of investments after tax ($000s),2016,-
743571734,Net profit for the period ($000s),2024,"$1,909"
743571734,Net profit for the period ($000s),2023,($87)
743571734,Net profit for the period ($000s),2022,($179)
743571734,Net profit for the period ($000s),2021,($29)
743571734,Net profit for the period ($000s),2020,$141
743571734,Net profit for the period ($000s),2019,$57
743571734,Net profit for the period ($000s),2018,($930)
743571734,Net profit for the period ($000s),2017,$336
743571734,Net profit for the period ($000s),2016,$75
743571734,Attributable To:,2024,
743571734,Attributable To:,2023,
743571734,Attributable To:,2022,
743571734,Attributable To:,2021,
743571734,Attributable To:,2020,-
743571734,Attributable To:,2019,-
743571734,Attributable To:,2018,-
743571734,Attributable To:,2017,-
743571734,Attributable To:,2016,-
743571734,Minority interest ($000s),2024,
743571734,Minority interest ($000s),2023,
743571734,Minority interest ($000s),2022,
743571734,Minority interest ($000s),2021,
743571734,Minority interest ($000s),2020,-
743571734,Minority interest ($000s),2019,-
743571734,Minority interest ($000s),2018,-
743571734,Minority interest ($000s),2017,-
743571734,Minority interest ($000s),2016,-
743571734,Members of the parent ($000s),2024,"$1,909"
743571734,Members of the parent ($000s),2023,($87)
