duns,line_item,year,value
744561809,Revenue from continuing operations ($000s),2023,"$36,622"
744561809,Revenue from continuing operations ($000s),2022,"$33,142"
744561809,Revenue from continuing operations ($000s),2021,"$29,310"
744561809,Revenue from continuing operations ($000s),2020,"$29,783"
744561809,Revenue from continuing operations ($000s),2019,"$33,984"
744561809,Revenue from continuing operations ($000s),2018,"$31,359"
744561809,Revenue from continuing operations ($000s),2017,"$25,569"
744561809,Revenue from continuing operations ($000s),2016,"$20,717"
744561809,Revenue from continuing operations ($000s),2015,"$16,171"
744561809,Growth,2023,10.50%
744561809,Growth,2022,13.07%
744561809,Growth,2021,(1.59%)
744561809,Growth,2020,(12.36%)
744561809,Growth,2019,8.37%
744561809,Growth,2018,22.64%
744561809,Growth,2017,23.42%
744561809,Growth,2016,28.11%
744561809,Growth,2015,-
744561809,Cost of sales ($000s),2023,"($29,984)"
744561809,Cost of sales ($000s),2022,"($26,187)"
744561809,Cost of sales ($000s),2021,"($23,859)"
744561809,Cost of sales ($000s),2020,"($25,109)"
744561809,Cost of sales ($000s),2019,"($26,022)"
744561809,Cost of sales ($000s),2018,"($22,066)"
744561809,Cost of sales ($000s),2017,"($19,417)"
744561809,Cost of sales ($000s),2016,"($16,535)"
744561809,Cost of sales ($000s),2015,"($13,049)"
744561809,Gross profit ($000s),2023,"$6,638"
744561809,Gross profit ($000s),2022,"$6,955"
744561809,Gross profit ($000s),2021,"$5,451"
744561809,Gross profit ($000s),2020,"$4,674"
744561809,Gross profit ($000s),2019,"$7,962"
744561809,Gross profit ($000s),2018,"$9,293"
744561809,Gross profit ($000s),2017,"$6,152"
744561809,Gross profit ($000s),2016,"$4,182"
744561809,Gross profit ($000s),2015,"$3,122"
744561809,Other income ($000s),2023,-
744561809,Other income ($000s),2022,-
744561809,Other income ($000s),2021,-
744561809,Other income ($000s),2020,-
744561809,Other income ($000s),2019,$70
744561809,Other income ($000s),2018,$173
744561809,Other income ($000s),2017,$305
744561809,Other income ($000s),2016,$0
744561809,Other income ($000s),2015,$376
744561809,Administrative expenses ($000s),2023,"($5,446)"
744561809,Administrative expenses ($000s),2022,"($4,895)"
744561809,Administrative expenses ($000s),2021,"($5,130)"
744561809,Administrative expenses ($000s),2020,"($3,246)"
744561809,Administrative expenses ($000s),2019,"($4,971)"
744561809,Administrative expenses ($000s),2018,"($4,886)"
