duns,line_item,year,value
744469381,Revenue from continuing operations ($000s),2023,"$34,858"
744469381,Revenue from continuing operations ($000s),2022,"$24,149"
744469381,Revenue from continuing operations ($000s),2021,"$6,963"
744469381,Revenue from continuing operations ($000s),2020,"$4,915"
744469381,Revenue from continuing operations ($000s),2019,"$3,656"
744469381,Revenue from continuing operations ($000s),2018,"$3,802"
744469381,Revenue from continuing operations ($000s),2017,"$2,337"
744469381,Revenue from continuing operations ($000s),2016,-
744469381,Revenue from continuing operations ($000s),2015,-
744469381,Revenue from continuing operations ($000s),2014,-
744469381,Growth,2023,44.35%
744469381,Growth,2022,246.82%
744469381,Growth,2021,41.67%
744469381,Growth,2020,34.44%
744469381,Growth,2019,(3.84%)
744469381,Growth,2018,62.69%
744469381,Growth,2017,-
744469381,Growth,2016,-
744469381,Growth,2015,-
744469381,Growth,2014,-
744469381,Cost of sales ($000s),2023,"($21,876)"
744469381,Cost of sales ($000s),2022,"($11,128)"
744469381,Cost of sales ($000s),2021,$0
744469381,Cost of sales ($000s),2020,$0
744469381,Cost of sales ($000s),2019,$0
744469381,Cost of sales ($000s),2018,$0
744469381,Cost of sales ($000s),2017,$0
744469381,Cost of sales ($000s),2016,-
744469381,Cost of sales ($000s),2015,-
744469381,Cost of sales ($000s),2014,-
744469381,Gross profit ($000s),2023,"$12,981"
744469381,Gross profit ($000s),2022,"$13,021"
744469381,Gross profit ($000s),2021,-
744469381,Gross profit ($000s),2020,-
744469381,Gross profit ($000s),2019,-
744469381,Gross profit ($000s),2018,-
744469381,Gross profit ($000s),2017,-
744469381,Gross profit ($000s),2016,-
744469381,Gross profit ($000s),2015,-
744469381,Gross profit ($000s),2014,-
744469381,Other income ($000s),2023,$164
744469381,Other income ($000s),2022,$74
744469381,Other income ($000s),2021,-
744469381,Other income ($000s),2020,-
744469381,Other income ($000s),2019,-
744469381,Other income ($000s),2018,-
744469381,Other income ($000s),2017,-
744469381,Other income ($000s),2016,-
744469381,Other income ($000s),2015,-
744469381,Other income ($000s),2014,-
744469381,Administrative expenses ($000s),2023,"($40,915)"
744469381,Administrative expenses ($000s),2022,"($28,197)"
744469381,Administrative expenses ($000s),2021,"($16,968)"
744469381,Administrative expenses ($000s),2020,-
744469381,Administrative expenses ($000s),2019,"($15,119)"
744469381,Administrative expenses ($000s),2018,"($5,519)"
744469381,Administrative expenses ($000s),2017,"($1,888)"
744469381,Administrative expenses ($000s),2016,-
744469381,Administrative expenses ($000s),2015,-
744469381,Administrative expenses ($000s),2014,-
744469381,Finance costs ($000s),2023,"($4,013)"
744469381,Finance costs ($000s),2022,($958)
744469381,Finance costs ($000s),2021,($346)
744469381,Finance costs ($000s),2020,($507)
744469381,Finance costs ($000s),2019,($386)
744469381,Finance costs ($000s),2018,($398)
744469381,Finance costs ($000s),2017,($857)
744469381,Finance costs ($000s),2016,-
744469381,Finance costs ($000s),2015,-
744469381,Finance costs ($000s),2014,-
744469381,Share of associate profits/(losses) ($000s),2023,
744469381,Share of associate profits/(losses) ($000s),2022,
744469381,Share of associate profits/(losses) ($000s),2021,
744469381,Share of associate profits/(losses) ($000s),2020,
744469381,Share of associate profits/(losses) ($000s),2019,-
