duns,line_item,year,value
749737169,Revenue from continuing operations ($000s),2024,"$33,890"
749737169,Revenue from continuing operations ($000s),2023,"$26,057"
749737169,Revenue from continuing operations ($000s),2022,"$18,294"
749737169,Revenue from continuing operations ($000s),2021,"$16,444"
749737169,Revenue from continuing operations ($000s),2020,"$15,847"
749737169,Revenue from continuing operations ($000s),2019,"$13,725"
749737169,Revenue from continuing operations ($000s),2018,"$12,511"
749737169,Revenue from continuing operations ($000s),2017,"$12,374"
749737169,Revenue from continuing operations ($000s),2016,"$11,957"
749737169,Revenue from continuing operations ($000s),2015,"$11,615"
749737169,Growth,2024,30.06%
749737169,Growth,2023,42.43%
749737169,Growth,2022,11.25%
749737169,Growth,2021,3.77%
749737169,Growth,2020,15.46%
749737169,Growth,2019,9.70%
749737169,Growth,2018,1.11%
749737169,Growth,2017,3.49%
749737169,Growth,2016,2.94%
749737169,Growth,2015,-
749737169,Cost of sales ($000s),2024,$0
749737169,Cost of sales ($000s),2023,$0
749737169,Cost of sales ($000s),2022,$0
749737169,Cost of sales ($000s),2021,$0
749737169,Cost of sales ($000s),2020,$0
749737169,Cost of sales ($000s),2019,$0
749737169,Cost of sales ($000s),2018,$0
749737169,Cost of sales ($000s),2017,$0
749737169,Cost of sales ($000s),2016,$0
749737169,Cost of sales ($000s),2015,$0
749737169,Gross profit ($000s),2024,
749737169,Gross profit ($000s),2023,
749737169,Gross profit ($000s),2022,
749737169,Gross profit ($000s),2021,
749737169,Gross profit ($000s),2020,-
749737169,Gross profit ($000s),2019,-
749737169,Gross profit ($000s),2018,-
749737169,Gross profit ($000s),2017,-
749737169,Gross profit ($000s),2016,-
749737169,Gross profit ($000s),2015,-
749737169,Other income ($000s),2024,
749737169,Other income ($000s),2023,
749737169,Other income ($000s),2022,
749737169,Other income ($000s),2021,
749737169,Other income ($000s),2020,-
749737169,Other income ($000s),2019,-
749737169,Other income ($000s),2018,-
749737169,Other income ($000s),2017,-
749737169,Other income ($000s),2016,-
749737169,Other income ($000s),2015,-
749737169,Administrative expenses ($000s),2024,-
749737169,Administrative expenses ($000s),2023,-
749737169,Administrative expenses ($000s),2022,-
749737169,Administrative expenses ($000s),2021,-
749737169,Administrative expenses ($000s),2020,"($6,037)"
749737169,Administrative expenses ($000s),2019,"($5,101)"
749737169,Administrative expenses ($000s),2018,"($4,519)"
749737169,Administrative expenses ($000s),2017,"($5,123)"
749737169,Administrative expenses ($000s),2016,"($4,215)"
749737169,Administrative expenses ($000s),2015,"($4,697)"
749737169,Finance costs ($000s),2024,$0
749737169,Finance costs ($000s),2023,$0
749737169,Finance costs ($000s),2022,$0
749737169,Finance costs ($000s),2021,$0
749737169,Finance costs ($000s),2020,$0
749737169,Finance costs ($000s),2019,$0
749737169,Finance costs ($000s),2018,$0
749737169,Finance costs ($000s),2017,$0
749737169,Finance costs ($000s),2016,$0
749737169,Finance costs ($000s),2015,$0
749737169,Share of associate profits/(losses) ($000s),2024,
749737169,Share of associate profits/(losses) ($000s),2023,
749737169,Share of associate profits/(losses) ($000s),2022,
749737169,Share of associate profits/(losses) ($000s),2021,
749737169,Share of associate profits/(losses) ($000s),2020,-
749737169,Share of associate profits/(losses) ($000s),2019,-
749737169,Share of associate profits/(losses) ($000s),2018,-
749737169,Share of associate profits/(losses) ($000s),2017,-
749737169,Share of associate profits/(losses) ($000s),2016,-
749737169,Share of associate profits/(losses) ($000s),2015,-
749737169,Profit/(loss) from continuing operations before income tax ($000s),2024,
749737169,Profit/(loss) from continuing operations before income tax ($000s),2023,
