duns,line_item,year,value
752192807,Revenue from continuing operations ($000s),2024,"$35,537"
752192807,Revenue from continuing operations ($000s),2023,"$27,063"
752192807,Revenue from continuing operations ($000s),2022,"$22,827"
752192807,Revenue from continuing operations ($000s),2021,"$21,407"
752192807,Revenue from continuing operations ($000s),2020,"$19,104"
752192807,Revenue from continuing operations ($000s),2019,"$16,390"
752192807,Revenue from continuing operations ($000s),2018,"$18,049"
752192807,Revenue from continuing operations ($000s),2017,"$18,130"
752192807,Revenue from continuing operations ($000s),2016,"$14,791"
752192807,Revenue from continuing operations ($000s),2015,"$12,876"
752192807,Growth,2024,31.31%
752192807,Growth,2023,18.56%
752192807,Growth,2022,6.63%
752192807,Growth,2021,12.06%
752192807,Growth,2020,16.56%
752192807,Growth,2019,(9.19%)
752192807,Growth,2018,(0.45%)
752192807,Growth,2017,22.57%
752192807,Growth,2016,14.87%
752192807,Growth,2015,-
752192807,Cost of sales ($000s),2024,$0
752192807,Cost of sales ($000s),2023,$0
752192807,Cost of sales ($000s),2022,$0
752192807,Cost of sales ($000s),2021,$0
752192807,Cost of sales ($000s),2020,$0
752192807,Cost of sales ($000s),2019,$0
752192807,Cost of sales ($000s),2018,$0
752192807,Cost of sales ($000s),2017,$0
752192807,Cost of sales ($000s),2016,$0
752192807,Cost of sales ($000s),2015,$0
752192807,Gross profit ($000s),2024,
752192807,Gross profit ($000s),2023,
752192807,Gross profit ($000s),2022,
752192807,Gross profit ($000s),2021,
752192807,Gross profit ($000s),2020,-
752192807,Gross profit ($000s),2019,-
752192807,Gross profit ($000s),2018,-
752192807,Gross profit ($000s),2017,-
752192807,Gross profit ($000s),2016,-
752192807,Gross profit ($000s),2015,-
752192807,Other income ($000s),2024,-
752192807,Other income ($000s),2023,-
752192807,Other income ($000s),2022,-
752192807,Other income ($000s),2021,-
752192807,Other income ($000s),2020,$3
752192807,Other income ($000s),2019,-
752192807,Other income ($000s),2018,-
752192807,Other income ($000s),2017,-
752192807,Other income ($000s),2016,-
752192807,Other income ($000s),2015,-
752192807,Administrative expenses ($000s),2024,"($1,567)"
752192807,Administrative expenses ($000s),2023,"($1,614)"
752192807,Administrative expenses ($000s),2022,"($1,052)"
752192807,Administrative expenses ($000s),2021,"($1,045)"
752192807,Administrative expenses ($000s),2020,"($4,030)"
752192807,Administrative expenses ($000s),2019,"($1,426)"
752192807,Administrative expenses ($000s),2018,($871)
752192807,Administrative expenses ($000s),2017,($825)
752192807,Administrative expenses ($000s),2016,-
752192807,Administrative expenses ($000s),2015,-
752192807,Finance costs ($000s),2024,($69)
752192807,Finance costs ($000s),2023,($123)
752192807,Finance costs ($000s),2022,($167)
752192807,Finance costs ($000s),2021,($210)
752192807,Finance costs ($000s),2020,($208)
752192807,Finance costs ($000s),2019,$0
752192807,Finance costs ($000s),2018,$0
752192807,Finance costs ($000s),2017,$0
752192807,Finance costs ($000s),2016,$0
752192807,Finance costs ($000s),2015,$0
752192807,Share of associate profits/(losses) ($000s),2024,
752192807,Share of associate profits/(losses) ($000s),2023,
752192807,Share of associate profits/(losses) ($000s),2022,
752192807,Share of associate profits/(losses) ($000s),2021,
752192807,Share of associate profits/(losses) ($000s),2020,-
752192807,Share of associate profits/(losses) ($000s),2019,-
752192807,Share of associate profits/(losses) ($000s),2018,-
752192807,Share of associate profits/(losses) ($000s),2017,-
752192807,Share of associate profits/(losses) ($000s),2016,-
752192807,Share of associate profits/(losses) ($000s),2015,-
752192807,Profit/(loss) from continuing operations before income tax ($000s),2024,"$6,292"
752192807,Profit/(loss) from continuing operations before income tax ($000s),2023,($134)
752192807,Profit/(loss) from continuing operations before income tax ($000s),2022,($142)
752192807,Profit/(loss) from continuing operations before income tax ($000s),2021,"$1,449"
752192807,Profit/(loss) from continuing operations before income tax ($000s),2020,$692
752192807,Profit/(loss) from continuing operations before income tax ($000s),2019,$821
752192807,Profit/(loss) from continuing operations before income tax ($000s),2018,($240)
752192807,Profit/(loss) from continuing operations before income tax ($000s),2017,$273
752192807,Profit/(loss) from continuing operations before income tax ($000s),2016,$309
752192807,Profit/(loss) from continuing operations before income tax ($000s),2015,($542)
752192807,Income tax expense ($000s),2024,$9
752192807,Income tax expense ($000s),2023,($166)
752192807,Income tax expense ($000s),2022,$36
752192807,Income tax expense ($000s),2021,($197)
752192807,Income tax expense ($000s),2020,$34
752192807,Income tax expense ($000s),2019,($41)
752192807,Income tax expense ($000s),2018,($18)
752192807,Income tax expense ($000s),2017,($38)
752192807,Income tax expense ($000s),2016,$76
752192807,Income tax expense ($000s),2015,($26)
752192807,Profit from continuing operations after income tax ($000s),2024,"$6,300"
752192807,Profit from continuing operations after income tax ($000s),2023,($300)
752192807,Profit from continuing operations after income tax ($000s),2022,($106)
