duns,line_item,year,value
744814064,Revenue from continuing operations ($000s),2024,"$32,514"
744814064,Revenue from continuing operations ($000s),2023,"$33,143"
744814064,Revenue from continuing operations ($000s),2022,"$31,285"
744814064,Revenue from continuing operations ($000s),2021,"$26,915"
744814064,Revenue from continuing operations ($000s),2020,"$20,415"
744814064,Revenue from continuing operations ($000s),2019,"$49,239"
744814064,Revenue from continuing operations ($000s),2018,"$33,866"
744814064,Revenue from continuing operations ($000s),2017,-
744814064,Revenue from continuing operations ($000s),2016,-
744814064,Revenue from continuing operations ($000s),2015,-
744814064,Growth,2024,(1.90%)
744814064,Growth,2023,5.94%
744814064,Growth,2022,16.24%
744814064,Growth,2021,31.84%
744814064,Growth,2020,(58.54%)
744814064,Growth,2019,45.39%
744814064,Growth,2018,-
744814064,Growth,2017,-
744814064,Growth,2016,-
744814064,Growth,2015,-
744814064,Cost of sales ($000s),2024,"($7,152)"
744814064,Cost of sales ($000s),2023,"($7,386)"
744814064,Cost of sales ($000s),2022,"($6,990)"
744814064,Cost of sales ($000s),2021,"($7,091)"
744814064,Cost of sales ($000s),2020,"($5,657)"
744814064,Cost of sales ($000s),2019,"($12,143)"
744814064,Cost of sales ($000s),2018,"($13,023)"
744814064,Cost of sales ($000s),2017,-
744814064,Cost of sales ($000s),2016,-
744814064,Cost of sales ($000s),2015,-
744814064,Gross profit ($000s),2024,"$25,362"
744814064,Gross profit ($000s),2023,"$25,757"
744814064,Gross profit ($000s),2022,"$24,295"
744814064,Gross profit ($000s),2021,"$19,824"
744814064,Gross profit ($000s),2020,"$14,758"
744814064,Gross profit ($000s),2019,"$37,096"
744814064,Gross profit ($000s),2018,"$20,843"
744814064,Gross profit ($000s),2017,-
744814064,Gross profit ($000s),2016,-
744814064,Gross profit ($000s),2015,-
744814064,Other income ($000s),2024,"$4,983"
744814064,Other income ($000s),2023,"$5,382"
744814064,Other income ($000s),2022,"$3,126"
744814064,Other income ($000s),2021,"$3,557"
744814064,Other income ($000s),2020,"$11,541"
744814064,Other income ($000s),2019,"$7,823"
744814064,Other income ($000s),2018,"$3,211"
744814064,Other income ($000s),2017,-
744814064,Other income ($000s),2016,-
744814064,Other income ($000s),2015,-
744814064,Administrative expenses ($000s),2024,"($32,661)"
744814064,Administrative expenses ($000s),2023,"($29,867)"
744814064,Administrative expenses ($000s),2022,"($28,542)"
744814064,Administrative expenses ($000s),2021,"($30,218)"
744814064,Administrative expenses ($000s),2020,"($7,384)"
744814064,Administrative expenses ($000s),2019,"($28,440)"
744814064,Administrative expenses ($000s),2018,"($37,848)"
744814064,Administrative expenses ($000s),2017,-
744814064,Administrative expenses ($000s),2016,-
744814064,Administrative expenses ($000s),2015,-
744814064,Finance costs ($000s),2024,"($4,172)"
744814064,Finance costs ($000s),2023,"($3,693)"
744814064,Finance costs ($000s),2022,"($2,151)"
744814064,Finance costs ($000s),2021,"($1,639)"
744814064,Finance costs ($000s),2020,"($2,092)"
744814064,Finance costs ($000s),2019,"($3,419)"
744814064,Finance costs ($000s),2018,($117)
744814064,Finance costs ($000s),2017,-
744814064,Finance costs ($000s),2016,-
744814064,Finance costs ($000s),2015,-
744814064,Share of associate profits/(losses) ($000s),2024,
744814064,Share of associate profits/(losses) ($000s),2023,
744814064,Share of associate profits/(losses) ($000s),2022,
744814064,Share of associate profits/(losses) ($000s),2021,
744814064,Share of associate profits/(losses) ($000s),2020,-
744814064,Share of associate profits/(losses) ($000s),2019,-
744814064,Share of associate profits/(losses) ($000s),2018,-
744814064,Share of associate profits/(losses) ($000s),2017,-
