duns,line_item,year,value
744149544,Revenue from continuing operations ($000s),2023,"$35,010"
744149544,Revenue from continuing operations ($000s),2022,"$26,113"
744149544,Revenue from continuing operations ($000s),2021,"$19,747"
744149544,Revenue from continuing operations ($000s),2020,"$12,602"
744149544,Revenue from continuing operations ($000s),2019,"$5,000"
744149544,Revenue from continuing operations ($000s),2018,"$3,535"
744149544,Revenue from continuing operations ($000s),2017,"$2,047"
744149544,Revenue from continuing operations ($000s),2016,"$2,614"
744149544,Revenue from continuing operations ($000s),2015,"$2,409"
744149544,Revenue from continuing operations ($000s),2014,"$1,483"
744149544,Growth,2023,34.07%
744149544,Growth,2022,32.24%
744149544,Growth,2021,56.70%
744149544,Growth,2020,152.04%
744149544,Growth,2019,41.44%
744149544,Growth,2018,72.69%
744149544,Growth,2017,(21.69%)
744149544,Growth,2016,8.51%
744149544,Growth,2015,62.44%
744149544,Growth,2014,-
744149544,Cost of sales ($000s),2023,"($2,643)"
744149544,Cost of sales ($000s),2022,"($2,290)"
744149544,Cost of sales ($000s),2021,"($1,692)"
744149544,Cost of sales ($000s),2020,"($1,772)"
744149544,Cost of sales ($000s),2019,($872)
744149544,Cost of sales ($000s),2018,($830)
744149544,Cost of sales ($000s),2017,($680)
744149544,Cost of sales ($000s),2016,($620)
744149544,Cost of sales ($000s),2015,($372)
744149544,Cost of sales ($000s),2014,$0
744149544,Gross profit ($000s),2023,"$32,367"
744149544,Gross profit ($000s),2022,"$23,823"
744149544,Gross profit ($000s),2021,"$18,055"
744149544,Gross profit ($000s),2020,"$10,830"
744149544,Gross profit ($000s),2019,"$4,128"
744149544,Gross profit ($000s),2018,"$2,705"
744149544,Gross profit ($000s),2017,"$1,367"
744149544,Gross profit ($000s),2016,"$1,994"
744149544,Gross profit ($000s),2015,"$2,037"
744149544,Gross profit ($000s),2014,-
744149544,Other income ($000s),2023,-
744149544,Other income ($000s),2022,-
744149544,Other income ($000s),2021,"$1,705"
744149544,Other income ($000s),2020,-
744149544,Other income ($000s),2019,$724
744149544,Other income ($000s),2018,-
744149544,Other income ($000s),2017,-
744149544,Other income ($000s),2016,-
744149544,Other income ($000s),2015,$79
744149544,Other income ($000s),2014,$17
744149544,Administrative expenses ($000s),2023,-
744149544,Administrative expenses ($000s),2022,-
744149544,Administrative expenses ($000s),2021,-
744149544,Administrative expenses ($000s),2020,"($10,844)"
744149544,Administrative expenses ($000s),2019,"($3,549)"
744149544,Administrative expenses ($000s),2018,"($6,397)"
744149544,Administrative expenses ($000s),2017,"($1,808)"
744149544,Administrative expenses ($000s),2016,"($1,165)"
744149544,Administrative expenses ($000s),2015,($763)
744149544,Administrative expenses ($000s),2014,($827)
744149544,Finance costs ($000s),2023,($379)
744149544,Finance costs ($000s),2022,($144)
744149544,Finance costs ($000s),2021,($146)
744149544,Finance costs ($000s),2020,($74)
744149544,Finance costs ($000s),2019,($59)
744149544,Finance costs ($000s),2018,($5)
744149544,Finance costs ($000s),2017,($3)
744149544,Finance costs ($000s),2016,"($1,392)"
744149544,Finance costs ($000s),2015,($796)
744149544,Finance costs ($000s),2014,$0
744149544,Share of associate profits/(losses) ($000s),2023,
744149544,Share of associate profits/(losses) ($000s),2022,
744149544,Share of associate profits/(losses) ($000s),2021,
744149544,Share of associate profits/(losses) ($000s),2020,
744149544,Share of associate profits/(losses) ($000s),2019,-
744149544,Share of associate profits/(losses) ($000s),2018,-
744149544,Share of associate profits/(losses) ($000s),2017,-
744149544,Share of associate profits/(losses) ($000s),2016,-
744149544,Share of associate profits/(losses) ($000s),2015,-
744149544,Share of associate profits/(losses) ($000s),2014,-
744149544,Profit/(loss) from continuing operations before income tax ($000s),2023,"($11,380)"
744149544,Profit/(loss) from continuing operations before income tax ($000s),2022,"($16,154)"
744149544,Profit/(loss) from continuing operations before income tax ($000s),2021,"($18,949)"
