duns,line_item,year,value
757700497,Revenue from continuing operations ($000s),2024,"$39,277"
757700497,Revenue from continuing operations ($000s),2023,"$44,754"
757700497,Revenue from continuing operations ($000s),2022,"$11,904"
757700497,Revenue from continuing operations ($000s),2021,-
757700497,Revenue from continuing operations ($000s),2020,-
757700497,Revenue from continuing operations ($000s),2019,-
757700497,Revenue from continuing operations ($000s),2018,-
757700497,Revenue from continuing operations ($000s),2017,-
757700497,Revenue from continuing operations ($000s),2016,$247
757700497,Revenue from continuing operations ($000s),2015,$17
757700497,Growth,2024,(12.24%)
757700497,Growth,2023,275.96%
757700497,Growth,2022,-
757700497,Growth,2021,-
757700497,Growth,2020,-
757700497,Growth,2019,-
757700497,Growth,2018,-
757700497,Growth,2017,-
757700497,Growth,2016,"1,352.94%"
757700497,Growth,2015,-
757700497,Cost of sales ($000s),2024,"($21,697)"
757700497,Cost of sales ($000s),2023,"($20,986)"
757700497,Cost of sales ($000s),2022,"($10,816)"
757700497,Cost of sales ($000s),2021,$0
757700497,Cost of sales ($000s),2020,$0
757700497,Cost of sales ($000s),2019,$0
757700497,Cost of sales ($000s),2018,$0
757700497,Cost of sales ($000s),2017,$0
757700497,Cost of sales ($000s),2016,$0
757700497,Cost of sales ($000s),2015,$0
757700497,Gross profit ($000s),2024,"$17,580"
757700497,Gross profit ($000s),2023,"$23,768"
757700497,Gross profit ($000s),2022,"$1,088"
757700497,Gross profit ($000s),2021,-
757700497,Gross profit ($000s),2020,-
757700497,Gross profit ($000s),2019,-
757700497,Gross profit ($000s),2018,-
757700497,Gross profit ($000s),2017,-
757700497,Gross profit ($000s),2016,-
757700497,Gross profit ($000s),2015,-
757700497,Other income ($000s),2024,$57
757700497,Other income ($000s),2023,$21
757700497,Other income ($000s),2022,"$1,497"
757700497,Other income ($000s),2021,$128
757700497,Other income ($000s),2020,$812
757700497,Other income ($000s),2019,$114
757700497,Other income ($000s),2018,$117
757700497,Other income ($000s),2017,$211
757700497,Other income ($000s),2016,-
757700497,Other income ($000s),2015,-
757700497,Administrative expenses ($000s),2024,($577)
757700497,Administrative expenses ($000s),2023,($532)
757700497,Administrative expenses ($000s),2022,"($1,055)"
757700497,Administrative expenses ($000s),2021,($317)
757700497,Administrative expenses ($000s),2020,($423)
757700497,Administrative expenses ($000s),2019,($574)
757700497,Administrative expenses ($000s),2018,"($1,390)"
757700497,Administrative expenses ($000s),2017,($211)
757700497,Administrative expenses ($000s),2016,"($4,582)"
757700497,Administrative expenses ($000s),2015,($117)
757700497,Finance costs ($000s),2024,"($1,341)"
757700497,Finance costs ($000s),2023,$0
757700497,Finance costs ($000s),2022,$0
757700497,Finance costs ($000s),2021,$0
757700497,Finance costs ($000s),2020,$0
757700497,Finance costs ($000s),2019,$0
757700497,Finance costs ($000s),2018,$0
757700497,Finance costs ($000s),2017,$0
757700497,Finance costs ($000s),2016,$0
757700497,Finance costs ($000s),2015,$0
757700497,Share of associate profits/(losses) ($000s),2024,
757700497,Share of associate profits/(losses) ($000s),2023,
757700497,Share of associate profits/(losses) ($000s),2022,
757700497,Share of associate profits/(losses) ($000s),2021,
757700497,Share of associate profits/(losses) ($000s),2020,-
757700497,Share of associate profits/(losses) ($000s),2019,-
757700497,Share of associate profits/(losses) ($000s),2018,-
757700497,Share of associate profits/(losses) ($000s),2017,-
757700497,Share of associate profits/(losses) ($000s),2016,-
757700497,Share of associate profits/(losses) ($000s),2015,-
757700497,Profit/(loss) from continuing operations before income tax ($000s),2024,($720)
757700497,Profit/(loss) from continuing operations before income tax ($000s),2023,"$9,807"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2022,"($2,088)"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2021,"($1,955)"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2020,($752)
757700497,Profit/(loss) from continuing operations before income tax ($000s),2019,"($2,240)"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2018,"($5,750)"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2017,"($1,153)"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2016,"($4,588)"
757700497,Profit/(loss) from continuing operations before income tax ($000s),2015,"($2,392)"
757700497,Income tax expense ($000s),2024,
757700497,Income tax expense ($000s),2023,
757700497,Income tax expense ($000s),2022,
757700497,Income tax expense ($000s),2021,
757700497,Income tax expense ($000s),2020,-
757700497,Income tax expense ($000s),2019,-
757700497,Income tax expense ($000s),2018,-
757700497,Income tax expense ($000s),2017,-
757700497,Income tax expense ($000s),2016,-
757700497,Income tax expense ($000s),2015,-
757700497,Profit from continuing operations after income tax ($000s),2024,($720)
757700497,Profit from continuing operations after income tax ($000s),2023,"$9,807"
757700497,Profit from continuing operations after income tax ($000s),2022,"($2,088)"
757700497,Profit from continuing operations after income tax ($000s),2021,"($1,955)"
757700497,Profit from continuing operations after income tax ($000s),2020,($752)
757700497,Profit from continuing operations after income tax ($000s),2019,"($2,240)"
757700497,Profit from continuing operations after income tax ($000s),2018,"($5,750)"
757700497,Profit from continuing operations after income tax ($000s),2017,"($1,153)"
757700497,Profit from continuing operations after income tax ($000s),2016,"($4,588)"
757700497,Profit from continuing operations after income tax ($000s),2015,"($2,392)"
757700497,Profit/(loss) from discontinued operations after tax ($000s),2024,
757700497,Profit/(loss) from discontinued operations after tax ($000s),2023,
757700497,Profit/(loss) from discontinued operations after tax ($000s),2022,
757700497,Profit/(loss) from discontinued operations after tax ($000s),2021,
757700497,Profit/(loss) from discontinued operations after tax ($000s),2020,-
757700497,Profit/(loss) from discontinued operations after tax ($000s),2019,-
757700497,Profit/(loss) from discontinued operations after tax ($000s),2018,-
757700497,Profit/(loss) from discontinued operations after tax ($000s),2017,-
757700497,Profit/(loss) from discontinued operations after tax ($000s),2016,-
757700497,Profit/(loss) from discontinued operations after tax ($000s),2015,-
757700497,Profit/(loss) from restructuring activites after tax ($000s),2024,
757700497,Profit/(loss) from restructuring activites after tax ($000s),2023,
757700497,Profit/(loss) from restructuring activites after tax ($000s),2022,
757700497,Profit/(loss) from restructuring activites after tax ($000s),2021,
757700497,Profit/(loss) from restructuring activites after tax ($000s),2020,-
757700497,Profit/(loss) from restructuring activites after tax ($000s),2019,-
757700497,Profit/(loss) from restructuring activites after tax ($000s),2018,-
