duns,line_item,year,value
754578912,Revenue from continuing operations ($000s),2024,-
754578912,Revenue from continuing operations ($000s),2023,-
754578912,Revenue from continuing operations ($000s),2022,-
754578912,Revenue from continuing operations ($000s),2021,"$36,291"
754578912,Revenue from continuing operations ($000s),2020,"$31,239"
754578912,Revenue from continuing operations ($000s),2019,"$6,339"
754578912,Revenue from continuing operations ($000s),2018,"$1,371"
754578912,Revenue from continuing operations ($000s),2017,$444
754578912,Revenue from continuing operations ($000s),2016,$29
754578912,Revenue from continuing operations ($000s),2015,$600
754578912,Growth,2024,-
754578912,Growth,2023,-
754578912,Growth,2022,-
754578912,Growth,2021,16.17%
754578912,Growth,2020,392.81%
754578912,Growth,2019,362.36%
754578912,Growth,2018,208.78%
754578912,Growth,2017,"1,431.03%"
754578912,Growth,2016,(95.17%)
754578912,Growth,2015,-
754578912,Cost of sales ($000s),2024,$0
754578912,Cost of sales ($000s),2023,$0
754578912,Cost of sales ($000s),2022,$0
754578912,Cost of sales ($000s),2021,$0
754578912,Cost of sales ($000s),2020,$0
754578912,Cost of sales ($000s),2019,$0
754578912,Cost of sales ($000s),2018,$0
754578912,Cost of sales ($000s),2017,$0
754578912,Cost of sales ($000s),2016,$0
754578912,Cost of sales ($000s),2015,$0
754578912,Gross profit ($000s),2024,
754578912,Gross profit ($000s),2023,
754578912,Gross profit ($000s),2022,
754578912,Gross profit ($000s),2021,
754578912,Gross profit ($000s),2020,-
754578912,Gross profit ($000s),2019,-
754578912,Gross profit ($000s),2018,-
754578912,Gross profit ($000s),2017,-
754578912,Gross profit ($000s),2016,-
754578912,Gross profit ($000s),2015,-
754578912,Other income ($000s),2024,$203
754578912,Other income ($000s),2023,$136
754578912,Other income ($000s),2022,$45
754578912,Other income ($000s),2021,"$1,019"
754578912,Other income ($000s),2020,$988
754578912,Other income ($000s),2019,-
754578912,Other income ($000s),2018,-
754578912,Other income ($000s),2017,-
754578912,Other income ($000s),2016,-
754578912,Other income ($000s),2015,-
754578912,Administrative expenses ($000s),2024,-
754578912,Administrative expenses ($000s),2023,-
754578912,Administrative expenses ($000s),2022,-
754578912,Administrative expenses ($000s),2021,-
754578912,Administrative expenses ($000s),2020,"($21,876)"
754578912,Administrative expenses ($000s),2019,"($6,739)"
754578912,Administrative expenses ($000s),2018,"($2,263)"
754578912,Administrative expenses ($000s),2017,"($7,509)"
754578912,Administrative expenses ($000s),2016,"($14,533)"
754578912,Administrative expenses ($000s),2015,($92)
754578912,Finance costs ($000s),2024,($8)
754578912,Finance costs ($000s),2023,($1)
754578912,Finance costs ($000s),2022,$0
754578912,Finance costs ($000s),2021,($70)
754578912,Finance costs ($000s),2020,($12)
754578912,Finance costs ($000s),2019,$0
754578912,Finance costs ($000s),2018,($5)
754578912,Finance costs ($000s),2017,($1)
754578912,Finance costs ($000s),2016,($2)
754578912,Finance costs ($000s),2015,$0
754578912,Share of associate profits/(losses) ($000s),2024,-
754578912,Share of associate profits/(losses) ($000s),2023,-
754578912,Share of associate profits/(losses) ($000s),2022,-
754578912,Share of associate profits/(losses) ($000s),2021,($508)
754578912,Share of associate profits/(losses) ($000s),2020,-
754578912,Share of associate profits/(losses) ($000s),2019,-
754578912,Share of associate profits/(losses) ($000s),2018,-
754578912,Share of associate profits/(losses) ($000s),2017,-
754578912,Share of associate profits/(losses) ($000s),2016,-
754578912,Share of associate profits/(losses) ($000s),2015,-
754578912,Profit/(loss) from continuing operations before income tax ($000s),2024,"($3,624)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2023,"($2,847)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2022,"($5,645)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2021,"$2,878"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2020,"$2,186"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2019,"($5,532)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2018,"($5,700)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2017,"($9,235)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2016,"($20,139)"
754578912,Profit/(loss) from continuing operations before income tax ($000s),2015,"($2,562)"
754578912,Income tax expense ($000s),2024,-
754578912,Income tax expense ($000s),2023,-
754578912,Income tax expense ($000s),2022,-
754578912,Income tax expense ($000s),2021,"($1,517)"
754578912,Income tax expense ($000s),2020,($629)
754578912,Income tax expense ($000s),2019,-
754578912,Income tax expense ($000s),2018,-
754578912,Income tax expense ($000s),2017,-
754578912,Income tax expense ($000s),2016,-
754578912,Income tax expense ($000s),2015,-
754578912,Profit from continuing operations after income tax ($000s),2024,"($3,624)"
754578912,Profit from continuing operations after income tax ($000s),2023,"($2,847)"
754578912,Profit from continuing operations after income tax ($000s),2022,"($5,645)"
754578912,Profit from continuing operations after income tax ($000s),2021,"$1,361"
754578912,Profit from continuing operations after income tax ($000s),2020,"$1,556"
754578912,Profit from continuing operations after income tax ($000s),2019,"($5,532)"
754578912,Profit from continuing operations after income tax ($000s),2018,"($5,700)"
754578912,Profit from continuing operations after income tax ($000s),2017,"($9,235)"
754578912,Profit from continuing operations after income tax ($000s),2016,"($20,139)"
754578912,Profit from continuing operations after income tax ($000s),2015,"($2,562)"
754578912,Profit/(loss) from discontinued operations after tax ($000s),2024,
754578912,Profit/(loss) from discontinued operations after tax ($000s),2023,
754578912,Profit/(loss) from discontinued operations after tax ($000s),2022,
754578912,Profit/(loss) from discontinued operations after tax ($000s),2021,
754578912,Profit/(loss) from discontinued operations after tax ($000s),2020,-
754578912,Profit/(loss) from discontinued operations after tax ($000s),2019,-
754578912,Profit/(loss) from discontinued operations after tax ($000s),2018,-
754578912,Profit/(loss) from discontinued operations after tax ($000s),2017,-
754578912,Profit/(loss) from discontinued operations after tax ($000s),2016,-
754578912,Profit/(loss) from discontinued operations after tax ($000s),2015,-
754578912,Profit/(loss) from restructuring activites after tax ($000s),2024,
754578912,Profit/(loss) from restructuring activites after tax ($000s),2023,
754578912,Profit/(loss) from restructuring activites after tax ($000s),2022,
754578912,Profit/(loss) from restructuring activites after tax ($000s),2021,
754578912,Profit/(loss) from restructuring activites after tax ($000s),2020,-
754578912,Profit/(loss) from restructuring activites after tax ($000s),2019,-
754578912,Profit/(loss) from restructuring activites after tax ($000s),2018,-
754578912,Profit/(loss) from restructuring activites after tax ($000s),2017,-
754578912,Profit/(loss) from restructuring activites after tax ($000s),2016,-
754578912,Profit/(loss) from restructuring activites after tax ($000s),2015,-
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
754578912,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
