duns,line_item,year,value
741319888,Revenue from continuing operations ($000s),2024,"$39,001"
741319888,Revenue from continuing operations ($000s),2023,"$32,543"
741319888,Revenue from continuing operations ($000s),2022,"$31,004"
741319888,Revenue from continuing operations ($000s),2021,"$27,336"
741319888,Revenue from continuing operations ($000s),2020,"$25,444"
741319888,Revenue from continuing operations ($000s),2019,"$26,733"
741319888,Revenue from continuing operations ($000s),2018,"$29,710"
741319888,Revenue from continuing operations ($000s),2017,"$32,427"
741319888,Revenue from continuing operations ($000s),2016,"$23,860"
741319888,Revenue from continuing operations ($000s),2015,"$25,705"
741319888,Growth,2024,19.84%
741319888,Growth,2023,4.96%
741319888,Growth,2022,13.42%
741319888,Growth,2021,7.44%
741319888,Growth,2020,(4.82%)
741319888,Growth,2019,(10.02%)
741319888,Growth,2018,(8.38%)
741319888,Growth,2017,35.91%
741319888,Growth,2016,(7.18%)
741319888,Growth,2015,-
741319888,Cost of sales ($000s),2024,$0
741319888,Cost of sales ($000s),2023,$0
741319888,Cost of sales ($000s),2022,$0
741319888,Cost of sales ($000s),2021,$0
741319888,Cost of sales ($000s),2020,$0
741319888,Cost of sales ($000s),2019,$0
741319888,Cost of sales ($000s),2018,$0
741319888,Cost of sales ($000s),2017,$0
741319888,Cost of sales ($000s),2016,$0
741319888,Cost of sales ($000s),2015,$0
741319888,Gross profit ($000s),2024,
741319888,Gross profit ($000s),2023,
741319888,Gross profit ($000s),2022,
741319888,Gross profit ($000s),2021,
741319888,Gross profit ($000s),2020,-
741319888,Gross profit ($000s),2019,-
741319888,Gross profit ($000s),2018,-
741319888,Gross profit ($000s),2017,-
741319888,Gross profit ($000s),2016,-
741319888,Gross profit ($000s),2015,-
741319888,Other income ($000s),2024,"$4,486"
741319888,Other income ($000s),2023,-
741319888,Other income ($000s),2022,$600
741319888,Other income ($000s),2021,-
741319888,Other income ($000s),2020,$1
741319888,Other income ($000s),2019,$337
741319888,Other income ($000s),2018,-
741319888,Other income ($000s),2017,$336
741319888,Other income ($000s),2016,-
741319888,Other income ($000s),2015,$17
741319888,Administrative expenses ($000s),2024,"($33,619)"
741319888,Administrative expenses ($000s),2023,"($35,008)"
741319888,Administrative expenses ($000s),2022,"($30,561)"
741319888,Administrative expenses ($000s),2021,"($5,710)"
741319888,Administrative expenses ($000s),2020,"($5,650)"
741319888,Administrative expenses ($000s),2019,"($7,827)"
741319888,Administrative expenses ($000s),2018,"($7,841)"
741319888,Administrative expenses ($000s),2017,"($5,099)"
741319888,Administrative expenses ($000s),2016,"($18,731)"
741319888,Administrative expenses ($000s),2015,"($4,120)"
741319888,Finance costs ($000s),2024,($373)
741319888,Finance costs ($000s),2023,($209)
741319888,Finance costs ($000s),2022,($43)
741319888,Finance costs ($000s),2021,($81)
741319888,Finance costs ($000s),2020,($115)
741319888,Finance costs ($000s),2019,$0
741319888,Finance costs ($000s),2018,$0
741319888,Finance costs ($000s),2017,$0
741319888,Finance costs ($000s),2016,$0
741319888,Finance costs ($000s),2015,$0
741319888,Share of associate profits/(losses) ($000s),2024,
741319888,Share of associate profits/(losses) ($000s),2023,
741319888,Share of associate profits/(losses) ($000s),2022,
741319888,Share of associate profits/(losses) ($000s),2021,
741319888,Share of associate profits/(losses) ($000s),2020,-
741319888,Share of associate profits/(losses) ($000s),2019,-
741319888,Share of associate profits/(losses) ($000s),2018,-
741319888,Share of associate profits/(losses) ($000s),2017,-
741319888,Share of associate profits/(losses) ($000s),2016,-
741319888,Share of associate profits/(losses) ($000s),2015,-
741319888,Profit/(loss) from continuing operations before income tax ($000s),2024,"$8,059"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2023,"($4,186)"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2022,($401)
741319888,Profit/(loss) from continuing operations before income tax ($000s),2021,"$1,620"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2020,"$1,463"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2019,($137)
741319888,Profit/(loss) from continuing operations before income tax ($000s),2018,"$2,097"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2017,"$10,206"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2016,"$4,876"
741319888,Profit/(loss) from continuing operations before income tax ($000s),2015,"$5,493"
741319888,Income tax expense ($000s),2024,"($1,701)"
741319888,Income tax expense ($000s),2023,"$1,453"
741319888,Income tax expense ($000s),2022,($8)
741319888,Income tax expense ($000s),2021,($343)
741319888,Income tax expense ($000s),2020,$181
741319888,Income tax expense ($000s),2019,"$1,478"
741319888,Income tax expense ($000s),2018,"($1,145)"
741319888,Income tax expense ($000s),2017,"($3,706)"
741319888,Income tax expense ($000s),2016,"($1,478)"
741319888,Income tax expense ($000s),2015,"($1,557)"
741319888,Profit from continuing operations after income tax ($000s),2024,"$6,358"
741319888,Profit from continuing operations after income tax ($000s),2023,"($2,733)"
741319888,Profit from continuing operations after income tax ($000s),2022,($409)
741319888,Profit from continuing operations after income tax ($000s),2021,"$1,277"
741319888,Profit from continuing operations after income tax ($000s),2020,"$1,644"
741319888,Profit from continuing operations after income tax ($000s),2019,"$1,341"
741319888,Profit from continuing operations after income tax ($000s),2018,$952
741319888,Profit from continuing operations after income tax ($000s),2017,"$6,500"
741319888,Profit from continuing operations after income tax ($000s),2016,"$3,398"
741319888,Profit from continuing operations after income tax ($000s),2015,"$3,936"
741319888,Profit/(loss) from discontinued operations after tax ($000s),2024,
741319888,Profit/(loss) from discontinued operations after tax ($000s),2023,
741319888,Profit/(loss) from discontinued operations after tax ($000s),2022,
741319888,Profit/(loss) from discontinued operations after tax ($000s),2021,
741319888,Profit/(loss) from discontinued operations after tax ($000s),2020,-
741319888,Profit/(loss) from discontinued operations after tax ($000s),2019,-
741319888,Profit/(loss) from discontinued operations after tax ($000s),2018,-
741319888,Profit/(loss) from discontinued operations after tax ($000s),2017,-
741319888,Profit/(loss) from discontinued operations after tax ($000s),2016,-
741319888,Profit/(loss) from discontinued operations after tax ($000s),2015,-
741319888,Profit/(loss) from restructuring activites after tax ($000s),2024,
741319888,Profit/(loss) from restructuring activites after tax ($000s),2023,
741319888,Profit/(loss) from restructuring activites after tax ($000s),2022,
741319888,Profit/(loss) from restructuring activites after tax ($000s),2021,
741319888,Profit/(loss) from restructuring activites after tax ($000s),2020,-
741319888,Profit/(loss) from restructuring activites after tax ($000s),2019,-
741319888,Profit/(loss) from restructuring activites after tax ($000s),2018,-
741319888,Profit/(loss) from restructuring activites after tax ($000s),2017,-
