duns,line_item,year,value
754183242,Revenue from continuing operations ($000s),2024,"$33,327"
754183242,Revenue from continuing operations ($000s),2023,"$31,975"
754183242,Revenue from continuing operations ($000s),2022,"$28,858"
754183242,Revenue from continuing operations ($000s),2021,"$27,521"
754183242,Revenue from continuing operations ($000s),2020,"$29,412"
754183242,Revenue from continuing operations ($000s),2019,"$28,286"
754183242,Revenue from continuing operations ($000s),2018,"$28,140"
754183242,Revenue from continuing operations ($000s),2017,"$25,323"
754183242,Revenue from continuing operations ($000s),2016,"$24,956"
754183242,Revenue from continuing operations ($000s),2015,"$33,631"
754183242,Growth,2024,4.23%
754183242,Growth,2023,10.80%
754183242,Growth,2022,4.86%
754183242,Growth,2021,(6.43%)
754183242,Growth,2020,3.98%
754183242,Growth,2019,0.52%
754183242,Growth,2018,11.12%
754183242,Growth,2017,1.47%
754183242,Growth,2016,(25.79%)
754183242,Growth,2015,-
754183242,Cost of sales ($000s),2024,"($25,487)"
754183242,Cost of sales ($000s),2023,"($23,190)"
754183242,Cost of sales ($000s),2022,"($20,843)"
754183242,Cost of sales ($000s),2021,"($20,334)"
754183242,Cost of sales ($000s),2020,"($21,691)"
754183242,Cost of sales ($000s),2019,"($19,629)"
754183242,Cost of sales ($000s),2018,"($19,498)"
754183242,Cost of sales ($000s),2017,"($17,960)"
754183242,Cost of sales ($000s),2016,"($18,346)"
754183242,Cost of sales ($000s),2015,"($23,832)"
754183242,Gross profit ($000s),2024,"$7,840"
754183242,Gross profit ($000s),2023,"$8,785"
754183242,Gross profit ($000s),2022,"$8,015"
754183242,Gross profit ($000s),2021,"$7,187"
754183242,Gross profit ($000s),2020,"$7,721"
754183242,Gross profit ($000s),2019,"$8,657"
754183242,Gross profit ($000s),2018,"$8,642"
754183242,Gross profit ($000s),2017,"$7,363"
754183242,Gross profit ($000s),2016,"$6,610"
754183242,Gross profit ($000s),2015,"$9,799"
754183242,Other income ($000s),2024,$697
754183242,Other income ($000s),2023,$185
754183242,Other income ($000s),2022,$103
754183242,Other income ($000s),2021,$26
754183242,Other income ($000s),2020,$142
754183242,Other income ($000s),2019,$242
754183242,Other income ($000s),2018,$274
754183242,Other income ($000s),2017,$257
754183242,Other income ($000s),2016,$324
754183242,Other income ($000s),2015,$321
754183242,Administrative expenses ($000s),2024,"($2,963)"
754183242,Administrative expenses ($000s),2023,"($2,345)"
754183242,Administrative expenses ($000s),2022,"($2,372)"
754183242,Administrative expenses ($000s),2021,"($2,457)"
754183242,Administrative expenses ($000s),2020,"($2,437)"
754183242,Administrative expenses ($000s),2019,"($2,187)"
754183242,Administrative expenses ($000s),2018,"($2,180)"
754183242,Administrative expenses ($000s),2017,"($2,319)"
754183242,Administrative expenses ($000s),2016,"($2,384)"
754183242,Administrative expenses ($000s),2015,"($2,546)"
754183242,Finance costs ($000s),2024,$0
754183242,Finance costs ($000s),2023,$0
754183242,Finance costs ($000s),2022,$0
754183242,Finance costs ($000s),2021,$0
754183242,Finance costs ($000s),2020,$0
754183242,Finance costs ($000s),2019,$0
754183242,Finance costs ($000s),2018,$0
754183242,Finance costs ($000s),2017,$0
754183242,Finance costs ($000s),2016,$0
754183242,Finance costs ($000s),2015,$0
754183242,Share of associate profits/(losses) ($000s),2024,
754183242,Share of associate profits/(losses) ($000s),2023,
754183242,Share of associate profits/(losses) ($000s),2022,
754183242,Share of associate profits/(losses) ($000s),2021,
754183242,Share of associate profits/(losses) ($000s),2020,-
754183242,Share of associate profits/(losses) ($000s),2019,-
754183242,Share of associate profits/(losses) ($000s),2018,-
754183242,Share of associate profits/(losses) ($000s),2017,-
754183242,Share of associate profits/(losses) ($000s),2016,-
754183242,Share of associate profits/(losses) ($000s),2015,-
754183242,Profit/(loss) from continuing operations before income tax ($000s),2024,"$4,369"
754183242,Profit/(loss) from continuing operations before income tax ($000s),2023,"$5,455"
754183242,Profit/(loss) from continuing operations before income tax ($000s),2022,"$4,753"
754183242,Profit/(loss) from continuing operations before income tax ($000s),2021,"$3,850"
