duns,line_item,year,value
754681609,Revenue from continuing operations ($000s),2024,"$36,790"
754681609,Revenue from continuing operations ($000s),2023,"$47,729"
754681609,Revenue from continuing operations ($000s),2022,"$49,710"
754681609,Revenue from continuing operations ($000s),2021,"$64,390"
754681609,Revenue from continuing operations ($000s),2020,"$88,223"
754681609,Revenue from continuing operations ($000s),2019,"$102,209"
754681609,Revenue from continuing operations ($000s),2018,"$122,767"
754681609,Revenue from continuing operations ($000s),2017,"$104,008"
754681609,Revenue from continuing operations ($000s),2016,"$55,865"
754681609,Revenue from continuing operations ($000s),2015,"$62,495"
754681609,Growth,2024,(22.92%)
754681609,Growth,2023,(3.99%)
754681609,Growth,2022,(22.80%)
754681609,Growth,2021,(27.01%)
754681609,Growth,2020,(13.68%)
754681609,Growth,2019,(16.75%)
754681609,Growth,2018,18.04%
754681609,Growth,2017,86.18%
754681609,Growth,2016,(10.61%)
754681609,Growth,2015,-
754681609,Cost of sales ($000s),2024,"($33,233)"
754681609,Cost of sales ($000s),2023,"($47,183)"
754681609,Cost of sales ($000s),2022,"($47,144)"
754681609,Cost of sales ($000s),2021,"($52,120)"
754681609,Cost of sales ($000s),2020,"($34,072)"
754681609,Cost of sales ($000s),2019,"($55,293)"
754681609,Cost of sales ($000s),2018,"($98,387)"
754681609,Cost of sales ($000s),2017,"($91,439)"
754681609,Cost of sales ($000s),2016,"($36,601)"
754681609,Cost of sales ($000s),2015,"($26,543)"
754681609,Gross profit ($000s),2024,"$3,557"
754681609,Gross profit ($000s),2023,$546
754681609,Gross profit ($000s),2022,"$2,566"
754681609,Gross profit ($000s),2021,"$12,270"
754681609,Gross profit ($000s),2020,"$54,151"
754681609,Gross profit ($000s),2019,"$46,916"
754681609,Gross profit ($000s),2018,"$24,380"
754681609,Gross profit ($000s),2017,"$12,569"
754681609,Gross profit ($000s),2016,"$19,264"
754681609,Gross profit ($000s),2015,"$35,952"
754681609,Other income ($000s),2024,"$2,858"
754681609,Other income ($000s),2023,"$3,853"
754681609,Other income ($000s),2022,-
754681609,Other income ($000s),2021,-
754681609,Other income ($000s),2020,-
754681609,Other income ($000s),2019,-
754681609,Other income ($000s),2018,"$1,868"
754681609,Other income ($000s),2017,-
754681609,Other income ($000s),2016,-
754681609,Other income ($000s),2015,-
754681609,Administrative expenses ($000s),2024,"($6,329)"
754681609,Administrative expenses ($000s),2023,-
754681609,Administrative expenses ($000s),2022,"($9,007)"
754681609,Administrative expenses ($000s),2021,"($9,393)"
754681609,Administrative expenses ($000s),2020,"($7,907)"
754681609,Administrative expenses ($000s),2019,"($7,257)"
754681609,Administrative expenses ($000s),2018,"($5,210)"
754681609,Administrative expenses ($000s),2017,"($15,498)"
754681609,Administrative expenses ($000s),2016,"($8,306)"
754681609,Administrative expenses ($000s),2015,"($5,361)"
754681609,Finance costs ($000s),2024,"($3,691)"
754681609,Finance costs ($000s),2023,"($1,678)"
754681609,Finance costs ($000s),2022,"($1,080)"
754681609,Finance costs ($000s),2021,($477)
754681609,Finance costs ($000s),2020,($900)
754681609,Finance costs ($000s),2019,"($3,814)"
754681609,Finance costs ($000s),2018,"($2,591)"
754681609,Finance costs ($000s),2017,($729)
754681609,Finance costs ($000s),2016,($492)
754681609,Finance costs ($000s),2015,"($1,326)"
754681609,Share of associate profits/(losses) ($000s),2024,-
754681609,Share of associate profits/(losses) ($000s),2023,-
754681609,Share of associate profits/(losses) ($000s),2022,($676)
754681609,Share of associate profits/(losses) ($000s),2021,($946)
754681609,Share of associate profits/(losses) ($000s),2020,($507)
754681609,Share of associate profits/(losses) ($000s),2019,-
