duns,line_item,year,value
746895341,Revenue from continuing operations ($000s),2024,"$31,372"
746895341,Revenue from continuing operations ($000s),2023,"$25,574"
746895341,Revenue from continuing operations ($000s),2022,"$26,486"
746895341,Revenue from continuing operations ($000s),2021,"$18,943"
746895341,Revenue from continuing operations ($000s),2020,"$24,564"
746895341,Revenue from continuing operations ($000s),2019,"$30,999"
746895341,Revenue from continuing operations ($000s),2018,"$32,006"
746895341,Revenue from continuing operations ($000s),2017,"$32,135"
746895341,Revenue from continuing operations ($000s),2016,"$34,196"
746895341,Revenue from continuing operations ($000s),2015,-
746895341,Growth,2024,22.67%
746895341,Growth,2023,(3.44%)
746895341,Growth,2022,39.82%
746895341,Growth,2021,(22.88%)
746895341,Growth,2020,(20.76%)
746895341,Growth,2019,(3.15%)
746895341,Growth,2018,(0.40%)
746895341,Growth,2017,(6.03%)
746895341,Growth,2016,-
746895341,Growth,2015,-
746895341,Cost of sales ($000s),2024,"($2,788)"
746895341,Cost of sales ($000s),2023,"($2,533)"
746895341,Cost of sales ($000s),2022,"($2,947)"
746895341,Cost of sales ($000s),2021,"($2,024)"
746895341,Cost of sales ($000s),2020,"($1,847)"
746895341,Cost of sales ($000s),2019,"($3,369)"
746895341,Cost of sales ($000s),2018,"($3,422)"
746895341,Cost of sales ($000s),2017,"($3,482)"
746895341,Cost of sales ($000s),2016,"($3,367)"
746895341,Cost of sales ($000s),2015,-
746895341,Gross profit ($000s),2024,"$28,584"
746895341,Gross profit ($000s),2023,"$23,041"
746895341,Gross profit ($000s),2022,"$23,539"
746895341,Gross profit ($000s),2021,"$16,919"
746895341,Gross profit ($000s),2020,"$22,716"
746895341,Gross profit ($000s),2019,"$27,630"
746895341,Gross profit ($000s),2018,"$28,585"
746895341,Gross profit ($000s),2017,"$28,653"
746895341,Gross profit ($000s),2016,"$30,828"
746895341,Gross profit ($000s),2015,-
746895341,Other income ($000s),2024,
746895341,Other income ($000s),2023,
746895341,Other income ($000s),2022,
746895341,Other income ($000s),2021,
746895341,Other income ($000s),2020,-
746895341,Other income ($000s),2019,-
746895341,Other income ($000s),2018,-
746895341,Other income ($000s),2017,-
746895341,Other income ($000s),2016,-
746895341,Other income ($000s),2015,-
746895341,Administrative expenses ($000s),2024,-
746895341,Administrative expenses ($000s),2023,-
746895341,Administrative expenses ($000s),2022,-
746895341,Administrative expenses ($000s),2021,-
746895341,Administrative expenses ($000s),2020,-
746895341,Administrative expenses ($000s),2019,-
746895341,Administrative expenses ($000s),2018,-
746895341,Administrative expenses ($000s),2017,-
746895341,Administrative expenses ($000s),2016,"($7,364)"
746895341,Administrative expenses ($000s),2015,-
746895341,Finance costs ($000s),2024,"($1,088)"
746895341,Finance costs ($000s),2023,"($1,028)"
746895341,Finance costs ($000s),2022,"($1,009)"
746895341,Finance costs ($000s),2021,($29)
746895341,Finance costs ($000s),2020,($127)
746895341,Finance costs ($000s),2019,($64)
746895341,Finance costs ($000s),2018,($41)
746895341,Finance costs ($000s),2017,($40)
746895341,Finance costs ($000s),2016,($67)
746895341,Finance costs ($000s),2015,-
746895341,Share of associate profits/(losses) ($000s),2024,
746895341,Share of associate profits/(losses) ($000s),2023,
746895341,Share of associate profits/(losses) ($000s),2022,
746895341,Share of associate profits/(losses) ($000s),2021,
746895341,Share of associate profits/(losses) ($000s),2020,-
746895341,Share of associate profits/(losses) ($000s),2019,-
746895341,Share of associate profits/(losses) ($000s),2018,-
746895341,Share of associate profits/(losses) ($000s),2017,-
746895341,Share of associate profits/(losses) ($000s),2016,-
746895341,Share of associate profits/(losses) ($000s),2015,-
746895341,Profit/(loss) from continuing operations before income tax ($000s),2024,"$3,192"
746895341,Profit/(loss) from continuing operations before income tax ($000s),2023,"($2,310)"
746895341,Profit/(loss) from continuing operations before income tax ($000s),2022,"($1,085)"
746895341,Profit/(loss) from continuing operations before income tax ($000s),2021,"($1,902)"
746895341,Profit/(loss) from continuing operations before income tax ($000s),2020,$780
746895341,Profit/(loss) from continuing operations before income tax ($000s),2019,($208)
746895341,Profit/(loss) from continuing operations before income tax ($000s),2018,$137
746895341,Profit/(loss) from continuing operations before income tax ($000s),2017,"$1,133"
746895341,Profit/(loss) from continuing operations before income tax ($000s),2016,"$2,209"
746895341,Profit/(loss) from continuing operations before income tax ($000s),2015,-
746895341,Income tax expense ($000s),2024,($615)
746895341,Income tax expense ($000s),2023,$52
746895341,Income tax expense ($000s),2022,$14
746895341,Income tax expense ($000s),2021,$250
746895341,Income tax expense ($000s),2020,($51)
746895341,Income tax expense ($000s),2019,$20
746895341,Income tax expense ($000s),2018,($20)
746895341,Income tax expense ($000s),2017,($318)
746895341,Income tax expense ($000s),2016,($359)
746895341,Income tax expense ($000s),2015,-
746895341,Profit from continuing operations after income tax ($000s),2024,"$2,577"
746895341,Profit from continuing operations after income tax ($000s),2023,"($2,258)"
746895341,Profit from continuing operations after income tax ($000s),2022,"($1,072)"
746895341,Profit from continuing operations after income tax ($000s),2021,"($1,653)"
746895341,Profit from continuing operations after income tax ($000s),2020,$729
746895341,Profit from continuing operations after income tax ($000s),2019,($188)
746895341,Profit from continuing operations after income tax ($000s),2018,$117
746895341,Profit from continuing operations after income tax ($000s),2017,$815
746895341,Profit from continuing operations after income tax ($000s),2016,"$1,850"
746895341,Profit from continuing operations after income tax ($000s),2015,-
746895341,Profit/(loss) from discontinued operations after tax ($000s),2024,
746895341,Profit/(loss) from discontinued operations after tax ($000s),2023,
746895341,Profit/(loss) from discontinued operations after tax ($000s),2022,
746895341,Profit/(loss) from discontinued operations after tax ($000s),2021,
746895341,Profit/(loss) from discontinued operations after tax ($000s),2020,-
746895341,Profit/(loss) from discontinued operations after tax ($000s),2019,-
746895341,Profit/(loss) from discontinued operations after tax ($000s),2018,-
746895341,Profit/(loss) from discontinued operations after tax ($000s),2017,-
746895341,Profit/(loss) from discontinued operations after tax ($000s),2016,-
746895341,Profit/(loss) from discontinued operations after tax ($000s),2015,-
746895341,Profit/(loss) from restructuring activites after tax ($000s),2024,
746895341,Profit/(loss) from restructuring activites after tax ($000s),2023,
746895341,Profit/(loss) from restructuring activites after tax ($000s),2022,
746895341,Profit/(loss) from restructuring activites after tax ($000s),2021,
746895341,Profit/(loss) from restructuring activites after tax ($000s),2020,-
746895341,Profit/(loss) from restructuring activites after tax ($000s),2019,-
746895341,Profit/(loss) from restructuring activites after tax ($000s),2018,-
746895341,Profit/(loss) from restructuring activites after tax ($000s),2017,-
746895341,Profit/(loss) from restructuring activites after tax ($000s),2016,-
746895341,Profit/(loss) from restructuring activites after tax ($000s),2015,-
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
746895341,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
746895341,Profit/(loss) from disposals of investments after tax ($000s),2024,
746895341,Profit/(loss) from disposals of investments after tax ($000s),2023,
746895341,Profit/(loss) from disposals of investments after tax ($000s),2022,
746895341,Profit/(loss) from disposals of investments after tax ($000s),2021,
746895341,Profit/(loss) from disposals of investments after tax ($000s),2020,-
746895341,Profit/(loss) from disposals of investments after tax ($000s),2019,-
746895341,Profit/(loss) from disposals of investments after tax ($000s),2018,-
746895341,Profit/(loss) from disposals of investments after tax ($000s),2017,-
746895341,Profit/(loss) from disposals of investments after tax ($000s),2016,-
746895341,Profit/(loss) from disposals of investments after tax ($000s),2015,-
746895341,Net profit for the period ($000s),2024,"$2,577"
746895341,Net profit for the period ($000s),2023,"($2,258)"
746895341,Net profit for the period ($000s),2022,"($1,072)"
746895341,Net profit for the period ($000s),2021,"($1,653)"
746895341,Net profit for the period ($000s),2020,$729
746895341,Net profit for the period ($000s),2019,($188)
746895341,Net profit for the period ($000s),2018,$117
746895341,Net profit for the period ($000s),2017,$815
746895341,Net profit for the period ($000s),2016,"$1,850"
746895341,Net profit for the period ($000s),2015,-
746895341,Attributable To:,2024,
746895341,Attributable To:,2023,
746895341,Attributable To:,2022,
746895341,Attributable To:,2021,
746895341,Attributable To:,2020,-
746895341,Attributable To:,2019,-
746895341,Attributable To:,2018,-
746895341,Attributable To:,2017,-
746895341,Attributable To:,2016,-
746895341,Attributable To:,2015,-
746895341,Minority interest ($000s),2024,
746895341,Minority interest ($000s),2023,
746895341,Minority interest ($000s),2022,
746895341,Minority interest ($000s),2021,
746895341,Minority interest ($000s),2020,-
746895341,Minority interest ($000s),2019,-
746895341,Minority interest ($000s),2018,-
746895341,Minority interest ($000s),2017,-
746895341,Minority interest ($000s),2016,-
746895341,Minority interest ($000s),2015,-
746895341,Members of the parent ($000s),2024,-
746895341,Members of the parent ($000s),2023,-
746895341,Members of the parent ($000s),2022,"($1,072)"
746895341,Members of the parent ($000s),2021,"($1,653)"
746895341,Members of the parent ($000s),2020,-
746895341,Members of the parent ($000s),2019,-
746895341,Members of the parent ($000s),2018,-
746895341,Members of the parent ($000s),2017,-
746895341,Members of the parent ($000s),2016,-
746895341,Members of the parent ($000s),2015,-
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2024,
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2023,
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2022,
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2021,
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2020,-
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2019,-
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2018,-
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2017,-
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2016,-
746895341,Weighted average number of ordinary shares for basic earnings per share (000s),2015,-
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2024,
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2023,
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2022,
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2021,
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2020,-
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2019,-
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2018,-
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2017,-
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2016,-
746895341,Weighted average number of ordinary shares for diluted earnings per share (000s),2015,-
746895341,Basic earnings per share from continuing operations (cents),2024,
746895341,Basic earnings per share from continuing operations (cents),2023,
746895341,Basic earnings per share from continuing operations (cents),2022,
746895341,Basic earnings per share from continuing operations (cents),2021,
746895341,Basic earnings per share from continuing operations (cents),2020,-
746895341,Basic earnings per share from continuing operations (cents),2019,-
746895341,Basic earnings per share from continuing operations (cents),2018,-
746895341,Basic earnings per share from continuing operations (cents),2017,-
746895341,Basic earnings per share from continuing operations (cents),2016,-
746895341,Basic earnings per share from continuing operations (cents),2015,-
746895341,Diluted earnings per share from continuing operations (cents),2024,
746895341,Diluted earnings per share from continuing operations (cents),2023,
746895341,Diluted earnings per share from continuing operations (cents),2022,
746895341,Diluted earnings per share from continuing operations (cents),2021,
746895341,Diluted earnings per share from continuing operations (cents),2020,-
746895341,Diluted earnings per share from continuing operations (cents),2019,-
746895341,Diluted earnings per share from continuing operations (cents),2018,-
746895341,Diluted earnings per share from continuing operations (cents),2017,-
746895341,Diluted earnings per share from continuing operations (cents),2016,-
746895341,Diluted earnings per share from continuing operations (cents),2015,-
746895341,Basic earnings per share (cents),2024,
746895341,Basic earnings per share (cents),2023,
746895341,Basic earnings per share (cents),2022,
746895341,Basic earnings per share (cents),2021,
746895341,Basic earnings per share (cents),2020,-
746895341,Basic earnings per share (cents),2019,-
746895341,Basic earnings per share (cents),2018,-
746895341,Basic earnings per share (cents),2017,-
746895341,Basic earnings per share (cents),2016,-
746895341,Basic earnings per share (cents),2015,-
746895341,Diluted earnings per share (cents),2024,
746895341,Diluted earnings per share (cents),2023,
746895341,Diluted earnings per share (cents),2022,
746895341,Diluted earnings per share (cents),2021,
746895341,Diluted earnings per share (cents),2020,-
746895341,Diluted earnings per share (cents),2019,-
746895341,Diluted earnings per share (cents),2018,-
746895341,Diluted earnings per share (cents),2017,-
746895341,Diluted earnings per share (cents),2016,-
746895341,Diluted earnings per share (cents),2015,-
746895341,EBITDA ($000s),2024,"$6,401"
746895341,EBITDA ($000s),2023,$755
746895341,EBITDA ($000s),2022,"$2,063"
746895341,EBITDA ($000s),2021,$395
746895341,EBITDA ($000s),2020,"$3,295"
746895341,EBITDA ($000s),2019,"$2,312"
746895341,EBITDA ($000s),2018,"$2,699"
746895341,EBITDA ($000s),2017,"$3,541"
746895341,EBITDA ($000s),2016,"$4,577"
746895341,EBITDA ($000s),2015,-
746895341,EBIT ($000s),2024,"$4,280"
746895341,EBIT ($000s),2023,"($1,282)"
746895341,EBIT ($000s),2022,($76)
746895341,EBIT ($000s),2021,"($1,873)"
746895341,EBIT ($000s),2020,$908
746895341,EBIT ($000s),2019,($144)
746895341,EBIT ($000s),2018,$178
746895341,EBIT ($000s),2017,"$1,173"
746895341,EBIT ($000s),2016,"$2,277"
746895341,EBIT ($000s),2015,-
746895341,Expenses included in income statement,2024,
746895341,Expenses included in income statement,2023,
746895341,Expenses included in income statement,2022,
746895341,Expenses included in income statement,2021,
746895341,Expenses included in income statement,2020,-
746895341,Expenses included in income statement,2019,-
746895341,Expenses included in income statement,2018,-
746895341,Expenses included in income statement,2017,-
746895341,Expenses included in income statement,2016,-
746895341,Expenses included in income statement,2015,-
746895341,Depreciation of property plant and equipment ($000s),2024,$0
746895341,Depreciation of property plant and equipment ($000s),2023,$0
746895341,Depreciation of property plant and equipment ($000s),2022,"($2,139)"
746895341,Depreciation of property plant and equipment ($000s),2021,"($2,268)"
746895341,Depreciation of property plant and equipment ($000s),2020,"($2,388)"
746895341,Depreciation of property plant and equipment ($000s),2019,"($2,456)"
746895341,Depreciation of property plant and equipment ($000s),2018,"($2,520)"
746895341,Depreciation of property plant and equipment ($000s),2017,"($2,368)"
746895341,Depreciation of property plant and equipment ($000s),2016,$0
746895341,Depreciation of property plant and equipment ($000s),2015,-
746895341,Impairment of property plant and equipment ($000s),2024,$0
746895341,Impairment of property plant and equipment ($000s),2023,$0
746895341,Impairment of property plant and equipment ($000s),2022,$0
746895341,Impairment of property plant and equipment ($000s),2021,$0
746895341,Impairment of property plant and equipment ($000s),2020,$0
746895341,Impairment of property plant and equipment ($000s),2019,$0
746895341,Impairment of property plant and equipment ($000s),2018,$0
746895341,Impairment of property plant and equipment ($000s),2017,$0
746895341,Impairment of property plant and equipment ($000s),2016,$0
746895341,Impairment of property plant and equipment ($000s),2015,-
746895341,Amortisation of intangible assets ($000s),2024,$0
746895341,Amortisation of intangible assets ($000s),2023,$0
746895341,Amortisation of intangible assets ($000s),2022,$0
746895341,Amortisation of intangible assets ($000s),2021,$0
746895341,Amortisation of intangible assets ($000s),2020,$0
746895341,Amortisation of intangible assets ($000s),2019,$0
746895341,Amortisation of intangible assets ($000s),2018,$0
746895341,Amortisation of intangible assets ($000s),2017,$0
746895341,Amortisation of intangible assets ($000s),2016,$0
746895341,Amortisation of intangible assets ($000s),2015,-
746895341,Other Depreciation and Amortisation Expense ($000s),2024,"($2,122)"
746895341,Other Depreciation and Amortisation Expense ($000s),2023,"($2,037)"
746895341,Other Depreciation and Amortisation Expense ($000s),2022,-
746895341,Other Depreciation and Amortisation Expense ($000s),2021,-
746895341,Other Depreciation and Amortisation Expense ($000s),2020,-
746895341,Other Depreciation and Amortisation Expense ($000s),2019,-
746895341,Other Depreciation and Amortisation Expense ($000s),2018,-
746895341,Other Depreciation and Amortisation Expense ($000s),2017,-
746895341,Other Depreciation and Amortisation Expense ($000s),2016,"($2,301)"
746895341,Other Depreciation and Amortisation Expense ($000s),2015,-
746895341,Impairment of intangible assets ($000s),2024,$0
746895341,Impairment of intangible assets ($000s),2023,$0
746895341,Impairment of intangible assets ($000s),2022,$0
746895341,Impairment of intangible assets ($000s),2021,$0
746895341,Impairment of intangible assets ($000s),2020,$0
746895341,Impairment of intangible assets ($000s),2019,$0
746895341,Impairment of intangible assets ($000s),2018,$0
746895341,Impairment of intangible assets ($000s),2017,$0
746895341,Impairment of intangible assets ($000s),2016,$0
746895341,Impairment of intangible assets ($000s),2015,-
746895341,"Total depreciation, amortisation and impairment ($000s)",2024,"($2,122)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2023,"($2,037)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2022,"($2,139)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2021,"($2,268)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2020,"($2,388)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2019,"($2,456)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2018,"($2,520)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2017,"($2,368)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2016,"($2,301)"
746895341,"Total depreciation, amortisation and impairment ($000s)",2015,-
746895341,Salaries and wages ($000s),2024,
746895341,Salaries and wages ($000s),2023,
746895341,Salaries and wages ($000s),2022,
746895341,Salaries and wages ($000s),2021,
746895341,Salaries and wages ($000s),2020,-
746895341,Salaries and wages ($000s),2019,-
746895341,Salaries and wages ($000s),2018,-
746895341,Salaries and wages ($000s),2017,-
746895341,Salaries and wages ($000s),2016,-
746895341,Salaries and wages ($000s),2015,-
746895341,Defined contribution superannuation expense ($000s),2024,
746895341,Defined contribution superannuation expense ($000s),2023,
746895341,Defined contribution superannuation expense ($000s),2022,
746895341,Defined contribution superannuation expense ($000s),2021,
746895341,Defined contribution superannuation expense ($000s),2020,-
746895341,Defined contribution superannuation expense ($000s),2019,-
746895341,Defined contribution superannuation expense ($000s),2018,-
746895341,Defined contribution superannuation expense ($000s),2017,-
746895341,Defined contribution superannuation expense ($000s),2016,-
746895341,Defined contribution superannuation expense ($000s),2015,-
746895341,Defined benefit superannuation expense ($000s),2024,
746895341,Defined benefit superannuation expense ($000s),2023,
746895341,Defined benefit superannuation expense ($000s),2022,
746895341,Defined benefit superannuation expense ($000s),2021,
746895341,Defined benefit superannuation expense ($000s),2020,-
746895341,Defined benefit superannuation expense ($000s),2019,-
746895341,Defined benefit superannuation expense ($000s),2018,-
746895341,Defined benefit superannuation expense ($000s),2017,-
746895341,Defined benefit superannuation expense ($000s),2016,-
746895341,Defined benefit superannuation expense ($000s),2015,-
746895341,Share-based payments expense ($000s),2024,
746895341,Share-based payments expense ($000s),2023,
746895341,Share-based payments expense ($000s),2022,
746895341,Share-based payments expense ($000s),2021,
746895341,Share-based payments expense ($000s),2020,-
746895341,Share-based payments expense ($000s),2019,-
746895341,Share-based payments expense ($000s),2018,-
746895341,Share-based payments expense ($000s),2017,-
746895341,Share-based payments expense ($000s),2016,-
746895341,Share-based payments expense ($000s),2015,-
