duns,line_item,year,value
759928534,Revenue from continuing operations ($000s),2024,"$39,283"
759928534,Revenue from continuing operations ($000s),2023,"$25,073"
759928534,Revenue from continuing operations ($000s),2022,"$20,031"
759928534,Revenue from continuing operations ($000s),2021,"$19,427"
759928534,Revenue from continuing operations ($000s),2020,-
759928534,Revenue from continuing operations ($000s),2019,"$25,585"
759928534,Revenue from continuing operations ($000s),2018,"$20,446"
759928534,Revenue from continuing operations ($000s),2017,"$25,249"
759928534,Revenue from continuing operations ($000s),2016,"$39,977"
759928534,Revenue from continuing operations ($000s),2015,"$22,557"
759928534,Growth,2024,56.67%
759928534,Growth,2023,25.17%
759928534,Growth,2022,3.11%
759928534,Growth,2021,-
759928534,Growth,2020,-
759928534,Growth,2019,25.13%
759928534,Growth,2018,(19.02%)
759928534,Growth,2017,(36.84%)
759928534,Growth,2016,77.23%
759928534,Growth,2015,-
759928534,Cost of sales ($000s),2024,"($26,686)"
759928534,Cost of sales ($000s),2023,"($17,661)"
759928534,Cost of sales ($000s),2022,"($13,703)"
759928534,Cost of sales ($000s),2021,"($13,092)"
759928534,Cost of sales ($000s),2020,-
759928534,Cost of sales ($000s),2019,"($17,047)"
759928534,Cost of sales ($000s),2018,"($13,386)"
759928534,Cost of sales ($000s),2017,"($20,995)"
759928534,Cost of sales ($000s),2016,"($34,783)"
759928534,Cost of sales ($000s),2015,"($16,390)"
759928534,Gross profit ($000s),2024,"$12,597"
759928534,Gross profit ($000s),2023,"$7,412"
759928534,Gross profit ($000s),2022,"$6,328"
759928534,Gross profit ($000s),2021,"$6,335"
759928534,Gross profit ($000s),2020,-
759928534,Gross profit ($000s),2019,"$8,537"
759928534,Gross profit ($000s),2018,"$7,060"
759928534,Gross profit ($000s),2017,"$4,253"
759928534,Gross profit ($000s),2016,"$5,193"
759928534,Gross profit ($000s),2015,"$6,167"
759928534,Other income ($000s),2024,$1
759928534,Other income ($000s),2023,$322
759928534,Other income ($000s),2022,$25
759928534,Other income ($000s),2021,$727
759928534,Other income ($000s),2020,-
759928534,Other income ($000s),2019,$145
759928534,Other income ($000s),2018,$138
759928534,Other income ($000s),2017,$221
759928534,Other income ($000s),2016,$101
759928534,Other income ($000s),2015,$170
759928534,Administrative expenses ($000s),2024,"($3,340)"
759928534,Administrative expenses ($000s),2023,"($3,280)"
759928534,Administrative expenses ($000s),2022,"($2,814)"
759928534,Administrative expenses ($000s),2021,"($2,779)"
759928534,Administrative expenses ($000s),2020,-
759928534,Administrative expenses ($000s),2019,"($1,035)"
759928534,Administrative expenses ($000s),2018,"($1,813)"
759928534,Administrative expenses ($000s),2017,"($1,906)"
759928534,Administrative expenses ($000s),2016,"($2,167)"
759928534,Administrative expenses ($000s),2015,"($2,281)"
759928534,Finance costs ($000s),2024,($78)
759928534,Finance costs ($000s),2023,($83)
759928534,Finance costs ($000s),2022,($81)
759928534,Finance costs ($000s),2021,($120)
759928534,Finance costs ($000s),2020,-
759928534,Finance costs ($000s),2019,($56)
759928534,Finance costs ($000s),2018,($68)
759928534,Finance costs ($000s),2017,($2)
759928534,Finance costs ($000s),2016,($217)
759928534,Finance costs ($000s),2015,($108)
759928534,Share of associate profits/(losses) ($000s),2024,
759928534,Share of associate profits/(losses) ($000s),2023,
759928534,Share of associate profits/(losses) ($000s),2022,
759928534,Share of associate profits/(losses) ($000s),2021,
759928534,Share of associate profits/(losses) ($000s),2020,-
759928534,Share of associate profits/(losses) ($000s),2019,-
759928534,Share of associate profits/(losses) ($000s),2018,-
759928534,Share of associate profits/(losses) ($000s),2017,-
759928534,Share of associate profits/(losses) ($000s),2016,-
759928534,Share of associate profits/(losses) ($000s),2015,-
759928534,Profit/(loss) from continuing operations before income tax ($000s),2024,"$8,952"
759928534,Profit/(loss) from continuing operations before income tax ($000s),2023,"$3,572"
759928534,Profit/(loss) from continuing operations before income tax ($000s),2022,"$2,507"
759928534,Profit/(loss) from continuing operations before income tax ($000s),2021,"$3,199"
759928534,Profit/(loss) from continuing operations before income tax ($000s),2020,-
759928534,Profit/(loss) from continuing operations before income tax ($000s),2019,"$5,168"
759928534,Profit/(loss) from continuing operations before income tax ($000s),2018,$724
759928534,Profit/(loss) from continuing operations before income tax ($000s),2017,($208)
759928534,Profit/(loss) from continuing operations before income tax ($000s),2016,($280)
759928534,Profit/(loss) from continuing operations before income tax ($000s),2015,$370
759928534,Income tax expense ($000s),2024,"($2,686)"
759928534,Income tax expense ($000s),2023,"($1,074)"
759928534,Income tax expense ($000s),2022,($749)
759928534,Income tax expense ($000s),2021,($810)
759928534,Income tax expense ($000s),2020,-
759928534,Income tax expense ($000s),2019,"($1,606)"
759928534,Income tax expense ($000s),2018,($102)
759928534,Income tax expense ($000s),2017,$29
759928534,Income tax expense ($000s),2016,"($1,442)"
759928534,Income tax expense ($000s),2015,($205)
759928534,Profit from continuing operations after income tax ($000s),2024,"$6,266"
759928534,Profit from continuing operations after income tax ($000s),2023,"$2,499"
759928534,Profit from continuing operations after income tax ($000s),2022,"$1,758"
759928534,Profit from continuing operations after income tax ($000s),2021,"$2,389"
759928534,Profit from continuing operations after income tax ($000s),2020,-
759928534,Profit from continuing operations after income tax ($000s),2019,"$3,562"
759928534,Profit from continuing operations after income tax ($000s),2018,$622
759928534,Profit from continuing operations after income tax ($000s),2017,($179)
759928534,Profit from continuing operations after income tax ($000s),2016,"($1,722)"
759928534,Profit from continuing operations after income tax ($000s),2015,$165
759928534,Profit/(loss) from discontinued operations after tax ($000s),2024,
759928534,Profit/(loss) from discontinued operations after tax ($000s),2023,
759928534,Profit/(loss) from discontinued operations after tax ($000s),2022,
759928534,Profit/(loss) from discontinued operations after tax ($000s),2021,
759928534,Profit/(loss) from discontinued operations after tax ($000s),2020,-
759928534,Profit/(loss) from discontinued operations after tax ($000s),2019,-
759928534,Profit/(loss) from discontinued operations after tax ($000s),2018,-
759928534,Profit/(loss) from discontinued operations after tax ($000s),2017,-
759928534,Profit/(loss) from discontinued operations after tax ($000s),2016,-
759928534,Profit/(loss) from discontinued operations after tax ($000s),2015,-
759928534,Profit/(loss) from restructuring activites after tax ($000s),2024,
