duns,line_item,year,value
744802112,Revenue from continuing operations ($000s),2024,"$34,831"
744802112,Revenue from continuing operations ($000s),2023,"$44,264"
744802112,Revenue from continuing operations ($000s),2022,"$50,908"
744802112,Revenue from continuing operations ($000s),2021,"$54,419"
744802112,Revenue from continuing operations ($000s),2020,"$22,241"
744802112,Revenue from continuing operations ($000s),2019,"$41,986"
744802112,Revenue from continuing operations ($000s),2018,"$44,184"
744802112,Revenue from continuing operations ($000s),2017,"$39,191"
744802112,Revenue from continuing operations ($000s),2016,"$42,398"
744802112,Revenue from continuing operations ($000s),2015,"$80,115"
744802112,Growth,2024,(21.31%)
744802112,Growth,2023,(13.05%)
744802112,Growth,2022,(6.45%)
744802112,Growth,2021,144.68%
744802112,Growth,2020,(47.03%)
744802112,Growth,2019,(4.97%)
744802112,Growth,2018,12.74%
744802112,Growth,2017,(7.56%)
744802112,Growth,2016,(47.08%)
744802112,Growth,2015,-
744802112,Cost of sales ($000s),2024,"($21,080)"
744802112,Cost of sales ($000s),2023,"($24,021)"
744802112,Cost of sales ($000s),2022,"($18,296)"
744802112,Cost of sales ($000s),2021,"($32,727)"
744802112,Cost of sales ($000s),2020,"($21,736)"
744802112,Cost of sales ($000s),2019,"($31,268)"
744802112,Cost of sales ($000s),2018,"($34,210)"
744802112,Cost of sales ($000s),2017,"($36,544)"
744802112,Cost of sales ($000s),2016,"($43,266)"
744802112,Cost of sales ($000s),2015,"($66,299)"
744802112,Gross profit ($000s),2024,"$13,751"
744802112,Gross profit ($000s),2023,"$20,243"
744802112,Gross profit ($000s),2022,"$32,612"
744802112,Gross profit ($000s),2021,"$21,692"
744802112,Gross profit ($000s),2020,$505
744802112,Gross profit ($000s),2019,"$10,718"
744802112,Gross profit ($000s),2018,"$9,974"
744802112,Gross profit ($000s),2017,"$2,647"
744802112,Gross profit ($000s),2016,($868)
744802112,Gross profit ($000s),2015,"$13,816"
744802112,Other income ($000s),2024,$34
744802112,Other income ($000s),2023,$547
744802112,Other income ($000s),2022,$41
744802112,Other income ($000s),2021,"$1,529"
744802112,Other income ($000s),2020,$512
744802112,Other income ($000s),2019,$21
744802112,Other income ($000s),2018,$14
744802112,Other income ($000s),2017,"$2,333"
744802112,Other income ($000s),2016,$19
744802112,Other income ($000s),2015,$10
744802112,Administrative expenses ($000s),2024,"($2,797)"
744802112,Administrative expenses ($000s),2023,"($1,393)"
744802112,Administrative expenses ($000s),2022,($100)
744802112,Administrative expenses ($000s),2021,($150)
744802112,Administrative expenses ($000s),2020,($314)
744802112,Administrative expenses ($000s),2019,($134)
744802112,Administrative expenses ($000s),2018,($223)
744802112,Administrative expenses ($000s),2017,($89)
744802112,Administrative expenses ($000s),2016,"($1,016)"
744802112,Administrative expenses ($000s),2015,($498)
744802112,Finance costs ($000s),2024,"($1,905)"
744802112,Finance costs ($000s),2023,($722)
744802112,Finance costs ($000s),2022,($378)
744802112,Finance costs ($000s),2021,($600)
744802112,Finance costs ($000s),2020,"($1,321)"
744802112,Finance costs ($000s),2019,"($1,990)"
744802112,Finance costs ($000s),2018,($378)
744802112,Finance costs ($000s),2017,($783)
