duns,line_item,year,value
750320210,Revenue from continuing operations ($000s),2024,"$37,297"
750320210,Revenue from continuing operations ($000s),2023,"$40,286"
750320210,Revenue from continuing operations ($000s),2022,"$32,242"
750320210,Revenue from continuing operations ($000s),2021,"$28,797"
750320210,Revenue from continuing operations ($000s),2020,"$28,028"
750320210,Revenue from continuing operations ($000s),2019,"$27,800"
750320210,Revenue from continuing operations ($000s),2018,"$26,239"
750320210,Revenue from continuing operations ($000s),2017,"$27,610"
750320210,Revenue from continuing operations ($000s),2016,"$24,218"
750320210,Revenue from continuing operations ($000s),2015,"$22,879"
750320210,Growth,2024,(7.42%)
750320210,Growth,2023,24.95%
750320210,Growth,2022,11.96%
750320210,Growth,2021,2.74%
750320210,Growth,2020,0.82%
750320210,Growth,2019,5.95%
750320210,Growth,2018,(4.97%)
750320210,Growth,2017,14.01%
750320210,Growth,2016,5.85%
750320210,Growth,2015,-
750320210,Cost of sales ($000s),2024,"($23,309)"
750320210,Cost of sales ($000s),2023,"($25,415)"
750320210,Cost of sales ($000s),2022,"($18,195)"
750320210,Cost of sales ($000s),2021,"($17,047)"
750320210,Cost of sales ($000s),2020,"($16,600)"
750320210,Cost of sales ($000s),2019,"($16,103)"
750320210,Cost of sales ($000s),2018,"($15,093)"
750320210,Cost of sales ($000s),2017,"($16,462)"
750320210,Cost of sales ($000s),2016,"($13,945)"
750320210,Cost of sales ($000s),2015,"($12,812)"
750320210,Gross profit ($000s),2024,"$13,988"
750320210,Gross profit ($000s),2023,"$14,871"
750320210,Gross profit ($000s),2022,"$14,046"
750320210,Gross profit ($000s),2021,"$11,750"
750320210,Gross profit ($000s),2020,"$11,428"
750320210,Gross profit ($000s),2019,"$11,697"
750320210,Gross profit ($000s),2018,"$11,146"
750320210,Gross profit ($000s),2017,"$11,148"
750320210,Gross profit ($000s),2016,"$10,273"
750320210,Gross profit ($000s),2015,"$10,067"
750320210,Other income ($000s),2024,$1
750320210,Other income ($000s),2023,-
750320210,Other income ($000s),2022,$7
750320210,Other income ($000s),2021,$111
750320210,Other income ($000s),2020,$5
750320210,Other income ($000s),2019,$3
750320210,Other income ($000s),2018,$6
750320210,Other income ($000s),2017,$15
750320210,Other income ($000s),2016,$12
750320210,Other income ($000s),2015,$7
750320210,Administrative expenses ($000s),2024,"($3,803)"
750320210,Administrative expenses ($000s),2023,"($2,902)"
750320210,Administrative expenses ($000s),2022,"($2,873)"
750320210,Administrative expenses ($000s),2021,"($2,775)"
750320210,Administrative expenses ($000s),2020,"($3,300)"
750320210,Administrative expenses ($000s),2019,"($2,231)"
750320210,Administrative expenses ($000s),2018,"($1,503)"
750320210,Administrative expenses ($000s),2017,"($2,736)"
750320210,Administrative expenses ($000s),2016,"($1,182)"
750320210,Administrative expenses ($000s),2015,"($1,225)"
750320210,Finance costs ($000s),2024,($228)
750320210,Finance costs ($000s),2023,($145)
750320210,Finance costs ($000s),2022,($116)
750320210,Finance costs ($000s),2021,($28)
750320210,Finance costs ($000s),2020,($190)
750320210,Finance costs ($000s),2019,($108)
750320210,Finance costs ($000s),2018,($16)
750320210,Finance costs ($000s),2017,($22)
750320210,Finance costs ($000s),2016,($22)
750320210,Finance costs ($000s),2015,($137)
750320210,Share of associate profits/(losses) ($000s),2024,
750320210,Share of associate profits/(losses) ($000s),2023,
750320210,Share of associate profits/(losses) ($000s),2022,
750320210,Share of associate profits/(losses) ($000s),2021,
750320210,Share of associate profits/(losses) ($000s),2020,-
750320210,Share of associate profits/(losses) ($000s),2019,-
750320210,Share of associate profits/(losses) ($000s),2018,-
750320210,Share of associate profits/(losses) ($000s),2017,-
750320210,Share of associate profits/(losses) ($000s),2016,-
750320210,Share of associate profits/(losses) ($000s),2015,-
750320210,Profit/(loss) from continuing operations before income tax ($000s),2024,"$5,076"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2023,"$6,003"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2022,"$5,239"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2021,"$3,651"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2020,"$2,508"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2019,"$2,844"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2018,"$2,644"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2017,"$2,882"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2016,"$2,437"
750320210,Profit/(loss) from continuing operations before income tax ($000s),2015,"$2,143"
750320210,Income tax expense ($000s),2024,"($1,538)"
750320210,Income tax expense ($000s),2023,"($1,793)"
750320210,Income tax expense ($000s),2022,"($1,545)"
750320210,Income tax expense ($000s),2021,"($1,050)"
750320210,Income tax expense ($000s),2020,($736)
750320210,Income tax expense ($000s),2019,($878)
750320210,Income tax expense ($000s),2018,($798)
750320210,Income tax expense ($000s),2017,($895)
750320210,Income tax expense ($000s),2016,($757)
750320210,Income tax expense ($000s),2015,($664)
750320210,Profit from continuing operations after income tax ($000s),2024,"$3,538"
750320210,Profit from continuing operations after income tax ($000s),2023,"$4,210"
750320210,Profit from continuing operations after income tax ($000s),2022,"$3,695"
750320210,Profit from continuing operations after income tax ($000s),2021,"$2,601"
750320210,Profit from continuing operations after income tax ($000s),2020,"$1,772"
750320210,Profit from continuing operations after income tax ($000s),2019,"$1,965"
750320210,Profit from continuing operations after income tax ($000s),2018,"$1,846"
750320210,Profit from continuing operations after income tax ($000s),2017,"$1,987"
750320210,Profit from continuing operations after income tax ($000s),2016,"$1,680"
750320210,Profit from continuing operations after income tax ($000s),2015,"$1,479"
750320210,Profit/(loss) from discontinued operations after tax ($000s),2024,
750320210,Profit/(loss) from discontinued operations after tax ($000s),2023,
750320210,Profit/(loss) from discontinued operations after tax ($000s),2022,
750320210,Profit/(loss) from discontinued operations after tax ($000s),2021,
750320210,Profit/(loss) from discontinued operations after tax ($000s),2020,-
750320210,Profit/(loss) from discontinued operations after tax ($000s),2019,-
750320210,Profit/(loss) from discontinued operations after tax ($000s),2018,-
750320210,Profit/(loss) from discontinued operations after tax ($000s),2017,-
750320210,Profit/(loss) from discontinued operations after tax ($000s),2016,-
750320210,Profit/(loss) from discontinued operations after tax ($000s),2015,-
750320210,Profit/(loss) from restructuring activites after tax ($000s),2024,
750320210,Profit/(loss) from restructuring activites after tax ($000s),2023,
750320210,Profit/(loss) from restructuring activites after tax ($000s),2022,
750320210,Profit/(loss) from restructuring activites after tax ($000s),2021,
750320210,Profit/(loss) from restructuring activites after tax ($000s),2020,-
750320210,Profit/(loss) from restructuring activites after tax ($000s),2019,-
750320210,Profit/(loss) from restructuring activites after tax ($000s),2018,-
750320210,Profit/(loss) from restructuring activites after tax ($000s),2017,-
750320210,Profit/(loss) from restructuring activites after tax ($000s),2016,-
750320210,Profit/(loss) from restructuring activites after tax ($000s),2015,-
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
750320210,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
750320210,Profit/(loss) from disposals of investments after tax ($000s),2024,
750320210,Profit/(loss) from disposals of investments after tax ($000s),2023,
750320210,Profit/(loss) from disposals of investments after tax ($000s),2022,
750320210,Profit/(loss) from disposals of investments after tax ($000s),2021,
750320210,Profit/(loss) from disposals of investments after tax ($000s),2020,-
750320210,Profit/(loss) from disposals of investments after tax ($000s),2019,-
750320210,Profit/(loss) from disposals of investments after tax ($000s),2018,-
750320210,Profit/(loss) from disposals of investments after tax ($000s),2017,-
750320210,Profit/(loss) from disposals of investments after tax ($000s),2016,-
750320210,Profit/(loss) from disposals of investments after tax ($000s),2015,-
750320210,Net profit for the period ($000s),2024,"$3,538"
750320210,Net profit for the period ($000s),2023,"$4,210"
750320210,Net profit for the period ($000s),2022,"$3,695"
750320210,Net profit for the period ($000s),2021,"$2,601"
750320210,Net profit for the period ($000s),2020,"$1,772"
750320210,Net profit for the period ($000s),2019,"$1,965"
750320210,Net profit for the period ($000s),2018,"$1,846"
750320210,Net profit for the period ($000s),2017,"$1,987"
750320210,Net profit for the period ($000s),2016,"$1,680"
750320210,Net profit for the period ($000s),2015,"$1,479"
750320210,Attributable To:,2024,
750320210,Attributable To:,2023,
750320210,Attributable To:,2022,
750320210,Attributable To:,2021,
750320210,Attributable To:,2020,-
750320210,Attributable To:,2019,-
750320210,Attributable To:,2018,-
750320210,Attributable To:,2017,-
750320210,Attributable To:,2016,-
750320210,Attributable To:,2015,-
750320210,Minority interest ($000s),2024,
750320210,Minority interest ($000s),2023,
750320210,Minority interest ($000s),2022,
750320210,Minority interest ($000s),2021,
750320210,Minority interest ($000s),2020,-
750320210,Minority interest ($000s),2019,-
750320210,Minority interest ($000s),2018,-
750320210,Minority interest ($000s),2017,-
750320210,Minority interest ($000s),2016,-
750320210,Minority interest ($000s),2015,-
750320210,Members of the parent ($000s),2024,
750320210,Members of the parent ($000s),2023,
750320210,Members of the parent ($000s),2022,
750320210,Members of the parent ($000s),2021,
750320210,Members of the parent ($000s),2020,-
750320210,Members of the parent ($000s),2019,-
750320210,Members of the parent ($000s),2018,-
750320210,Members of the parent ($000s),2017,-
750320210,Members of the parent ($000s),2016,-
750320210,Members of the parent ($000s),2015,-
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2024,
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2023,
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2022,
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2021,
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2020,-
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2019,-
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2018,-
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2017,-
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2016,-
750320210,Weighted average number of ordinary shares for basic earnings per share (000s),2015,-
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2024,
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2023,
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2022,
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2021,
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2020,-
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2019,-
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2018,-
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2017,-
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2016,-
750320210,Weighted average number of ordinary shares for diluted earnings per share (000s),2015,-
750320210,Basic earnings per share from continuing operations (cents),2024,
750320210,Basic earnings per share from continuing operations (cents),2023,
750320210,Basic earnings per share from continuing operations (cents),2022,
750320210,Basic earnings per share from continuing operations (cents),2021,
750320210,Basic earnings per share from continuing operations (cents),2020,-
750320210,Basic earnings per share from continuing operations (cents),2019,-
750320210,Basic earnings per share from continuing operations (cents),2018,-
750320210,Basic earnings per share from continuing operations (cents),2017,-
750320210,Basic earnings per share from continuing operations (cents),2016,-
750320210,Basic earnings per share from continuing operations (cents),2015,-
750320210,Diluted earnings per share from continuing operations (cents),2024,
750320210,Diluted earnings per share from continuing operations (cents),2023,
750320210,Diluted earnings per share from continuing operations (cents),2022,
750320210,Diluted earnings per share from continuing operations (cents),2021,
750320210,Diluted earnings per share from continuing operations (cents),2020,-
750320210,Diluted earnings per share from continuing operations (cents),2019,-
750320210,Diluted earnings per share from continuing operations (cents),2018,-
750320210,Diluted earnings per share from continuing operations (cents),2017,-
750320210,Diluted earnings per share from continuing operations (cents),2016,-
750320210,Diluted earnings per share from continuing operations (cents),2015,-
750320210,Basic earnings per share (cents),2024,
750320210,Basic earnings per share (cents),2023,
750320210,Basic earnings per share (cents),2022,
750320210,Basic earnings per share (cents),2021,
750320210,Basic earnings per share (cents),2020,-
750320210,Basic earnings per share (cents),2019,-
750320210,Basic earnings per share (cents),2018,-
750320210,Basic earnings per share (cents),2017,-
750320210,Basic earnings per share (cents),2016,-
750320210,Basic earnings per share (cents),2015,-
750320210,Diluted earnings per share (cents),2024,
750320210,Diluted earnings per share (cents),2023,
750320210,Diluted earnings per share (cents),2022,
750320210,Diluted earnings per share (cents),2021,
750320210,Diluted earnings per share (cents),2020,-
750320210,Diluted earnings per share (cents),2019,-
750320210,Diluted earnings per share (cents),2018,-
750320210,Diluted earnings per share (cents),2017,-
750320210,Diluted earnings per share (cents),2016,-
750320210,Diluted earnings per share (cents),2015,-
750320210,EBITDA ($000s),2024,"$6,551"
750320210,EBITDA ($000s),2023,"$6,981"
750320210,EBITDA ($000s),2022,"$6,228"
750320210,EBITDA ($000s),2021,"$4,575"
750320210,EBITDA ($000s),2020,"$3,661"
750320210,EBITDA ($000s),2019,"$2,952"
750320210,EBITDA ($000s),2018,"$2,861"
750320210,EBITDA ($000s),2017,"$3,094"
750320210,EBITDA ($000s),2016,"$2,621"
750320210,EBITDA ($000s),2015,"$2,426"
750320210,EBIT ($000s),2024,"$5,304"
750320210,EBIT ($000s),2023,"$6,148"
750320210,EBIT ($000s),2022,"$5,355"
750320210,EBIT ($000s),2021,"$3,679"
750320210,EBIT ($000s),2020,"$2,698"
750320210,EBIT ($000s),2019,"$2,952"
750320210,EBIT ($000s),2018,"$2,661"
750320210,EBIT ($000s),2017,"$2,905"
750320210,EBIT ($000s),2016,"$2,458"
750320210,EBIT ($000s),2015,"$2,280"
750320210,Expenses included in income statement,2024,
750320210,Expenses included in income statement,2023,
750320210,Expenses included in income statement,2022,
750320210,Expenses included in income statement,2021,
750320210,Expenses included in income statement,2020,-
750320210,Expenses included in income statement,2019,-
750320210,Expenses included in income statement,2018,-
750320210,Expenses included in income statement,2017,-
750320210,Expenses included in income statement,2016,-
750320210,Expenses included in income statement,2015,-
750320210,Depreciation of property plant and equipment ($000s),2024,"($1,247)"
750320210,Depreciation of property plant and equipment ($000s),2023,($833)
750320210,Depreciation of property plant and equipment ($000s),2022,($873)
750320210,Depreciation of property plant and equipment ($000s),2021,($896)
750320210,Depreciation of property plant and equipment ($000s),2020,($963)
750320210,Depreciation of property plant and equipment ($000s),2019,$0
750320210,Depreciation of property plant and equipment ($000s),2018,($200)
750320210,Depreciation of property plant and equipment ($000s),2017,($189)
750320210,Depreciation of property plant and equipment ($000s),2016,$0
750320210,Depreciation of property plant and equipment ($000s),2015,$0
750320210,Impairment of property plant and equipment ($000s),2024,$0
750320210,Impairment of property plant and equipment ($000s),2023,$0
750320210,Impairment of property plant and equipment ($000s),2022,$0
750320210,Impairment of property plant and equipment ($000s),2021,$0
750320210,Impairment of property plant and equipment ($000s),2020,$0
750320210,Impairment of property plant and equipment ($000s),2019,$0
750320210,Impairment of property plant and equipment ($000s),2018,$0
750320210,Impairment of property plant and equipment ($000s),2017,$0
750320210,Impairment of property plant and equipment ($000s),2016,$0
750320210,Impairment of property plant and equipment ($000s),2015,$0
750320210,Amortisation of intangible assets ($000s),2024,$0
750320210,Amortisation of intangible assets ($000s),2023,$0
750320210,Amortisation of intangible assets ($000s),2022,$0
750320210,Amortisation of intangible assets ($000s),2021,$0
750320210,Amortisation of intangible assets ($000s),2020,$0
750320210,Amortisation of intangible assets ($000s),2019,$0
750320210,Amortisation of intangible assets ($000s),2018,$0
750320210,Amortisation of intangible assets ($000s),2017,$0
750320210,Amortisation of intangible assets ($000s),2016,$0
750320210,Amortisation of intangible assets ($000s),2015,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2024,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2023,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2022,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2021,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2020,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2019,-
750320210,Other Depreciation and Amortisation Expense ($000s),2018,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2017,$0
750320210,Other Depreciation and Amortisation Expense ($000s),2016,($162)
750320210,Other Depreciation and Amortisation Expense ($000s),2015,($146)
750320210,Impairment of intangible assets ($000s),2024,$0
750320210,Impairment of intangible assets ($000s),2023,$0
750320210,Impairment of intangible assets ($000s),2022,$0
