duns,line_item,year,value
740516146,Revenue from continuing operations ($000s),2025,"$36,031"
740516146,Revenue from continuing operations ($000s),2024,"$36,615"
740516146,Revenue from continuing operations ($000s),2023,"$33,405"
740516146,Revenue from continuing operations ($000s),2022,-
740516146,Revenue from continuing operations ($000s),2021,"$33,684"
740516146,Revenue from continuing operations ($000s),2020,"$42,041"
740516146,Revenue from continuing operations ($000s),2019,"$37,651"
740516146,Revenue from continuing operations ($000s),2018,"$30,939"
740516146,Revenue from continuing operations ($000s),2017,"$29,064"
740516146,Revenue from continuing operations ($000s),2016,"$25,035"
740516146,Growth,2025,(1.59%)
740516146,Growth,2024,9.61%
740516146,Growth,2023,-
740516146,Growth,2022,-
740516146,Growth,2021,(19.88%)
740516146,Growth,2020,11.66%
740516146,Growth,2019,21.69%
740516146,Growth,2018,6.45%
740516146,Growth,2017,16.09%
740516146,Growth,2016,-
740516146,Cost of sales ($000s),2025,$0
740516146,Cost of sales ($000s),2024,$0
740516146,Cost of sales ($000s),2023,$0
740516146,Cost of sales ($000s),2022,-
740516146,Cost of sales ($000s),2021,$0
740516146,Cost of sales ($000s),2020,($557)
740516146,Cost of sales ($000s),2019,$0
740516146,Cost of sales ($000s),2018,$0
740516146,Cost of sales ($000s),2017,($603)
740516146,Cost of sales ($000s),2016,$0
740516146,Gross profit ($000s),2025,-
740516146,Gross profit ($000s),2024,-
740516146,Gross profit ($000s),2023,-
740516146,Gross profit ($000s),2022,-
740516146,Gross profit ($000s),2021,-
740516146,Gross profit ($000s),2020,"$41,483"
740516146,Gross profit ($000s),2019,-
740516146,Gross profit ($000s),2018,-
740516146,Gross profit ($000s),2017,"$28,462"
740516146,Gross profit ($000s),2016,-
740516146,Other income ($000s),2025,-
740516146,Other income ($000s),2024,-
740516146,Other income ($000s),2023,-
740516146,Other income ($000s),2022,-
740516146,Other income ($000s),2021,-
740516146,Other income ($000s),2020,$310
740516146,Other income ($000s),2019,-
740516146,Other income ($000s),2018,-
740516146,Other income ($000s),2017,-
740516146,Other income ($000s),2016,-
740516146,Administrative expenses ($000s),2025,-
740516146,Administrative expenses ($000s),2024,-
740516146,Administrative expenses ($000s),2023,"($10,004)"
740516146,Administrative expenses ($000s),2022,-
740516146,Administrative expenses ($000s),2021,"($9,881)"
740516146,Administrative expenses ($000s),2020,"($11,587)"
740516146,Administrative expenses ($000s),2019,"($22,520)"
740516146,Administrative expenses ($000s),2018,"($20,407)"
740516146,Administrative expenses ($000s),2017,"($17,870)"
740516146,Administrative expenses ($000s),2016,"($18,140)"
740516146,Finance costs ($000s),2025,"($1,111)"
740516146,Finance costs ($000s),2024,"($1,148)"
740516146,Finance costs ($000s),2023,"($1,024)"
740516146,Finance costs ($000s),2022,-
740516146,Finance costs ($000s),2021,($957)
740516146,Finance costs ($000s),2020,"($1,037)"
740516146,Finance costs ($000s),2019,($17)
740516146,Finance costs ($000s),2018,($16)
740516146,Finance costs ($000s),2017,($10)
740516146,Finance costs ($000s),2016,($8)
740516146,Share of associate profits/(losses) ($000s),2025,$115
740516146,Share of associate profits/(losses) ($000s),2024,$162
740516146,Share of associate profits/(losses) ($000s),2023,$27
