duns,line_item,year,value
741956122,Revenue from continuing operations ($000s),2024,"$30,579"
741956122,Revenue from continuing operations ($000s),2023,"$26,179"
741956122,Revenue from continuing operations ($000s),2022,"$21,508"
741956122,Revenue from continuing operations ($000s),2021,"$18,559"
741956122,Revenue from continuing operations ($000s),2020,"$20,958"
741956122,Revenue from continuing operations ($000s),2019,"$21,652"
741956122,Revenue from continuing operations ($000s),2018,"$20,408"
741956122,Revenue from continuing operations ($000s),2017,"$16,485"
741956122,Revenue from continuing operations ($000s),2016,"$16,757"
741956122,Revenue from continuing operations ($000s),2015,"$16,297"
741956122,Growth,2024,16.81%
741956122,Growth,2023,21.72%
741956122,Growth,2022,15.89%
741956122,Growth,2021,(11.45%)
741956122,Growth,2020,(3.21%)
741956122,Growth,2019,6.10%
741956122,Growth,2018,23.80%
741956122,Growth,2017,(1.62%)
741956122,Growth,2016,2.82%
741956122,Growth,2015,-
741956122,Cost of sales ($000s),2024,$0
741956122,Cost of sales ($000s),2023,$0
741956122,Cost of sales ($000s),2022,$0
741956122,Cost of sales ($000s),2021,$0
741956122,Cost of sales ($000s),2020,$0
741956122,Cost of sales ($000s),2019,$0
741956122,Cost of sales ($000s),2018,$0
741956122,Cost of sales ($000s),2017,$0
741956122,Cost of sales ($000s),2016,$0
741956122,Cost of sales ($000s),2015,$0
741956122,Gross profit ($000s),2024,
741956122,Gross profit ($000s),2023,
741956122,Gross profit ($000s),2022,
741956122,Gross profit ($000s),2021,
741956122,Gross profit ($000s),2020,-
741956122,Gross profit ($000s),2019,-
741956122,Gross profit ($000s),2018,-
741956122,Gross profit ($000s),2017,-
741956122,Gross profit ($000s),2016,-
741956122,Gross profit ($000s),2015,-
741956122,Other income ($000s),2024,-
741956122,Other income ($000s),2023,-
741956122,Other income ($000s),2022,-
741956122,Other income ($000s),2021,-
741956122,Other income ($000s),2020,-
741956122,Other income ($000s),2019,-
741956122,Other income ($000s),2018,-
741956122,Other income ($000s),2017,-
741956122,Other income ($000s),2016,$322
741956122,Other income ($000s),2015,$199
741956122,Administrative expenses ($000s),2024,-
741956122,Administrative expenses ($000s),2023,-
741956122,Administrative expenses ($000s),2022,-
741956122,Administrative expenses ($000s),2021,-
741956122,Administrative expenses ($000s),2020,"($4,982)"
741956122,Administrative expenses ($000s),2019,"($7,508)"
741956122,Administrative expenses ($000s),2018,"($7,471)"
741956122,Administrative expenses ($000s),2017,"($6,526)"
741956122,Administrative expenses ($000s),2016,"($5,891)"
741956122,Administrative expenses ($000s),2015,"($6,301)"
741956122,Finance costs ($000s),2024,"($1,945)"
741956122,Finance costs ($000s),2023,"($1,894)"
741956122,Finance costs ($000s),2022,"($1,824)"
741956122,Finance costs ($000s),2021,"($1,900)"
741956122,Finance costs ($000s),2020,"($1,936)"
741956122,Finance costs ($000s),2019,($70)
741956122,Finance costs ($000s),2018,($95)
741956122,Finance costs ($000s),2017,($112)
741956122,Finance costs ($000s),2016,($98)
741956122,Finance costs ($000s),2015,($100)
741956122,Share of associate profits/(losses) ($000s),2024,"$11,498"
741956122,Share of associate profits/(losses) ($000s),2023,"$4,761"
741956122,Share of associate profits/(losses) ($000s),2022,-
741956122,Share of associate profits/(losses) ($000s),2021,"$3,739"
741956122,Share of associate profits/(losses) ($000s),2020,$615
741956122,Share of associate profits/(losses) ($000s),2019,"$4,338"
741956122,Share of associate profits/(losses) ($000s),2018,"$2,648"
741956122,Share of associate profits/(losses) ($000s),2017,$485
741956122,Share of associate profits/(losses) ($000s),2016,-
741956122,Share of associate profits/(losses) ($000s),2015,-
741956122,Profit/(loss) from continuing operations before income tax ($000s),2024,"$10,947"
741956122,Profit/(loss) from continuing operations before income tax ($000s),2023,"($8,563)"
741956122,Profit/(loss) from continuing operations before income tax ($000s),2022,"($1,472)"
741956122,Profit/(loss) from continuing operations before income tax ($000s),2021,$181
741956122,Profit/(loss) from continuing operations before income tax ($000s),2020,$43
741956122,Profit/(loss) from continuing operations before income tax ($000s),2019,"$6,220"
741956122,Profit/(loss) from continuing operations before income tax ($000s),2018,"$3,776"
741956122,Profit/(loss) from continuing operations before income tax ($000s),2017,"($1,322)"
741956122,Profit/(loss) from continuing operations before income tax ($000s),2016,$46
741956122,Profit/(loss) from continuing operations before income tax ($000s),2015,($715)
741956122,Income tax expense ($000s),2024,
741956122,Income tax expense ($000s),2023,
741956122,Income tax expense ($000s),2022,
741956122,Income tax expense ($000s),2021,
741956122,Income tax expense ($000s),2020,-
741956122,Income tax expense ($000s),2019,-
741956122,Income tax expense ($000s),2018,-
741956122,Income tax expense ($000s),2017,-
741956122,Income tax expense ($000s),2016,-
741956122,Income tax expense ($000s),2015,-
741956122,Profit from continuing operations after income tax ($000s),2024,"$10,947"
741956122,Profit from continuing operations after income tax ($000s),2023,"($8,563)"
741956122,Profit from continuing operations after income tax ($000s),2022,"($1,472)"
741956122,Profit from continuing operations after income tax ($000s),2021,$181
741956122,Profit from continuing operations after income tax ($000s),2020,$43
741956122,Profit from continuing operations after income tax ($000s),2019,"$6,220"
741956122,Profit from continuing operations after income tax ($000s),2018,"$3,776"
741956122,Profit from continuing operations after income tax ($000s),2017,"($1,322)"
741956122,Profit from continuing operations after income tax ($000s),2016,$46
741956122,Profit from continuing operations after income tax ($000s),2015,($715)
741956122,Profit/(loss) from discontinued operations after tax ($000s),2024,
741956122,Profit/(loss) from discontinued operations after tax ($000s),2023,
741956122,Profit/(loss) from discontinued operations after tax ($000s),2022,
741956122,Profit/(loss) from discontinued operations after tax ($000s),2021,
741956122,Profit/(loss) from discontinued operations after tax ($000s),2020,-
741956122,Profit/(loss) from discontinued operations after tax ($000s),2019,-
741956122,Profit/(loss) from discontinued operations after tax ($000s),2018,-
741956122,Profit/(loss) from discontinued operations after tax ($000s),2017,-
741956122,Profit/(loss) from discontinued operations after tax ($000s),2016,-
741956122,Profit/(loss) from discontinued operations after tax ($000s),2015,-
741956122,Profit/(loss) from restructuring activites after tax ($000s),2024,
741956122,Profit/(loss) from restructuring activites after tax ($000s),2023,
741956122,Profit/(loss) from restructuring activites after tax ($000s),2022,
741956122,Profit/(loss) from restructuring activites after tax ($000s),2021,
741956122,Profit/(loss) from restructuring activites after tax ($000s),2020,-
741956122,Profit/(loss) from restructuring activites after tax ($000s),2019,-
741956122,Profit/(loss) from restructuring activites after tax ($000s),2018,-
741956122,Profit/(loss) from restructuring activites after tax ($000s),2017,-
741956122,Profit/(loss) from restructuring activites after tax ($000s),2016,-
741956122,Profit/(loss) from restructuring activites after tax ($000s),2015,-
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
741956122,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
741956122,Profit/(loss) from disposals of investments after tax ($000s),2024,
741956122,Profit/(loss) from disposals of investments after tax ($000s),2023,
741956122,Profit/(loss) from disposals of investments after tax ($000s),2022,
741956122,Profit/(loss) from disposals of investments after tax ($000s),2021,
741956122,Profit/(loss) from disposals of investments after tax ($000s),2020,-
741956122,Profit/(loss) from disposals of investments after tax ($000s),2019,-
741956122,Profit/(loss) from disposals of investments after tax ($000s),2018,-
741956122,Profit/(loss) from disposals of investments after tax ($000s),2017,-
741956122,Profit/(loss) from disposals of investments after tax ($000s),2016,-
741956122,Profit/(loss) from disposals of investments after tax ($000s),2015,-
741956122,Net profit for the period ($000s),2024,"$10,947"
741956122,Net profit for the period ($000s),2023,"($8,563)"
741956122,Net profit for the period ($000s),2022,"($1,472)"
741956122,Net profit for the period ($000s),2021,$181
741956122,Net profit for the period ($000s),2020,$43
741956122,Net profit for the period ($000s),2019,"$6,220"
741956122,Net profit for the period ($000s),2018,"$3,776"
741956122,Net profit for the period ($000s),2017,"($1,322)"
741956122,Net profit for the period ($000s),2016,$46
741956122,Net profit for the period ($000s),2015,($715)
741956122,Attributable To:,2024,
741956122,Attributable To:,2023,
741956122,Attributable To:,2022,
741956122,Attributable To:,2021,
741956122,Attributable To:,2020,-
741956122,Attributable To:,2019,-
741956122,Attributable To:,2018,-
741956122,Attributable To:,2017,-
741956122,Attributable To:,2016,-
741956122,Attributable To:,2015,-
741956122,Minority interest ($000s),2024,
741956122,Minority interest ($000s),2023,
741956122,Minority interest ($000s),2022,
741956122,Minority interest ($000s),2021,
741956122,Minority interest ($000s),2020,-
741956122,Minority interest ($000s),2019,-
741956122,Minority interest ($000s),2018,-
741956122,Minority interest ($000s),2017,-
741956122,Minority interest ($000s),2016,-
741956122,Minority interest ($000s),2015,-
741956122,Members of the parent ($000s),2024,-
741956122,Members of the parent ($000s),2023,-
741956122,Members of the parent ($000s),2022,"($1,472)"
741956122,Members of the parent ($000s),2021,$181
741956122,Members of the parent ($000s),2020,-
741956122,Members of the parent ($000s),2019,"$6,220"
741956122,Members of the parent ($000s),2018,"$3,776"
741956122,Members of the parent ($000s),2017,"($1,322)"
741956122,Members of the parent ($000s),2016,$46
741956122,Members of the parent ($000s),2015,($715)
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2024,
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2023,
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2022,
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2021,
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2020,-
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2019,-
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2018,-
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2017,-
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2016,-
741956122,Weighted average number of ordinary shares for basic earnings per share (000s),2015,-
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2024,
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2023,
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2022,
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2021,
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2020,-
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2019,-
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2018,-
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2017,-
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2016,-
741956122,Weighted average number of ordinary shares for diluted earnings per share (000s),2015,-
741956122,Basic earnings per share from continuing operations (cents),2024,
741956122,Basic earnings per share from continuing operations (cents),2023,
741956122,Basic earnings per share from continuing operations (cents),2022,
741956122,Basic earnings per share from continuing operations (cents),2021,
741956122,Basic earnings per share from continuing operations (cents),2020,-
741956122,Basic earnings per share from continuing operations (cents),2019,-
741956122,Basic earnings per share from continuing operations (cents),2018,-
741956122,Basic earnings per share from continuing operations (cents),2017,-
741956122,Basic earnings per share from continuing operations (cents),2016,-
741956122,Basic earnings per share from continuing operations (cents),2015,-
741956122,Diluted earnings per share from continuing operations (cents),2024,
741956122,Diluted earnings per share from continuing operations (cents),2023,
741956122,Diluted earnings per share from continuing operations (cents),2022,
741956122,Diluted earnings per share from continuing operations (cents),2021,
741956122,Diluted earnings per share from continuing operations (cents),2020,-
741956122,Diluted earnings per share from continuing operations (cents),2019,-
741956122,Diluted earnings per share from continuing operations (cents),2018,-
741956122,Diluted earnings per share from continuing operations (cents),2017,-
741956122,Diluted earnings per share from continuing operations (cents),2016,-
