duns,line_item,year,value
743051372,Revenue from continuing operations ($000s),2023,"$36,840"
743051372,Revenue from continuing operations ($000s),2022,"$32,171"
743051372,Revenue from continuing operations ($000s),2021,"$24,763"
743051372,Revenue from continuing operations ($000s),2020,-
743051372,Revenue from continuing operations ($000s),2019,-
743051372,Revenue from continuing operations ($000s),2018,-
743051372,Revenue from continuing operations ($000s),2017,-
743051372,Revenue from continuing operations ($000s),2016,-
743051372,Revenue from continuing operations ($000s),2015,-
743051372,Revenue from continuing operations ($000s),2014,-
743051372,Growth,2023,14.51%
743051372,Growth,2022,29.92%
743051372,Growth,2021,-
743051372,Growth,2020,-
743051372,Growth,2019,-
743051372,Growth,2018,-
743051372,Growth,2017,-
743051372,Growth,2016,-
743051372,Growth,2015,-
743051372,Growth,2014,-
743051372,Cost of sales ($000s),2023,$0
743051372,Cost of sales ($000s),2022,$0
743051372,Cost of sales ($000s),2021,$0
743051372,Cost of sales ($000s),2020,-
743051372,Cost of sales ($000s),2019,-
743051372,Cost of sales ($000s),2018,-
743051372,Cost of sales ($000s),2017,-
743051372,Cost of sales ($000s),2016,-
743051372,Cost of sales ($000s),2015,-
743051372,Cost of sales ($000s),2014,-
743051372,Gross profit ($000s),2023,
743051372,Gross profit ($000s),2022,
743051372,Gross profit ($000s),2021,
743051372,Gross profit ($000s),2020,
743051372,Gross profit ($000s),2019,-
743051372,Gross profit ($000s),2018,-
743051372,Gross profit ($000s),2017,-
743051372,Gross profit ($000s),2016,-
743051372,Gross profit ($000s),2015,-
743051372,Gross profit ($000s),2014,-
743051372,Other income ($000s),2023,
743051372,Other income ($000s),2022,
743051372,Other income ($000s),2021,
743051372,Other income ($000s),2020,
743051372,Other income ($000s),2019,-
743051372,Other income ($000s),2018,-
743051372,Other income ($000s),2017,-
743051372,Other income ($000s),2016,-
743051372,Other income ($000s),2015,-
743051372,Other income ($000s),2014,-
743051372,Administrative expenses ($000s),2023,
743051372,Administrative expenses ($000s),2022,
743051372,Administrative expenses ($000s),2021,
743051372,Administrative expenses ($000s),2020,
743051372,Administrative expenses ($000s),2019,-
743051372,Administrative expenses ($000s),2018,-
743051372,Administrative expenses ($000s),2017,-
743051372,Administrative expenses ($000s),2016,-
743051372,Administrative expenses ($000s),2015,-
743051372,Administrative expenses ($000s),2014,-
743051372,Finance costs ($000s),2023,$0
743051372,Finance costs ($000s),2022,$0
743051372,Finance costs ($000s),2021,$0
743051372,Finance costs ($000s),2020,-
743051372,Finance costs ($000s),2019,-
743051372,Finance costs ($000s),2018,-
743051372,Finance costs ($000s),2017,-
743051372,Finance costs ($000s),2016,-
743051372,Finance costs ($000s),2015,-
743051372,Finance costs ($000s),2014,-
743051372,Share of associate profits/(losses) ($000s),2023,
743051372,Share of associate profits/(losses) ($000s),2022,
743051372,Share of associate profits/(losses) ($000s),2021,
743051372,Share of associate profits/(losses) ($000s),2020,
743051372,Share of associate profits/(losses) ($000s),2019,-
743051372,Share of associate profits/(losses) ($000s),2018,-
743051372,Share of associate profits/(losses) ($000s),2017,-
743051372,Share of associate profits/(losses) ($000s),2016,-
743051372,Share of associate profits/(losses) ($000s),2015,-
743051372,Share of associate profits/(losses) ($000s),2014,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2023,"$14,068"
743051372,Profit/(loss) from continuing operations before income tax ($000s),2022,"$1,266"
743051372,Profit/(loss) from continuing operations before income tax ($000s),2021,"$2,607"
743051372,Profit/(loss) from continuing operations before income tax ($000s),2020,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2019,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2018,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2017,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2016,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2015,-
743051372,Profit/(loss) from continuing operations before income tax ($000s),2014,-
743051372,Income tax expense ($000s),2023,
743051372,Income tax expense ($000s),2022,
743051372,Income tax expense ($000s),2021,
743051372,Income tax expense ($000s),2020,
743051372,Income tax expense ($000s),2019,-
743051372,Income tax expense ($000s),2018,-
743051372,Income tax expense ($000s),2017,-
743051372,Income tax expense ($000s),2016,-
743051372,Income tax expense ($000s),2015,-
743051372,Income tax expense ($000s),2014,-
743051372,Profit from continuing operations after income tax ($000s),2023,"$14,068"
743051372,Profit from continuing operations after income tax ($000s),2022,"$1,266"
743051372,Profit from continuing operations after income tax ($000s),2021,"$2,607"
743051372,Profit from continuing operations after income tax ($000s),2020,-
743051372,Profit from continuing operations after income tax ($000s),2019,-
743051372,Profit from continuing operations after income tax ($000s),2018,-
743051372,Profit from continuing operations after income tax ($000s),2017,-
743051372,Profit from continuing operations after income tax ($000s),2016,-
743051372,Profit from continuing operations after income tax ($000s),2015,-
743051372,Profit from continuing operations after income tax ($000s),2014,-
743051372,Profit/(loss) from discontinued operations after tax ($000s),2023,
743051372,Profit/(loss) from discontinued operations after tax ($000s),2022,
743051372,Profit/(loss) from discontinued operations after tax ($000s),2021,
743051372,Profit/(loss) from discontinued operations after tax ($000s),2020,
743051372,Profit/(loss) from discontinued operations after tax ($000s),2019,-
743051372,Profit/(loss) from discontinued operations after tax ($000s),2018,-
743051372,Profit/(loss) from discontinued operations after tax ($000s),2017,-
743051372,Profit/(loss) from discontinued operations after tax ($000s),2016,-
743051372,Profit/(loss) from discontinued operations after tax ($000s),2015,-
743051372,Profit/(loss) from discontinued operations after tax ($000s),2014,-
743051372,Profit/(loss) from restructuring activites after tax ($000s),2023,
743051372,Profit/(loss) from restructuring activites after tax ($000s),2022,
743051372,Profit/(loss) from restructuring activites after tax ($000s),2021,
743051372,Profit/(loss) from restructuring activites after tax ($000s),2020,
743051372,Profit/(loss) from restructuring activites after tax ($000s),2019,-
743051372,Profit/(loss) from restructuring activites after tax ($000s),2018,-
743051372,Profit/(loss) from restructuring activites after tax ($000s),2017,-
743051372,Profit/(loss) from restructuring activites after tax ($000s),2016,-
743051372,Profit/(loss) from restructuring activites after tax ($000s),2015,-
743051372,Profit/(loss) from restructuring activites after tax ($000s),2014,-
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
743051372,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2014,-
743051372,Profit/(loss) from disposals of investments after tax ($000s),2023,
