duns,line_item,year,value
755552478,Revenue from continuing operations ($000s),2024,"$30,716"
755552478,Revenue from continuing operations ($000s),2023,"$26,189"
755552478,Revenue from continuing operations ($000s),2022,"$27,233"
755552478,Revenue from continuing operations ($000s),2021,"$26,329"
755552478,Revenue from continuing operations ($000s),2020,"$26,289"
755552478,Revenue from continuing operations ($000s),2019,"$26,677"
755552478,Revenue from continuing operations ($000s),2018,"$25,439"
755552478,Revenue from continuing operations ($000s),2017,"$21,252"
755552478,Revenue from continuing operations ($000s),2016,"$17,458"
755552478,Growth,2024,17.29%
755552478,Growth,2023,(3.83%)
755552478,Growth,2022,3.43%
755552478,Growth,2021,0.15%
755552478,Growth,2020,(1.45%)
755552478,Growth,2019,4.87%
755552478,Growth,2018,19.70%
755552478,Growth,2017,21.73%
755552478,Growth,2016,-
755552478,Cost of sales ($000s),2024,$0
755552478,Cost of sales ($000s),2023,$0
755552478,Cost of sales ($000s),2022,$0
755552478,Cost of sales ($000s),2021,"($1,232)"
755552478,Cost of sales ($000s),2020,$0
755552478,Cost of sales ($000s),2019,$0
755552478,Cost of sales ($000s),2018,$0
755552478,Cost of sales ($000s),2017,$0
755552478,Cost of sales ($000s),2016,$0
755552478,Gross profit ($000s),2024,-
755552478,Gross profit ($000s),2023,-
755552478,Gross profit ($000s),2022,-
755552478,Gross profit ($000s),2021,"$25,096"
755552478,Gross profit ($000s),2020,-
755552478,Gross profit ($000s),2019,-
755552478,Gross profit ($000s),2018,-
755552478,Gross profit ($000s),2017,-
755552478,Gross profit ($000s),2016,-
755552478,Other income ($000s),2024,-
755552478,Other income ($000s),2023,$24
755552478,Other income ($000s),2022,-
755552478,Other income ($000s),2021,$50
755552478,Other income ($000s),2020,$47
755552478,Other income ($000s),2019,$1
755552478,Other income ($000s),2018,-
755552478,Other income ($000s),2017,$13
755552478,Other income ($000s),2016,$519
755552478,Administrative expenses ($000s),2024,-
755552478,Administrative expenses ($000s),2023,-
755552478,Administrative expenses ($000s),2022,-
755552478,Administrative expenses ($000s),2021,-
755552478,Administrative expenses ($000s),2020,"($21,929)"
755552478,Administrative expenses ($000s),2019,"($23,361)"
755552478,Administrative expenses ($000s),2018,"($23,156)"
755552478,Administrative expenses ($000s),2017,"($18,641)"
755552478,Administrative expenses ($000s),2016,"($15,272)"
755552478,Finance costs ($000s),2024,($240)
755552478,Finance costs ($000s),2023,$0
755552478,Finance costs ($000s),2022,($573)
755552478,Finance costs ($000s),2021,$0
755552478,Finance costs ($000s),2020,$0
755552478,Finance costs ($000s),2019,$0
755552478,Finance costs ($000s),2018,$0
755552478,Finance costs ($000s),2017,$0
755552478,Finance costs ($000s),2016,$0
755552478,Share of associate profits/(losses) ($000s),2024,
755552478,Share of associate profits/(losses) ($000s),2023,
755552478,Share of associate profits/(losses) ($000s),2022,
755552478,Share of associate profits/(losses) ($000s),2021,
755552478,Share of associate profits/(losses) ($000s),2020,-
755552478,Share of associate profits/(losses) ($000s),2019,-
755552478,Share of associate profits/(losses) ($000s),2018,-
755552478,Share of associate profits/(losses) ($000s),2017,-
755552478,Share of associate profits/(losses) ($000s),2016,-
755552478,Profit/(loss) from continuing operations before income tax ($000s),2024,"$4,220"
755552478,Profit/(loss) from continuing operations before income tax ($000s),2023,"$2,874"
755552478,Profit/(loss) from continuing operations before income tax ($000s),2022,"$3,025"
755552478,Profit/(loss) from continuing operations before income tax ($000s),2021,"$2,706"
755552478,Profit/(loss) from continuing operations before income tax ($000s),2020,"$1,329"
755552478,Profit/(loss) from continuing operations before income tax ($000s),2019,"$1,488"
755552478,Profit/(loss) from continuing operations before income tax ($000s),2018,$25
755552478,Profit/(loss) from continuing operations before income tax ($000s),2017,$650
755552478,Profit/(loss) from continuing operations before income tax ($000s),2016,"$1,043"
