duns,field_name,field_value
751908968,Operations,"Pain Management: The Pain Management segment supply analgesia for acute and procedural pain. The Company manufactures its inhaled analgesic, Penthrox (the ?Green Whistle""), at manufacturing facilities at Scoresby and Springvale in Victoria, Australia. Penthrox is sold into domestic and international markets through distribution partnerships and direct in-market capability.Respiratory: The Respiratory segment is a supplier of respiratory products including asthma and COPD (chronic obstructive pulmonary disease) space chambers, peak flow meters, portable nebulisers and silicone face masks. Respiratory supplies into Australia, the USA, Europe and Asia through partnership with distributors."
