duns,field_name,field_value
751457128,Operations,"DFS Australia Pty Limited is part of the DFS group, a worldwide operator of duty free stores and generates most of its revenue from retail sales of consumer goods. DFS is 60%-owned by France-based LVMH Moet Hennessy Louis Vuitton. Australian stores are located in Cairns and Sydney. The company operates through distribution agreements with a number of fashion houses. These include Bulgari, Tiffany and Dior, in the luxury jewellery segment, Loewe in the leather handbags area, Gucci as well as TAG Heuer in the sunglasses and watches segments, respectively. In addition, it retails products from Lâ€™Occitane (skincare), Swarovsky and Hermes. DFS Australia is headquartered in Sydney, New South Wales."
