duns,field_name,field_value
758057806,Operations,"Boikarabelo Coal Mine:Boikarabelo is located in the Limpopo province's Waterberg Coalfield. The Waterberg is host to approximately 40% of South Africa's known Coal Resources. The Boikarabelo Coal Resource stands at 995Mt. Annual production is planned at 6Mt of high-quality product coal, which will supply local and global customers."
