duns,field_name,field_value
754942001,Operations,"Systems:The Systems segment represents all sales of complex systems and products covering operational control as well as simulation and training. This segment also includes all hardware and software upgrade sales.Services:The Services segment includes all aspects of support, field services, and on-site technical servicesMaxSim :MaxSim is also the first air traffic control (ATC) simulation system in the world to deliver Virtual and Mixed Reality training capabilities into the classroom. Reval:Reval, a digital ATC tower system delivers a wide spectrum of digital tower operational solutions, from consulting services to system design, development, deployment, and support."
