duns,field_name,field_value
758522429,Operations,"Triumph International (Australia) Pty Ltd is a manufacturer, importer, marketer and distributor of womenâ€™s lingerie and nightwear. Its brands include Triumph, beautiful by Triumph, triaction, Mamabel and sloggi. While the company chiefly sells its products through major department stores including Myer, David Jones and Kmart, it also operates ten stand-alone retail stores throughout the country. It also sells online via its own website and selected online marketplaces. The company is based in the Brisbane suburb of Wynnum West, Queensland. Triumphâ€™s Australian headquarters encompasses one of the groupâ€™s five international design centres."
