duns,field_name,field_value
891012320,Operations,"Pengana Axiom International Fund:The Pengana Axiom International Fund invests in companies that are dynamically growing and changing for the better, more rapidly than generally expected and where the positive changes are not yet reflected in expectations or valuation. The Global Equity Strategy seeks dynamic growth by concentrating its investments in global developed markets and may also invest in companies located in emerging markets.Pengana Harding Loevner International Fund:The Pengana Harding Loevner International Fund invests in high-quality, growing companies identified through fundamental research with a long-term, global perspective. Harding Loevner' analysts search the world for companies that meet their high quality and durable growth criteria, conduct fundamental research, then value and rate their stocks to make them available to PMs for investment.Pengana Australian Equities Fund:The Pengana Australian Equities Fund aims to enhance and preserve investor wealth over a 5 year period via a concentrated core portfolio of principally Australian listed securities."
