duns,field_name,field_value
757533864,Operations,"GBI Holdings Pty Ltd wholesales and distributes electronics, whitegoods, and timber products, as well as providing warehousing and logistics services. The company is based in the Perth suburb of Cannington, Western Australia, with its single site servicing all subsidiaries. The company oversees a number of wholly-owned subsidiaries, which operate across four main divisions, which are outlined below.GBI LogisticsGBI Logistics provides warehousing and a time-sensitive delivery service, and caters to all aspects of the wider GBI group of companies. Services include warehousing and distribution, as well as packaged logistics services.The division operates 19 delivery and service vehicles, which range in size from three-tonne trucks to 10-tonne trucks. The division also utilises over 13,000 square metres of floor space. It warehouses and distributes products for more than 25 leading brands to customers including door-to-door, retail outlets, cabinet makers and construction sites.Gibson Benness Industries Gibson Benness Industries (GBI) distributes a range of products to the cabinet making, shop fitting, timber merchant, joinery, building and manufacturing industries. Specifically, the company distributes Quantum Quartz-branded natural and engineered stone products, and Laminam ceramic tile products. It also supplies adhesives, plywoods, doors, shopwall, laminates, melamine, veneers, shutters and particleboard. In addition to Quantum Quartz and Laminam, the businessâ€™ represented brands include Hettich, Fenix NTM, Formica and Laminex.GBI Sales GBI Sales is the Australian distributor of Honeywell portable evaporative cooling, air conditioning and heating products. It also supples its own line of rangehoods and related products under the Excelsior brand, plus its own range of indoor fans, portable air conditioners and commercial coolers and pizza ovens under the Excelair brand.GBI AgenciesGBI Agencies distributes an extensive range of products for a variety of applications, representing more than 40 brands, as well as its own Excelsior and Excelair products. The division supplies retail chains operating in the home hardware and electrical markets, as well as commercial companies. Brands distributed by this division Birko, Selleys, Thermos, Ezidri and McPhersonâ€™s. The division provides additional services including agents and representatives, vendor refill and merchandising, warehousing and distribution, sales and marketing, national head office representation, range management, and product sourcing and development."
