duns,field_name,field_value
752042333,Operations,"Credit Suisse Equities (Australia) Limited is engaged in equities trading for clients including mutual funds, investment advisors, banks, pension funds, hedge funds, insurance companies and other global financial institutions. It offers equities-related products and services which include equity sales and trading, derivatives and convertibles, securities and fund linked products. The company forms part of CREDIT SUISSE HOLDINGS (AUSTRALIA) PTY LIMITED, which is the ultimate local parent for the Credit Suisse group in Australia. Credit Suisseâ€™s operations are divided into three units: Private Banking, Investment Banking and Asset Management. Credit Suisse Equities (Australia) is headquartered in Sydney, New South Wales, with additional branchs in Melbourne and Perth.Private BankingThis division offers services in portfolio management, wealth planning, lending advice, private investment banking, significant investor portfolios and corporate advisory solutions. The group has a research team of analysts covering a range of asset classes including equities, fixed income, foreign exchange and real estate.Investment BankingThe Investment Banking division offers a suite of products and services spanning capital markets, emerging markets, mergers and acquisitions, private placements and fund linked products.Asset Management The companyâ€™s Asset Management division offers services in equities, real estate, commodities, multi asset class solutions and hedge funds, among others."
