duns,field_name,field_value
754611739,Operations,"Shimadzu Medical Systems (Oceania) Pty Limited is one of the regionâ€™s largest radiology supply companies. The company, a subsidiary of Japanâ€™s Shimadzu Corporation, is based in Rydalmere, New South Wales. Additional offices are located in Melbourne, Brisbane, Adelaide and Perth.ProductsShimadzu Medical Systems (Oceania) offers a variety of products. These include angiography systems, flat panel detectors, X-ray equipment and other imaging systems, radiography systems, and CT scanning systems. The company also offers Canon flat panels and workstations, Konica Minolta medical systems, Planmeca X-ray units and other technologies, and Planmed CT scanners and mammography systems."
