duns,field_name,field_value
758676258,Operations,"Hotel operations:Hotel operations: Sells packages alcoholic beverages and other products through its retail outlets, sells food and alcoholic and other beverages on-premise through bars and bistros and provides licenced gaming entertainment. Ashmore Tavern: The now completed Ashmore Tavern works programme increased the venue's capacity by more than 50% to in excess of 850 patrons across six distinct zones, catering for functions and events, entertainment services, family friendly casual indoor and outdoor dining, and a vibrant sports bar Aspley Central Tavern: Aspley Central Tavern revenues increased by 13% in FY23 with operational stability returning following several kitchen closures caused by staff shortages due to COVID-19 restrictions in the prior year. This place provides services like Bistro and Bar, Gaming Services and Retail Liquor.Investment property operations:Owns and leases investment property assets to retail tenants. The Plough Inn The Plough Inn is located within Southbank Parklands, Brisbane's major tourism precinct. Significant upgrades to public spaces in this area have recently been undertaken and access to the city will be improved.  Court House Hote The Court House Hotel, in the NSW far north coast town of Murwillumbah, is located within the town's main retail precinct. The hotel includes a coffee shop, public bar and TAB, and 15 accommodation rooms. The hotel has 21 gaming machines and benefits from the absence of other gaming hotel competition in the Murwillumbah CBD Aspley shopping centres As at 30 June 2023, five vacancies exist at the Group's Aspley Arcade Shopping Village and Aspley Shopping Centre representing 436m2 or 9.2% of the gross lettable area. Efforts are being made to secure appropriate tenants for these tenancies in a challenging leasing environment."
