duns,field,value
744345787,Physical Address,"'BUILDING 5' UNIT 2 85-91 O'RIORDAN STREET, ALEXANDRIA, 2015, NSW, Australia"
744345787,ACN,613081191
744345787,Company Type,Private
744345787,Primary SIC,"5099 - Durable Goods, Not Elsewhere Classified Summary > FENDER MUSIC AUSTRALIA PTY LTD is an Australian proprietary company. Its operations cover durable goods, not elsewhere classified. The company is involved in the import and export of goods. FENDER MUSIC AUSTRALIA PTY LTD is headquartered in Alexandria, New South Wales. It is headed by director & company secretary Aarash Darroodi. For the 2024 financial year, the company reported revenue of $38.69 million. Its net profit totalled $826,000. FENDER MUSIC AUSTRALIA PTY LTD forms part of the wholesale trade industry sector. Key Personnel > No key personnel were found for the selected company. Key Information > Revenue ($000s) $38,690 Sourced directly from company Number of Employees 36 Fiscal Year End December Key Financials > 2024 AUD	2023 2022 AUD	2021 AUD	2020 AUD	2019 AUD	2018 AUD	2017 2016 2015"
